node,U1,U2,U3,R1,R2,R3
1,-0.0128806,0.000226427,-0.150798,-0.0161798,0.00634988,0
2,-0.0128806,-0.000226427,-0.150798,0.0161798,0.00634988,0
3,-0.00848554,0.000177214,-0.22019,0.0130186,-0.00281171,0
4,-0.00848554,-0.000177214,-0.22019,-0.0130186,-0.00281171,0
5,-0.00447073,0.000173959,-0.22064,0.0138162,0.000968095,0
6,-0.00447073,-0.000173959,-0.22064,-0.0138162,0.000968095,0
7,-0.00252077,0.000143619,-0.155613,0.0133016,0.00267346,0
8,-0.00252077,-0.000143619,-0.155613,-0.0133016,0.00267346,0
9,4.49266e-015,-0.000638778,-0.024948,0.0143736,1.58606e-014,0
10,-7.47627e-015,0.000638778,-0.024948,-0.0143736,1.45373e-014,0
11,0.00252077,0.000143619,-0.155613,0.0133016,-0.00267346,0
12,0.00252077,-0.000143619,-0.155613,-0.0133016,-0.00267346,0
13,0.00447073,0.000173959,-0.22064,0.0138162,-0.000968095,0
14,0.00447073,-0.000173959,-0.22064,-0.0138162,-0.000968095,0
15,0.00848554,0.000177214,-0.22019,0.0130186,0.00281171,0
16,0.00848554,-0.000177214,-0.22019,-0.0130186,0.00281171,0
17,0.0128806,-0.000226427,-0.150798,0.0161798,-0.00634988,0
18,0.0128806,0.000226427,-0.150798,-0.0161798,-0.00634988,0
19,0.000605819,-0.000482497,-0.000341402,0.00423134,0.0390808,0
20,0.000605819,0.000482497,-0.000341402,-0.00423134,0.0390808,0
21,-0.000605819,0.000482497,-0.000341402,-0.00423134,-0.0390808,0
22,-0.000605819,-0.000482497,-0.000341402,0.00423134,-0.0390808,0
23,-0.00971695,0.000113212,-0.218835,-0.00744464,0.00628071,0
24,-0.00946054,-7.05388e-014,-0.228245,-5.92037e-015,0.00604368,0
25,-0.00971695,-0.000113212,-0.218835,0.00744464,0.00628071,0
26,-0.0108769,-0.000449723,-0.171126,0.0100657,-0.00809093,0
27,-0.0101592,-0.00016166,-0.219065,0.0044489,-0.011835,0
28,-0.0098563,4.52139e-005,-0.291111,0.00130067,-0.0114288,0
29,-0.00964369,0.0001254,-0.333111,-0.00086426,-0.00800977,0
30,-0.00942931,0.000144664,-0.370959,-0.00134541,-0.00284314,0
31,-0.00920126,0.000147023,-0.360975,-0.00136075,0.00266063,0
32,-0.00896608,0.000152628,-0.344972,0.000389208,0.00713215,0
33,-0.00873733,0.000171485,-0.288953,0.00282677,0.00925758,0
34,-0.00854863,0.00019913,-0.251715,0.00788864,0.00789344,0
35,-0.00817654,8.85876e-005,-0.281337,0.00606663,-0.00279193,0
36,-0.00815144,-2.07539e-013,-0.283308,-1.82671e-014,-0.00273704,0
37,-0.00817654,-8.85876e-005,-0.281337,-0.00606663,-0.00279193,0
38,-0.00854863,-0.00019913,-0.251715,-0.00788864,0.00789344,0
39,-0.00873733,-0.000171485,-0.288953,-0.00282677,0.00925758,0
40,-0.00896608,-0.000152628,-0.344972,-0.000389208,0.00713215,0
41,-0.00920126,-0.000147023,-0.360975,0.00136075,0.00266063,0
42,-0.00942931,-0.000144664,-0.370959,0.00134541,-0.00284314,0
43,-0.00964369,-0.0001254,-0.333111,0.00086426,-0.00800977,0
44,-0.0098563,-4.52139e-005,-0.291111,-0.00130067,-0.0114288,0
45,-0.0101592,0.00016166,-0.219065,-0.0044489,-0.011835,0
46,-0.0108769,0.000449723,-0.171126,-0.0100657,-0.00809093,0
