instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,9.4614e-15,-9.88274e-05,-0.0120068,0.2830966716165686,95.93181824179403,95.93116667324102
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,7.70063e-15,9.88274e-05,-0.0120068,0.2830966716165686,95.93181824179403,95.93116667324102
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,8.34749e-15,-0.000342319,-0.0130905,0.2819485314053396,95.56431183410442,95.5615577194026
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,6.41347e-15,0.000342319,-0.0130905,0.2819485314053396,95.56431183410442,95.5615577194026
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00205606,-0.000106373,-0.0146625,0.2809620652577344,95.04466113285905,94.9912695664251
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00205606,-0.000106373,-0.0146625,0.2809620652577344,95.04466113285905,94.9912695664251
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00205606,0.000106373,-0.0146625,0.2809620652577344,95.04466113285905,94.9912695664251
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00205606,0.000106373,-0.0146625,0.2809620652577344,95.04466113285905,94.9912695664251
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,6.08893e-15,-0.000836335,-0.0141688,0.2808029174153117,95.1991544340716,95.1880644731049
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,3.79792e-15,0.000836335,-0.0141688,0.2808029174153117,95.1991544340716,95.1880644731049
