node,U1,U2,U3,R1,R2,R3
1,-0.0125644,0.000224072,-0.179027,-0.0161324,0.0060582,0
2,-0.0125644,-0.000224072,-0.179027,0.0161324,0.0060582,0
3,-0.00889364,0.000155333,-0.250807,0.0130177,-0.00272957,0
4,-0.00889364,-0.000155333,-0.250807,-0.0130177,-0.00272957,0
5,-0.00517207,0.000174672,-0.247134,0.0138245,0.00102943,0
6,-0.00517207,-0.000174672,-0.247134,-0.0138245,0.00102943,0
7,-0.00287445,0.000161953,-0.174724,0.0132474,0.00304699,0
8,-0.00287445,-0.000161953,-0.174724,-0.0132474,0.00304699,0
9,4.81014e-015,-0.000656914,-0.0253233,0.0144778,2.08392e-014,0
10,3.54487e-016,0.000656914,-0.0253233,-0.0144778,2.07151e-014,0
11,0.00287445,0.000161953,-0.174724,0.0132474,-0.00304699,0
12,0.00287445,-0.000161953,-0.174724,-0.0132474,-0.00304699,0
13,0.00517207,0.000174672,-0.247134,0.0138245,-0.00102943,0
14,0.00517207,-0.000174672,-0.247134,-0.0138245,-0.00102943,0
15,0.00889364,0.000155333,-0.250807,0.0130177,0.00272957,0
16,0.00889364,-0.000155333,-0.250807,-0.0130177,0.00272957,0
17,0.0125644,-0.000224072,-0.179027,0.0161324,-0.0060582,0
18,0.0125644,0.000224072,-0.179027,-0.0161324,-0.0060582,0
19,0.000991526,-0.000673272,-0.000660039,0.00441461,0.0397747,0
20,0.000991526,0.000673272,-0.000660039,-0.00441461,0.0397747,0
21,-0.000991526,0.000673272,-0.000660039,-0.00441461,-0.0397747,0
22,-0.000991526,-0.000673272,-0.000660039,0.00441461,-0.0397747,0
23,-0.00967188,0.000112035,-0.246942,-0.00742292,0.00598916,0
24,-0.00943743,-4.89742e-014,-0.256243,-8.96387e-015,0.00575198,0
25,-0.00967188,-0.000112035,-0.246942,0.00742292,0.00598916,0
26,-0.0107609,-0.000428231,-0.200681,0.0100248,-0.00831233,0
27,-0.0101331,-0.000164866,-0.249526,0.00441261,-0.0119969,0
28,-0.00988451,2.42409e-005,-0.322281,0.00127041,-0.011537,0
29,-0.00971846,9.74919e-005,-0.364661,-0.00089151,-0.00807106,0
30,-0.00955058,0.000115119,-0.402742,-0.00136717,-0.00286388,0
31,-0.00936986,0.000117816,-0.39274,-0.00137971,0.00267378,0
32,-0.00918258,0.000125203,-0.376626,0.000375642,0.00717272,0
33,-0.00900374,0.000148267,-0.320319,0.00281635,0.00931901,0
34,-0.00887318,0.000181648,-0.282756,0.00788407,0.00796932,0
35,-0.00852213,7.76489e-005,-0.311973,0.00606607,-0.00271035,0
36,-0.00849197,-1.41055e-013,-0.313921,-8.79913e-015,-0.00265717,0
37,-0.00852213,-7.76489e-005,-0.311973,-0.00606607,-0.00271035,0
38,-0.00887318,-0.000181648,-0.282756,-0.00788407,0.00796932,0
39,-0.00900374,-0.000148267,-0.320319,-0.00281635,0.00931901,0
40,-0.00918258,-0.000125203,-0.376626,-0.000375642,0.00717272,0
41,-0.00936986,-0.000117816,-0.39274,0.00137971,0.00267378,0
42,-0.00955058,-0.000115119,-0.402742,0.00136717,-0.00286388,0
43,-0.00971846,-9.74919e-005,-0.364661,0.00089151,-0.00807106,0
44,-0.00988451,-2.42409e-005,-0.322281,-0.00127041,-0.011537,0
45,-0.0101331,0.000164866,-0.249526,-0.00441261,-0.0119969,0
46,-0.0107609,0.000428231,-0.200681,-0.0100248,-0.00831233,0
47,-0.00835504,0.000129144,-0.310196,0.0077516,-0.0133026,0
48,-0.00796747,0.00016302,-0.372976,0.00249134,-0.0142903,0
49,-0.00762864,0.000187422,-0.454078,-2.31342e-005,-0.0115299,0
50,-0.0073006,0.000197011,-0.488288,-0.00203736,-0.00618195,0
51,-0.00697288,0.000199236,-0.515619,-0.00204229,0.000457871,0
52,-0.00664452,0.000198045,-0.483598,-0.00191292,0.00699846,0
53,-0.0063154,0.00019256,-0.446356,0.000266689,0.0120516,0
54,-0.00598011,0.000178958,-0.362786,0.0029007,0.0143206,0
55,-0.00561784,0.000160192,-0.30247,0.00843085,0.0126617,0
56,-0.00537749,8.73351e-005,-0.313149,0.00644446,0.00102765,0
57,-0.00539413,-2.4018e-013,-0.314289,-1.25222e-014,0.00101971,0
58,-0.00537749,-8.73351e-005,-0.313149,-0.00644446,0.00102765,0
59,-0.00561784,-0.000160192,-0.30247,-0.00843085,0.0126617,0
60,-0.00598011,-0.000178958,-0.362786,-0.0029007,0.0143206,0
61,-0.0063154,-0.00019256,-0.446356,-0.000266689,0.0120516,0
62,-0.00664452,-0.000198045,-0.483598,0.00191292,0.00699846,0
63,-0.00697288,-0.000199236,-0.515619,0.00204229,0.000457871,0
64,-0.0073006,-0.000197011,-0.488288,0.00203736,-0.00618195,0
65,-0.00762864,-0.000187422,-0.454078,2.31342e-005,-0.0115299,0
66,-0.00796747,-0.00016302,-0.372976,-0.00249134,-0.0142903,0
67,-0.00835504,-0.000129144,-0.310196,-0.0077516,-0.0133026,0
68,-0.00503555,0.000189171,-0.292285,0.00845671,-0.0106188,0
69,-0.00481554,0.00017045,-0.34219,0.00293081,-0.0123295,0
70,-0.00456858,0.000156967,-0.416483,0.00034475,-0.0101442,0
71,-0.00431566,0.000151678,-0.443753,-0.00185226,-0.00521062,0
72,-0.00406261,0.000150445,-0.468098,-0.00190976,0.00117871,0
73,-0.00380998,0.000151,-0.43188,-0.00194321,0.00763145,0
74,-0.00355777,0.000153597,-0.3923,0.000172493,0.012761,0
75,-0.00330848,0.000159992,-0.304013,0.00263409,0.0152679,0
76,-0.00307187,0.000168796,-0.23885,0.00804797,0.0140012,0
77,-0.00277802,8.09764e-005,-0.239242,0.00619053,0.00304011,0
78,-0.00277021,-3.21222e-013,-0.239225,-1.3212e-014,0.00301776,0
79,-0.00277802,-8.09764e-005,-0.239242,-0.00619053,0.00304011,0
80,-0.00307187,-0.000168796,-0.23885,-0.00804797,0.0140012,0
81,-0.00330848,-0.000159992,-0.304013,-0.00263409,0.0152679,0
82,-0.00355777,-0.000153597,-0.3923,-0.000172493,0.012761,0
83,-0.00380998,-0.000151,-0.43188,0.00194321,0.00763145,0
84,-0.00406261,-0.000150445,-0.468098,0.00190976,0.00117871,0
85,-0.00431566,-0.000151678,-0.443753,0.00185226,-0.00521062,0
86,-0.00456858,-0.000156967,-0.416483,-0.00034475,-0.0101442,0
87,-0.00481554,-0.00017045,-0.34219,-0.00293081,-0.0123295,0
88,-0.00503555,-0.000189171,-0.292285,-0.00845671,-0.0106188,0
89,-0.00253184,0.000155141,-0.208456,0.00811028,-0.00795717,0
90,-0.00222835,0.000163895,-0.243583,0.00275122,-0.00937499,0
91,-0.0019373,0.000170345,-0.303128,0.00035971,-0.0071192,0
92,-0.00164882,0.000173642,-0.315038,-0.00170841,-0.00234178,0
93,-0.0013609,0.000176881,-0.326182,-0.00159615,0.00365883,0
94,-0.00107676,0.000181984,-0.278531,-0.00149701,0.00949521,0
95,-0.000805933,0.000184785,-0.231872,0.000791058,0.013776,0
96,-0.00056305,0.000152062,-0.140617,0.00341923,0.0152085,0
97,-0.000338099,4.23861e-005,-0.0790015,0.00906478,0.0126493,0
98,3.45459e-015,-0.00021183,-0.0946662,0.0067684,2.03273e-014,0
99,2.35265e-015,-3.47979e-013,-0.0957912,-5.84678e-015,1.89763e-014,0
100,1.28482e-015,0.00021183,-0.0946662,-0.0067684,2.01107e-014,0
101,-0.000338099,-4.23861e-005,-0.0790015,-0.00906478,0.0126493,0
