node,U1,U2,U3,R1,R2,R3
1,-0.0129614,0.000225327,-0.147093,-0.0161851,0.00639357,0
2,-0.0129614,-0.000225327,-0.147093,0.0161851,0.00639357,0
3,-0.00844727,0.000181427,-0.215827,0.013019,-0.00281646,0
4,-0.00844727,-0.000181427,-0.215827,-0.013019,-0.00281646,0
5,-0.00436901,0.000174446,-0.216671,0.0138152,0.000960372,0
6,-0.00436901,-0.000174446,-0.216671,-0.0138152,0.000960372,0
7,-0.00247037,0.000141049,-0.15276,0.0133095,0.00261719,0
8,-0.00247037,-0.000141049,-0.15276,-0.0133095,0.00261719,0
9,-6.4469e-016,-0.000636412,-0.0248888,0.0143581,2.7393e-014,0
10,-4.07173e-015,0.000636412,-0.0248888,-0.0143581,2.37531e-014,0
11,0.00247037,0.000141049,-0.15276,0.0133095,-0.00261719,0
12,0.00247037,-0.000141049,-0.15276,-0.0133095,-0.00261719,0
13,0.00436901,0.000174446,-0.216671,0.0138152,-0.000960372,0
14,0.00436901,-0.000174446,-0.216671,-0.0138152,-0.000960372,0
15,0.00844727,0.000181427,-0.215827,0.013019,0.00281646,0
16,0.00844727,-0.000181427,-0.215827,-0.013019,0.00281646,0
17,0.0129614,-0.000225327,-0.147093,0.0161851,-0.00639357,0
18,0.0129614,0.000225327,-0.147093,-0.0161851,-0.00639357,0
19,0.000612337,-0.000486924,-0.00033998,0.00421786,0.0389909,0
20,0.000612337,0.000486924,-0.00033998,-0.00421786,0.0389909,0
21,-0.000612337,0.000486924,-0.00033998,-0.00421786,-0.0389909,0
22,-0.000612337,-0.000486924,-0.00033998,0.00421786,-0.0389909,0
23,-0.00976215,0.000112663,-0.21516,-0.00744728,0.00632438,0
24,-0.00950284,-9.2405e-014,-0.224568,-4.25813e-015,0.00608734,0
25,-0.00976215,-0.000112663,-0.21516,0.00744728,0.00632438,0
26,-0.0109291,-0.000451139,-0.167234,0.0100709,-0.00805569,0
27,-0.0101973,-0.00015983,-0.215008,0.00445303,-0.011807,0
28,-0.00988482,4.93788e-005,-0.286938,0.00130471,-0.0114074,0
29,-0.00966375,0.000130476,-0.32884,-0.000861085,-0.00799427,0
30,-0.00944091,0.000149956,-0.366629,-0.00134233,-0.00283282,0
31,-0.0092043,0.000152267,-0.356601,-0.00135844,0.00266648,0
32,-0.00896047,0.000157623,-0.340583,0.00039135,0.00713426,0
33,-0.00872281,0.000175886,-0.284557,0.00282819,0.00925664,0
34,-0.00852403,0.000202723,-0.247335,0.00788978,0.00789016,0
35,-0.00814709,9.06938e-005,-0.276979,0.00606691,-0.00279662,0
36,-0.00812271,-2.78209e-013,-0.278947,-1.54321e-014,-0.00274153,0
37,-0.00814709,-9.06938e-005,-0.276979,-0.00606691,-0.00279662,0
38,-0.00852403,-0.000202723,-0.247335,-0.00788978,0.00789016,0
39,-0.00872281,-0.000175886,-0.284557,-0.00282819,0.00925664,0
40,-0.00896047,-0.000157623,-0.340583,-0.00039135,0.00713426,0
41,-0.0092043,-0.000152267,-0.356601,0.00135844,0.00266648,0
42,-0.00944091,-0.000149956,-0.366629,0.00134233,-0.00283282,0
43,-0.00966375,-0.000130476,-0.32884,0.000861085,-0.00799427,0
44,-0.00988482,-4.93788e-005,-0.286938,-0.00130471,-0.0114074,0
45,-0.0101973,0.00015983,-0.215008,-0.00445303,-0.011807,0
46,-0.0109291,0.000451139,-0.167234,-0.0100709,-0.00805569,0
47,-0.00791885,0.000160281,-0.275642,0.00775214,-0.0133929,0
48,-0.00751245,0.000187687,-0.338899,0.00249262,-0.0143843,0
49,-0.00714547,0.000207489,-0.420462,-2.30012e-005,-0.0116261,0
50,-0.00678735,0.000215375,-0.455169,-0.0020373,-0.00627887,0
51,-0.00642993,0.000217143,-0.482972,-0.00204364,0.000361653,0
52,-0.00607275,0.000214999,-0.45144,-0.00191472,0.00690435,0
53,-0.00571502,0.000205622,-0.41465,0.000263266,0.0119611,0
54,-0.00534675,0.000181901,-0.331533,0.00289614,0.0142349,0
55,-0.00493116,0.000149017,-0.271624,0.00842356,0.0125821,0
56,-0.00472956,8.72225e-005,-0.282644,0.00644045,0.000958074,0
57,-0.00475877,-4.78867e-013,-0.283783,-2.11429e-014,0.000948488,0
58,-0.00472956,-8.72225e-005,-0.282644,-0.00644045,0.000958074,0
59,-0.00493116,-0.000149017,-0.271624,-0.00842356,0.0125821,0
60,-0.00534675,-0.000181901,-0.331533,-0.00289614,0.0142349,0
61,-0.00571502,-0.000205622,-0.41465,-0.000263266,0.0119611,0
62,-0.00607275,-0.000214999,-0.45144,0.00191472,0.00690435,0
63,-0.00642993,-0.000217143,-0.482972,0.00204364,0.000361653,0
64,-0.00678735,-0.000215375,-0.455169,0.0020373,-0.00627887,0
65,-0.00714547,-0.000207489,-0.420462,2.30012e-005,-0.0116261,0
66,-0.00751245,-0.000187687,-0.338899,-0.00249262,-0.0143843,0
67,-0.00791885,-0.000160281,-0.275642,-0.00775214,-0.0133929,0
68,-0.00434963,0.000199893,-0.262134,0.00845391,-0.0106809,0
69,-0.00418369,0.000167047,-0.312359,0.00293512,-0.0123968,0
70,-0.00397047,0.000143424,-0.387008,0.000354869,-0.010225,0
71,-0.00374687,0.000134208,-0.414734,-0.00183618,-0.00531378,0
72,-0.00352323,0.000132029,-0.439663,-0.00188823,0.00104436,0
73,-0.00330072,0.000132423,-0.404209,-0.00191553,0.00745721,0
74,-0.00307899,0.000134554,-0.365614,0.00020626,0.012538,0
75,-0.00285964,0.000139533,-0.278572,0.00267579,0.0149876,0
76,-0.00265002,0.000146295,-0.214963,0.00809957,0.0136557,0
77,-0.00239661,7.05269e-005,-0.21751,0.00621921,0.00261142,0
78,-0.00239065,-6.44429e-013,-0.217559,-2.22409e-014,0.00259253,0
79,-0.00239661,-7.05269e-005,-0.21751,-0.00621921,0.00261142,0
80,-0.00265002,-0.000146295,-0.214963,-0.00809957,0.0136557,0
81,-0.00285964,-0.000139533,-0.278572,-0.00267579,0.0149876,0
82,-0.00307899,-0.000134554,-0.365614,-0.00020626,0.012538,0
83,-0.00330072,-0.000132423,-0.404209,0.00191553,0.00745721,0
84,-0.00352323,-0.000132029,-0.439663,0.00188823,0.00104436,0
85,-0.00374687,-0.000134208,-0.414734,0.00183618,-0.00531378,0
86,-0.00397047,-0.000143424,-0.387008,-0.000354869,-0.010225,0
87,-0.00418369,-0.000167047,-0.312359,-0.00293512,-0.0123968,0
88,-0.00434963,-0.000199893,-0.262134,-0.00845391,-0.0106809,0
89,-0.00217966,0.000135846,-0.18886,0.00815247,-0.00846342,0
90,-0.00191884,0.000142538,-0.226648,0.00277409,-0.00992308,0
91,-0.00166752,0.000147498,-0.289002,0.000365216,-0.00768544,0
92,-0.00141811,0.000150174,-0.303754,-0.00171855,-0.00290205,0
93,-0.00116925,0.000153135,-0.317641,-0.00162203,0.00312907,0
94,-0.00092403,0.000157964,-0.27253,-0.00153844,0.00902017,0
95,-0.000691464,0.000160629,-0.228063,0.000733234,0.0133802,0
96,-0.000485369,0.000129649,-0.138565,0.00334329,0.014916,0
97,-0.000296257,2.57937e-005,-0.0781123,0.00896691,0.0124833,0
98,-1.48439e-015,-0.000207766,-0.0937756,0.00671189,2.60435e-014,0
99,-1.98817e-015,-7.15407e-013,-0.0947757,-1.26028e-014,2.41161e-014,0
100,-2.54756e-015,0.000207766,-0.0937756,-0.00671189,2.41176e-014,0
101,-0.000296257,-2.57937e-005,-0.0781123,-0.00896691,0.0124833,0
102,-0.000485369,-0.000129649,-0.138565,-0.00334329,0.014916,0
103,-0.000691464,-0.000160629,-0.228063,-0.000733234,0.0133802,0
104,-0.00092403,-0.000157964,-0.27253,0.00153844,0.00902017,0
105,-0.00116925,-0.000153135,-0.317641,0.00162203,0.00312907,0
106,-0.00141811,-0.000150174,-0.303754,0.00171855,-0.00290205,0
