node,U1,U2,U3,R1,R2,R3
1,-0.0135165,0.000207362,-0.131872,-0.0162017,0.00660763,0
2,-0.0135165,-0.000207362,-0.131872,0.0162017,0.00660763,0
3,-0.00834789,0.000209091,-0.19592,0.0130224,-0.00280347,0
4,-0.00834789,-0.000209091,-0.19592,-0.0130224,-0.00280347,0
5,-0.00380608,0.000180036,-0.197578,0.0138112,0.000934645,0
6,-0.00380608,-0.000180036,-0.197578,-0.0138112,0.000934645,0
7,-0.00220145,0.000127309,-0.138833,0.0133481,0.00234363,0
8,-0.00220145,-0.000127309,-0.138833,-0.0133481,0.00234363,0
9,-3.55647e-015,-0.000630662,-0.024617,0.0142821,1.61468e-014,0
10,-1.00532e-014,0.000630662,-0.024617,-0.0142821,1.54906e-014,0
11,0.00220145,0.000127309,-0.138833,0.0133481,-0.00234363,0
12,0.00220145,-0.000127309,-0.138833,-0.0133481,-0.00234363,0
13,0.00380608,0.000180036,-0.197578,0.0138112,-0.000934645,0
14,0.00380608,-0.000180036,-0.197578,-0.0138112,-0.000934645,0
15,0.00834789,0.000209091,-0.19592,0.0130224,0.00280347,0
16,0.00834789,-0.000209091,-0.19592,-0.0130224,0.00280347,0
17,0.0135165,-0.000207362,-0.131872,0.0162017,-0.00660763,0
18,0.0135165,0.000207362,-0.131872,-0.0162017,-0.00660763,0
19,0.00110799,-0.000745523,-0.00063612,0.00424955,0.038628,0
20,0.00110799,0.000745523,-0.00063612,-0.00424955,0.038628,0
21,-0.00110799,0.000745523,-0.00063612,-0.00424955,-0.038628,0
22,-0.00110799,-0.000745523,-0.00063612,0.00424955,-0.038628,0
23,-0.0101939,0.000103685,-0.200182,-0.0074572,0.00653833,0
24,-0.00992464,-1.43455e-013,-0.209448,-1.48308e-014,0.00630112,0
25,-0.0101939,-0.000103685,-0.200182,0.0074572,0.00653833,0
26,-0.0113615,-0.000441888,-0.151181,0.0100934,-0.00787274,0
27,-0.010557,-0.000139345,-0.197967,0.00446607,-0.0116514,0
28,-0.0101882,7.79475e-005,-0.269315,0.00132287,-0.0112771,0
29,-0.00991422,0.000162207,-0.310508,-0.000850619,-0.00788715,0
30,-0.00963856,0.00018243,-0.347924,-0.00132754,-0.00274678,0
31,-0.00934879,0.000184519,-0.337417,-0.00135021,0.0027336,0
32,-0.00905155,0.00018878,-0.321196,0.00040302,0.00718454,0
33,-0.00875925,0.000204397,-0.264877,0.00283413,0.00929228,0
34,-0.00850061,0.000227603,-0.227583,0.00789825,0.00791321,0
35,-0.00808734,0.000104526,-0.257154,0.00606939,-0.00278344,0
36,-0.00806617,-3.97921e-013,-0.259067,-2.60928e-014,-0.00272761,0
37,-0.00808734,-0.000104526,-0.257154,-0.00606939,-0.00278344,0
38,-0.00850061,-0.000227603,-0.227583,-0.00789825,0.00791321,0
39,-0.00875925,-0.000204397,-0.264877,-0.00283413,0.00929228,0
40,-0.00905155,-0.00018878,-0.321196,-0.00040302,0.00718454,0
41,-0.00934879,-0.000184519,-0.337417,0.00135021,0.0027336,0
42,-0.00963856,-0.00018243,-0.347924,0.00132754,-0.00274678,0
43,-0.00991422,-0.000162207,-0.310508,0.000850619,-0.00788715,0
44,-0.0101882,-7.79475e-005,-0.269315,-0.00132287,-0.0112771,0
45,-0.010557,0.000139345,-0.197967,-0.00446607,-0.0116514,0
46,-0.0113615,0.000441888,-0.151181,-0.0100934,-0.00787274,0
47,-0.00780316,0.000190755,-0.255752,0.00775836,-0.0133884,0
48,-0.00736434,0.000214577,-0.318954,0.00249535,-0.0143876,0
49,-0.00695976,0.000231851,-0.400599,-1.8096e-005,-0.0116361,0
50,-0.00656303,0.000238837,-0.435327,-0.00203551,-0.00629445,0
51,-0.00616735,0.000240342,-0.46326,-0.00204024,0.000341487,0
52,-0.00577265,0.000237278,-0.431802,-0.00191411,0.00688068,0
53,-0.00537754,0.000224109,-0.395171,0.000264945,0.0119349,0
54,-0.00496762,0.00019057,-0.31216,0.00289502,0.0142073,0
55,-0.00449067,0.000144004,-0.25242,0.00842248,0.0125539,0
56,-0.00431692,9.00184e-005,-0.263563,0.00643913,0.000932041,0
57,-0.00435832,-6.34497e-013,-0.264675,-2.74021e-014,0.000921557,0
58,-0.00431692,-9.00184e-005,-0.263563,-0.00643913,0.000932041,0
59,-0.00449067,-0.000144004,-0.25242,-0.00842248,0.0125539,0
60,-0.00496762,-0.00019057,-0.31216,-0.00289502,0.0142073,0
61,-0.00537754,-0.000224109,-0.395171,-0.000264945,0.0119349,0
62,-0.00577265,-0.000237278,-0.431802,0.00191411,0.00688068,0
63,-0.00616735,-0.000240342,-0.46326,0.00204024,0.000341487,0
64,-0.00656303,-0.000238837,-0.435327,0.00203551,-0.00629445,0
65,-0.00695976,-0.000231851,-0.400599,1.8096e-005,-0.0116361,0
66,-0.00736434,-0.000214577,-0.318954,-0.00249535,-0.0143876,0
67,-0.00780316,-0.000190755,-0.255752,-0.00775836,-0.0133884,0
68,-0.0038905,0.000216093,-0.243186,0.00845518,-0.0107063,0
69,-0.00376726,0.000169562,-0.293528,0.00293918,-0.0124288,0
70,-0.00357704,0.000136112,-0.368382,0.000363596,-0.0102688,0
71,-0.00337215,0.000123087,-0.396345,-0.00182511,-0.00537425,0
72,-0.00316731,0.000119993,-0.421644,-0.00187292,0.00096197,0
73,-0.00296425,0.000120267,-0.386647,-0.00189758,0.00734786,0
74,-0.00276231,0.000122101,-0.34869,0.000228681,0.0123965,0
75,-0.00256242,0.000126103,-0.262426,0.00270211,0.014809,0
76,-0.00237018,0.000131438,-0.199822,0.00813258,0.0134353,0
77,-0.0021436,6.36598e-005,-0.20374,0.0062372,0.00233859,0
78,-0.00213893,-8.13953e-013,-0.203818,-2.65223e-014,0.00232198,0
79,-0.0021436,-6.36598e-005,-0.20374,-0.0062372,0.00233859,0
80,-0.00237018,-0.000131438,-0.199822,-0.00813258,0.0134353,0
