instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,3.27202e-15,-6.71547e-05,-0.00312556,0.29197717087322467,98.94111692312849,98.9406097488048
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,1.95858e-15,6.71547e-05,-0.00312556,0.29197717087322467,98.94111692312849,98.9406097488048
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,2.77965e-15,-0.000168587,-0.00358448,0.2914524901373878,98.78560641365375,98.78372474107823
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,1.4451e-15,0.000168587,-0.00358448,0.2914524901373878,98.78560641365375,98.78372474107823
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,1.78409e-15,-0.00037438,-0.00403796,0.29092882618189286,98.63208868321739,98.62516009459502
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,4.02963e-16,0.00037438,-0.00403796,0.29092882618189286,98.63208868321739,98.62516009459502
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,7.91722e-16,-0.000580173,-0.00448599,0.2904051920543588,98.48022653010318,98.46607198162606
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,-6.36872e-16,0.000580173,-0.00448599,0.2904051920543588,98.48022653010318,98.46607198162606
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00169735,-6.69436e-05,-0.0053223,0.2902978840009873,98.20280893489883,98.11008046454025
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00169735,-6.69436e-05,-0.0053223,0.2902978840009873,98.20280893489883,98.11008046454025
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00169735,6.69436e-05,-0.0053223,0.2902978840009873,98.20280893489883,98.11008046454025
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00169735,6.69436e-05,-0.0053223,0.2902978840009873,98.20280893489883,98.11008046454025
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,3.06323e-16,-0.000681605,-0.00492857,0.28988078050982646,98.32973342268824,98.3122803563991
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,-1.14435e-15,0.000681605,-0.00492857,0.28988078050982646,98.32973342268824,98.3122803563991
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,4.63234e-16,-0.000682764,-0.00603846,0.2886830577482969,97.95241387742585,97.93804779081987
PART-SUPPORTBEAM-1,185,SupportBeam/B31,0.0,-10.0,-11.25,-9.924525e-16,-0.0012674922,-0.29471493,-1.44662e-15,0.000682764,-0.00603846,0.2886830577482969,97.95241387742585,97.93804779081987
PART-SUPPORTBEAM-2,186,SupportBeam/B31,0.0,10.0,-7.5,7.309683e-16,0.00097364635,-0.29462373,6.2956e-16,-0.000688239,-0.0071429,0.2874856335200168,97.57668321586014,97.56437096224349
PART-SUPPORTBEAM-1,186,SupportBeam/B31,0.0,-10.0,-7.5,-9.525197e-16,-0.00097364635,-0.29462373,-2.01667e-15,0.000688239,-0.0071429,0.2874856335200168,97.57668321586014,97.56437096224349
PART-SUPPORTBEAM-2,187,SupportBeam/B31,0.0,10.0,-3.75,-1.5873603e-16,0.0006801343,-0.2945271,4.70324e-16,-0.000700148,-0.0082419,0.28628852739547156,97.20252026646553,97.1915782239632
PART-SUPPORTBEAM-1,187,SupportBeam/B31,0.0,-10.0,-3.75,-6.581144e-16,-0.0006801343,-0.2945271,-2.51604e-15,0.000700148,-0.0082419,0.28628852739547156,97.20252026646553,97.1915782239632
