node,U1,U2,U3,R1,R2,R3
1,-0.0129435,0.000218662,-0.160514,-0.0161619,0.00626253,0
2,-0.0129435,-0.000218662,-0.160514,0.0161619,0.00626253,0
3,-0.00871892,0.00017486,-0.230277,0.0130187,-0.00278,0
4,-0.00871892,-0.00017486,-0.230277,-0.0130187,-0.00278,0
5,-0.00470712,0.00017693,-0.229302,0.0138174,0.000992236,0
6,-0.00470712,-0.00017693,-0.229302,-0.0138174,0.000992236,0
7,-0.00264458,0.000150211,-0.161618,0.0132857,0.00279429,0
8,-0.00264458,-0.000150211,-0.161618,-0.0132857,0.00279429,0
9,2.72629e-015,-0.00064562,-0.0250948,0.0144054,2.17118e-014,0
10,-1.96269e-015,0.00064562,-0.0250948,-0.0144054,1.91953e-014,0
11,0.00264458,0.000150211,-0.161618,0.0132857,-0.00279429,0
12,0.00264458,-0.000150211,-0.161618,-0.0132857,-0.00279429,0
13,0.00470712,0.00017693,-0.229302,0.0138174,-0.000992236,0
14,0.00470712,-0.00017693,-0.229302,-0.0138174,-0.000992236,0
15,0.00871892,0.00017486,-0.230277,0.0130187,0.00278,0
16,0.00871892,-0.00017486,-0.230277,-0.0130187,0.00278,0
17,0.0129435,-0.000218662,-0.160514,0.0161619,-0.00626253,0
18,0.0129435,0.000218662,-0.160514,-0.0161619,-0.00626253,0
19,0.0010365,-0.000701669,-0.000653001,0.00434807,0.0393188,0
20,0.0010365,0.000701669,-0.000653001,-0.00434807,0.0393188,0
21,-0.0010365,0.000701669,-0.000653001,-0.00434807,-0.0393188,0
22,-0.0010365,-0.000701669,-0.000653001,0.00434807,-0.0393188,0
23,-0.00988747,0.000109332,-0.228592,-0.00743747,0.00619339,0
24,-0.00963977,-1.22651e-013,-0.237882,-1.74112e-014,0.00595623,0
25,-0.00988747,-0.000109332,-0.228592,0.00743747,0.00619339,0
26,-0.0110079,-0.000434371,-0.181312,0.0100536,-0.00815439,0
27,-0.0103145,-0.000156103,-0.229429,0.00443513,-0.0118784,0
28,-0.0100217,4.37261e-005,-0.301723,0.00129219,-0.0114543,0
29,-0.00981623,0.000121165,-0.343739,-0.000874557,-0.00801988,0
30,-0.00960893,0.000139779,-0.381667,-0.00135101,-0.00284015,0
31,-0.00938829,0.000142246,-0.371581,-0.0013678,0.00267426,0
32,-0.00916076,0.000148448,-0.355541,0.000386415,0.00715405,0
33,-0.00894034,0.000168691,-0.299346,0.00282307,0.00928535,0
34,-0.00876266,0.000198219,-0.262003,0.00788905,0.00792473,0
35,-0.00838943,8.74116e-005,-0.291466,0.00606694,-0.00276042,0
36,-0.00836268,-3.4154e-013,-0.293399,-1.98448e-014,-0.00270606,0
37,-0.00838943,-8.74116e-005,-0.291466,-0.00606694,-0.00276042,0
38,-0.00876266,-0.000198219,-0.262003,-0.00788905,0.00792473,0
39,-0.00894034,-0.000168691,-0.299346,-0.00282307,0.00928535,0
40,-0.00916076,-0.000148448,-0.355541,-0.000386415,0.00715405,0
41,-0.00938829,-0.000142246,-0.371581,0.0013678,0.00267426,0
42,-0.00960893,-0.000139779,-0.381667,0.00135101,-0.00284015,0
43,-0.00981623,-0.000121165,-0.343739,0.000874557,-0.00801988,0
44,-0.0100217,-4.37261e-005,-0.301723,-0.00129219,-0.0114543,0
45,-0.0103145,0.000156103,-0.229429,-0.00443513,-0.0118784,0
46,-0.0110079,0.000434371,-0.181312,-0.0100536,-0.00815439,0
47,-0.00817939,0.000151644,-0.289943,0.00775329,-0.0133563,0
48,-0.0077738,0.000181711,-0.352985,0.0024919,-0.0143469,0
49,-0.00741146,0.000203409,-0.434388,-2.22585e-005,-0.0115883,0
50,-0.00705879,0.000212005,-0.46888,-0.00203781,-0.00624095,0
51,-0.00670669,0.000213959,-0.496517,-0.00204278,0.000399395,0
52,-0.00635453,0.000212114,-0.464776,-0.00191477,0.00694165,0
53,-0.00600175,0.000203951,-0.42782,0.000264502,0.0119976,0
54,-0.00563978,0.000183394,-0.344505,0.00289686,0.0142705,0
55,-0.00523686,0.00015493,-0.284436,0.0084258,0.0126165,0
56,-0.0050191,8.84642e-005,-0.295298,0.00644143,0.000990138,0
57,-0.00504438,-5.47321e-013,-0.296425,-1.5322e-014,0.000981208,0
58,-0.0050191,-8.84642e-005,-0.295298,-0.00644143,0.000990138,0
59,-0.00523686,-0.00015493,-0.284436,-0.0084258,0.0126165,0
60,-0.00563978,-0.000183394,-0.344505,-0.00289686,0.0142705,0
61,-0.00600175,-0.000203951,-0.42782,-0.000264502,0.0119976,0
62,-0.00635453,-0.000212114,-0.464776,0.00191477,0.00694165,0
63,-0.00670669,-0.000213959,-0.496517,0.00204278,0.000399395,0
64,-0.00705879,-0.000212005,-0.46888,0.00203781,-0.00624095,0
65,-0.00741146,-0.000203409,-0.434388,2.22585e-005,-0.0115883,0
66,-0.0077738,-0.000181711,-0.352985,-0.0024919,-0.0143469,0
67,-0.00817939,-0.000151644,-0.289943,-0.00775329,-0.0133563,0
68,-0.00464704,0.00019895,-0.274625,0.00845432,-0.0106501,0
69,-0.00446015,0.000170526,-0.324679,0.00293244,-0.0123627,0
70,-0.00423234,0.000150077,-0.399156,0.000350578,-0.0101847,0
71,-0.00399554,0.000142089,-0.42665,-0.00184308,-0.00526394,0
72,-0.00375866,0.000140207,-0.451309,-0.0018967,0.00110692,0
73,-0.00352269,0.000140661,-0.415499,-0.00192663,0.00753566,0
74,-0.00328738,0.000142983,-0.376473,0.000193272,0.0126356,0
75,-0.00305467,0.00014852,-0.288886,0.00265955,0.0151074,0
76,-0.00283285,0.00015608,-0.224625,0.00807992,0.0138005,0
77,-0.00256198,7.5107e-005,-0.226284,0.00620825,0.00278807,0
78,-0.0025553,-7.04552e-013,-0.226303,-1.82762e-014,0.00276777,0
79,-0.00256198,-7.5107e-005,-0.226284,-0.00620825,0.00278807,0
80,-0.00283285,-0.00015608,-0.224625,-0.00807992,0.0138005,0
81,-0.00305467,-0.00014852,-0.288886,-0.00265955,0.0151074,0
82,-0.00328738,-0.000142983,-0.376473,-0.000193272,0.0126356,0
83,-0.00352269,-0.000140661,-0.415499,0.00192663,0.00753566,0
84,-0.00375866,-0.000140207,-0.451309,0.0018967,0.00110692,0
85,-0.00399554,-0.000142089,-0.42665,0.00184308,-0.00526394,0
86,-0.00423234,-0.000150077,-0.399156,-0.000350578,-0.0101847,0
87,-0.00446015,-0.000170526,-0.324679,-0.00293244,-0.0123627,0
88,-0.00464704,-0.00019895,-0.274625,-0.00845432,-0.0106501,0
89,-0.00233195,0.00014438,-0.196753,0.00813664,-0.00825729,0
90,-0.0020528,0.000151877,-0.233458,0.00276556,-0.0097014,0
91,-0.0017843,0.000157419,-0.294683,0.000363696,-0.0074575,0
92,-0.00151797,0.00016034,-0.308289,-0.00171415,-0.00267731,0
93,-0.0012522,0.000163416,-0.321081,-0.00161127,0.003341,0
94,-0.00099012,0.000168366,-0.274952,-0.00152178,0.00920979,0
95,-0.000740998,0.000171091,-0.229614,0.000756503,0.0135379,0
96,-0.000518994,0.000139343,-0.139413,0.00337348,0.0150323,0
97,-0.000314392,3.29249e-005,-0.0785018,0.00900587,0.0125492,0
98,1.1132e-015,-0.000209645,-0.0941654,0.00673429,2.1018e-014,0
99,3.23236e-017,-7.69587e-013,-0.095212,-1.24793e-014,1.98271e-014,0
100,-9.96329e-016,0.000209645,-0.0941654,-0.00673429,1.97667e-014,0
101,-0.000314392,-3.29249e-005,-0.0785018,-0.00900587,0.0125492,0
102,-0.000518994,-0.000139343,-0.139413,-0.00337348,0.0150323,0
103,-0.000740998,-0.000171091,-0.229614,-0.000756503,0.0135379,0
104,-0.00099012,-0.000168366,-0.274952,0.00152178,0.00920979,0
105,-0.0012522,-0.000163416,-0.321081,0.00161127,0.003341,0
106,-0.00151797,-0.00016034,-0.308289,0.00171415,-0.00267731,0
107,-0.0017843,-0.000157419,-0.294683,-0.000363696,-0.0074575,0
108,-0.0020528,-0.000151877,-0.233458,-0.00276556,-0.0097014,0
109,-0.00233195,-0.00014438,-0.196753,-0.00813664,-0.00825729,0
110,0.000314392,3.29249e-005,-0.0785018,0.00900587,-0.0125492,0
111,0.000518994,0.000139343,-0.139413,0.00337348,-0.0150323,0
112,0.000740998,0.000171091,-0.229614,0.000756503,-0.0135379,0
113,0.00099012,0.000168366,-0.274952,-0.00152178,-0.00920979,0
114,0.0012522,0.000163416,-0.321081,-0.00161127,-0.003341,0
115,0.00151797,0.00016034,-0.308289,-0.00171415,0.00267731,0
116,0.0017843,0.000157419,-0.294683,0.000363696,0.0074575,0
117,0.0020528,0.000151877,-0.233458,0.00276556,0.0097014,0
118,0.00233195,0.00014438,-0.196753,0.00813664,0.00825729,0
119,0.00256198,7.5107e-005,-0.226284,0.00620825,-0.00278807,0
120,0.0025553,-6.88502e-013,-0.226303,-1.41359e-014,-0.00276777,0
121,0.00256198,-7.5107e-005,-0.226284,-0.00620825,-0.00278807,0
122,0.00233195,-0.00014438,-0.196753,-0.00813664,0.00825729,0
123,0.0020528,-0.000151877,-0.233458,-0.00276556,0.0097014,0
124,0.0017843,-0.000157419,-0.294683,-0.000363696,0.0074575,0
