node,U1,U2,U3,R1,R2,R3
1,-0.013108,0.000223178,-0.140351,-0.0161945,0.0064746,0
2,-0.013108,-0.000223178,-0.140351,0.0161945,0.0064746,0
3,-0.00837257,0.000189307,-0.207749,0.0130199,-0.00282215,0
4,-0.00837257,-0.000189307,-0.207749,-0.0130199,-0.00282215,0
5,-0.00417457,0.000175317,-0.209225,0.0138138,0.000946361,0
6,-0.00417457,-0.000175317,-0.209225,-0.0138138,0.000946361,0
7,-0.00237413,0.000136128,-0.147432,0.013324,0.00251157,0
8,-0.00237413,-0.000136128,-0.147432,-0.013324,0.00251157,0
9,-7.17242e-015,-0.000632224,-0.0247741,0.0143293,3.40006e-014,0
10,-3.32031e-015,0.000632224,-0.0247741,-0.0143293,3.43391e-014,0
11,0.00237413,0.000136128,-0.147432,0.013324,-0.00251157,0
12,0.00237413,-0.000136128,-0.147432,-0.013324,-0.00251157,0
13,0.00417457,0.000175317,-0.209225,0.0138138,-0.000946361,0
14,0.00417457,-0.000175317,-0.209225,-0.0138138,-0.000946361,0
15,0.00837257,0.000189307,-0.207749,0.0130199,0.00282215,0
16,0.00837257,-0.000189307,-0.207749,-0.0130199,0.00282215,0
17,0.013108,-0.000223178,-0.140351,0.0161945,-0.0064746,0
18,0.013108,0.000223178,-0.140351,-0.0161945,-0.0064746,0
19,0.000624301,-0.000495001,-0.000337192,0.00419351,0.0388281,0
20,0.000624301,0.000495001,-0.000337192,-0.00419351,0.0388281,0
21,-0.000624301,0.000495001,-0.000337192,-0.00419351,-0.0388281,0
22,-0.000624301,-0.000495001,-0.000337192,0.00419351,-0.0388281,0
23,-0.0098432,0.000111589,-0.208471,-0.00745192,0.00640538,0
24,-0.00957858,-3.6161e-014,-0.217874,-7.64361e-016,0.00616833,0
25,-0.0098432,-0.000111589,-0.208471,0.00745192,0.00640538,0
26,-0.0110228,-0.000453622,-0.16014,0.0100803,-0.00798959,0
27,-0.0102647,-0.000156336,-0.207603,0.00446034,-0.0117538,0
28,-0.00993455,5.71722e-005,-0.279311,0.00131191,-0.0113659,0
29,-0.00969769,0.000139949,-0.321021,-0.000855428,-0.00796323,0
30,-0.00945907,0.000159824,-0.35869,-0.00133683,-0.00281104,0
31,-0.00920648,0.000162046,-0.348564,-0.00135428,0.00268025,0
32,-0.00894654,0.000166942,-0.332505,0.000395237,0.00714124,0
33,-0.00869225,0.000184114,-0.276451,0.0028308,0.00925808,0
34,-0.0084747,0.000209459,-0.23924,0.00789193,0.00788726,0
35,-0.00808864,9.46334e-005,-0.268911,0.00606749,-0.00280221,0
36,-0.00806558,-1.06464e-013,-0.270875,-1.13541e-015,-0.00274677,0
37,-0.00808864,-9.46334e-005,-0.268911,-0.00606749,-0.00280221,0
38,-0.0084747,-0.000209459,-0.23924,-0.00789193,0.00788726,0
39,-0.00869225,-0.000184114,-0.276451,-0.0028308,0.00925808,0
40,-0.00894654,-0.000166942,-0.332505,-0.000395237,0.00714124,0
41,-0.00920648,-0.000162046,-0.348564,0.00135428,0.00268025,0
42,-0.00945907,-0.000159824,-0.35869,0.00133683,-0.00281104,0
43,-0.00969769,-0.000139949,-0.321021,0.000855428,-0.00796323,0
44,-0.00993455,-5.71722e-005,-0.279311,-0.00131191,-0.0113659,0
45,-0.0102647,0.000156336,-0.207603,-0.00446034,-0.0117538,0
46,-0.0110228,0.000453622,-0.16014,-0.0100803,-0.00798959,0
47,-0.00784323,0.000169312,-0.267603,0.00775332,-0.0134006,0
48,-0.00742932,0.000195244,-0.330899,0.00249344,-0.014394,0
49,-0.0070527,0.000214001,-0.41252,-2.20245e-005,-0.0116375,0
50,-0.00668451,0.000221506,-0.447284,-0.00203673,-0.00629165,0
51,-0.00631713,0.000223169,-0.475157,-0.00204304,0.00034781,0
52,-0.00595021,0.000220754,-0.443693,-0.00191453,0.00688976,0
53,-0.00558281,0.000210269,-0.40698,0.000263391,0.011946,0
54,-0.00520361,0.000183672,-0.323937,0.00289575,0.0142197,0
55,-0.00477132,0.00014678,-0.264107,0.00842282,0.012567,0
56,-0.00457916,8.76581e-005,-0.275195,0.00643993,0.000943945,0
57,-0.00461195,-1.80561e-013,-0.276331,5.04751e-015,0.000933999,0
58,-0.00457916,-8.76581e-005,-0.275195,-0.00643993,0.000943945,0
59,-0.00477132,-0.00014678,-0.264107,-0.00842282,0.012567,0
60,-0.00520361,-0.000183672,-0.323937,-0.00289575,0.0142197,0
61,-0.00558281,-0.000210269,-0.40698,-0.000263391,0.011946,0
62,-0.00595021,-0.000220754,-0.443693,0.00191453,0.00688976,0
63,-0.00631713,-0.000223169,-0.475157,0.00204304,0.00034781,0
64,-0.00668451,-0.000221506,-0.447284,0.00203673,-0.00629165,0
65,-0.0070527,-0.000214001,-0.41252,2.20245e-005,-0.0116375,0
66,-0.00742932,-0.000195244,-0.330899,-0.00249344,-0.014394,0
67,-0.00784323,-0.000169312,-0.267603,-0.00775332,-0.0134006,0
68,-0.00418688,0.000203873,-0.254757,0.00845414,-0.0106947,0
69,-0.00403474,0.000167016,-0.305053,0.00293672,-0.0124128,0
70,-0.00382954,0.000140513,-0.379793,0.000357915,-0.0102453,0
71,-0.00361271,0.000130182,-0.407632,-0.00183198,-0.00534022,0
72,-0.00339586,0.000127735,-0.432714,-0.00188268,0.00100984,0
73,-0.00318034,0.000128087,-0.397453,-0.00190877,0.00741271,0
74,-0.0029657,0.000130103,-0.35911,0.000214495,0.0124816,0
75,-0.00275331,0.000134725,-0.27238,0.00268569,0.0149174,0
76,-0.0025499,0.00014097,-0.209161,0.00811181,0.0135699,0
77,-0.00230611,6.80673e-005,-0.212237,0.00622594,0.00250607,0
78,-0.00230061,-2.46144e-013,-0.2123,-2.23571e-015,0.00248804,0
79,-0.00230611,-6.80673e-005,-0.212237,-0.00622594,0.00250607,0
80,-0.0025499,-0.00014097,-0.209161,-0.00811181,0.0135699,0
81,-0.00275331,-0.000134725,-0.27238,-0.00268569,0.0149174,0
82,-0.0029657,-0.000130103,-0.35911,-0.000214495,0.0124816,0
83,-0.00318034,-0.000128087,-0.397453,0.00190877,0.00741271,0
84,-0.00339586,-0.000127735,-0.432714,0.00188268,0.00100984,0
85,-0.00361271,-0.000130182,-0.407632,0.00183198,-0.00534022,0
86,-0.00382954,-0.000140513,-0.379793,-0.000357915,-0.0102453,0
87,-0.00403474,-0.000167016,-0.305053,-0.00293672,-0.0124128,0
88,-0.00418688,-0.000203873,-0.254757,-0.00845414,-0.0106947,0
89,-0.00209593,0.000131334,-0.184112,0.00816236,-0.00858694,0
90,-0.00184531,0.000137504,-0.222546,0.0027793,-0.0100563,0
91,-0.00160341,0.000142086,-0.285584,0.000366378,-0.00782268,0
92,-0.00136328,0.000144606,-0.301022,-0.00172119,-0.00303758,0
93,-0.00112369,0.0001475,-0.315574,-0.00162836,0.00300113,0
94,-0.000887713,0.000152269,-0.271075,-0.00154854,0.00890559,0
95,-0.000664242,0.000154904,-0.227137,0.000719284,0.0132848,0
96,-0.000466917,0.000124311,-0.138061,0.00332496,0.0148455,0
97,-0.000286366,2.17482e-005,-0.0778893,0.00894341,0.0124434,0
98,-4.78446e-015,-0.000207045,-0.0935524,0.00669831,3.35228e-014,0
99,-3.73379e-015,-2.8581e-013,-0.0945213,-4.55773e-015,3.1917e-014,0
100,-2.91035e-015,0.000207045,-0.0935524,-0.00669831,3.36033e-014,0
101,-0.000286366,-2.17482e-005,-0.0778893,-0.00894341,0.0124434,0
102,-0.000466917,-0.000124311,-0.138061,-0.00332496,0.0148455,0
103,-0.000664242,-0.000154904,-0.227137,-0.000719284,0.0132848,0
104,-0.000887713,-0.000152269,-0.271075,0.00154854,0.00890559,0
105,-0.00112369,-0.0001475,-0.315574,0.00162836,0.00300113,0
106,-0.00136328,-0.000144606,-0.301022,0.00172119,-0.00303758,0
107,-0.00160341,-0.000142086,-0.285584,-0.000366378,-0.00782268,0
108,-0.00184531,-0.000137504,-0.222546,-0.0027793,-0.0100563,0
109,-0.00209593,-0.000131334,-0.184112,-0.00816236,-0.00858694,0
110,0.000286366,2.17482e-005,-0.0778893,0.00894341,-0.0124434,0
111,0.000466917,0.000124311,-0.138061,0.00332496,-0.0148455,0
112,0.000664242,0.000154904,-0.227137,0.000719284,-0.0132848,0
113,0.000887713,0.000152269,-0.271075,-0.00154854,-0.00890559,0
114,0.00112369,0.0001475,-0.315574,-0.00162836,-0.00300113,0
115,0.00136328,0.000144606,-0.301022,-0.00172119,0.00303758,0
116,0.00160341,0.000142086,-0.285584,0.000366378,0.00782268,0
117,0.00184531,0.000137504,-0.222546,0.0027793,0.0100563,0
118,0.00209593,0.000131334,-0.184112,0.00816236,0.00858694,0
119,0.00230611,6.80673e-005,-0.212237,0.00622594,-0.00250607,0
120,0.00230061,-2.62225e-013,-0.2123,-9.86307e-015,-0.00248804,0
121,0.00230611,-6.80673e-005,-0.212237,-0.00622594,-0.00250607,0
122,0.00209593,-0.000131334,-0.184112,-0.00816236,0.00858694,0
123,0.00184531,-0.000137504,-0.222546,-0.0027793,0.0100563,0
124,0.00160341,-0.000142086,-0.285584,-0.000366378,0.00782268,0
125,0.00136328,-0.000144606,-0.301022,0.00172119,0.00303758,0
126,0.00112369,-0.0001475,-0.315574,0.00162836,-0.00300113,0
127,0.000887713,-0.000152269,-0.271075,0.00154854,-0.00890559,0
128,0.000664242,-0.000154904,-0.227137,-0.000719284,-0.0132848,0
129,0.000466917,-0.000124311,-0.138061,-0.00332496,-0.0148455,0
130,0.000286366,-2.17482e-005,-0.0778893,-0.00894341,-0.0124434,0
131,0.0025499,0.00014097,-0.209161,0.00811181,-0.0135699,0
