component,count,mean_rel_percent,p50_rel_percent,p90_rel_percent,under_10_percent
Cable/T3D2,40,70.70237428147253,75.57292393521448,76.24290406425779,10.0
Floor/S4R,505,42.422579144195325,34.81298946074883,75.62418503714696,4.752475247524752
Pier/C3D8R,1680,73.22516567640506,56.39438133586759,137.64428071931482,0.0
RiverBank/C3D8R,1100,22.261275132367174,17.307297760482214,39.89108398600622,11.636363636363637
SupportBeam/B31,686,91.81140019556989,77.39844127780749,198.5095923187646,3.498542274052478
