instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,9.852e-15,-0.000104165,-0.011984,0.28311952410830793,95.93956217276782,95.93887723619976
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,5.27326e-15,0.000104165,-0.011984,0.28311952410830793,95.93956217276782,95.93887723619976
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,8.2015e-15,-0.000345072,-0.0130637,0.2819753573435433,95.57340428197412,95.57061372424937
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,4.50058e-15,0.000345072,-0.0130637,0.2819753573435433,95.57340428197412,95.57061372424937
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00203185,-0.000112403,-0.0146258,0.2809985913223989,95.05701727579732,95.00468201729818
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00203185,-0.000112403,-0.0146258,0.2809985913223989,95.05701727579732,95.00468201729818
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00203185,0.000112403,-0.0146258,0.2809985913223989,95.05701727579732,95.00468201729818
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00203185,0.000112403,-0.0146258,0.2809985913223989,95.05701727579732,95.00468201729818
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,4.85373e-15,-0.000833844,-0.0141379,0.2808337891740389,95.20962072606662,95.19857189411421
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,2.93538e-15,0.000833844,-0.0141379,0.2808337891740389,95.20962072606662,95.19857189411421
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,1.50779e-15,-0.00132262,-0.0152067,0.27969232735775035,94.84735297627614,94.82373926553245
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,1.36488e-15,0.00132262,-0.0152067,0.27969232735775035,94.84735297627614,94.82373926553245
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,-1.35558e-16,-0.00156352,-0.01627,0.27854820285964194,94.48563814539962,94.45566937147832
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,5.93062e-16,0.00156352,-0.01627,0.27854820285964194,94.48563814539962,94.45566937147832
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,-7.16032e-16,-0.00146773,-0.0184128,0.2763156681822807,93.7560621039525,93.73257583289849
PART-SUPPORTBEAM-1,185,SupportBeam/B31,0.0,-10.0,-11.25,-9.924525e-16,-0.0012674922,-0.29471493,3.87489e-17,0.00146773,-0.0184128,0.2763156681822807,93.7560621039525,93.73257583289849
PART-SUPPORTBEAM-2,170,SupportBeam/B31,7.69231,10.0,-30.0,0.0012876368,0.002742094,-0.29622424,-0.0040637,-0.000134344,-0.0213766,0.27491477936750597,92.80145497285638,92.6546509325552
PART-SUPPORTBEAM-2,201,SupportBeam/B31,-7.69231,10.0,-30.0,-0.0012876368,0.002742094,-0.29622424,0.0040637,-0.000134344,-0.0213766,0.27491477936750597,92.80145497285638,92.6546509325552
PART-SUPPORTBEAM-1,170,SupportBeam/B31,7.69231,-10.0,-30.0,0.0012876368,-0.002742094,-0.29622424,-0.0040637,0.000134344,-0.0213766,0.27491477936750597,92.80145497285638,92.6546509325552
PART-SUPPORTBEAM-1,201,SupportBeam/B31,-7.69231,-10.0,-30.0,-0.0012876368,-0.002742094,-0.29622424,0.0040637,0.000134344,-0.0213766,0.27491477936750597,92.80145497285638,92.6546509325552
PART-SUPPORTBEAM-2,186,SupportBeam/B31,0.0,10.0,-7.5,7.309683e-16,0.00097364635,-0.29462373,-2.02321e-15,-0.00123912,-0.0205502,0.274082462375068,93.02745768105594,93.01230371533502
PART-SUPPORTBEAM-1,186,SupportBeam/B31,0.0,-10.0,-7.5,-9.525197e-16,-0.00097364635,-0.29462373,-8.08461e-16,0.00123912,-0.0205502,0.274082462375068,93.02745768105594,93.01230371533502
