node,U1,U2,U3,R1,R2,R3
1,-0.0135413,0.000213122,-0.150945,-0.0161814,0.00634975,0
2,-0.0135413,-0.000213122,-0.150945,0.0161814,0.00634975,0
3,-0.00866653,0.000197939,-0.221525,0.0130177,-0.00284778,0
4,-0.00866653,-0.000197939,-0.221525,-0.0130177,-0.00284778,0
5,-0.00431862,0.000182311,-0.223516,0.0138121,0.000953231,0
6,-0.00431862,-0.000182311,-0.223516,-0.0138121,0.000953231,0
7,-0.00243003,0.0001407,-0.158543,0.0133029,0.0026744,0
8,-0.00243003,-0.0001407,-0.158543,-0.0133029,0.0026744,0
9,-1.05126e-014,-0.000620849,-0.0280123,0.0143721,1.88426e-014,0
10,6.54157e-015,0.000620849,-0.0280123,-0.0143721,2.18878e-014,0
11,0.00243003,0.0001407,-0.158543,0.0133029,-0.0026744,0
12,0.00243003,-0.0001407,-0.158543,-0.0133029,-0.0026744,0
13,0.00431862,0.000182311,-0.223516,0.0138121,-0.000953231,0
14,0.00431862,-0.000182311,-0.223516,-0.0138121,-0.000953231,0
15,0.00866653,0.000197939,-0.221525,0.0130177,0.00284778,0
16,0.00866653,-0.000197939,-0.221525,-0.0130177,0.00284778,0
17,0.0135413,-0.000213122,-0.150945,0.0161814,-0.00634975,0
18,0.0135413,0.000213122,-0.150945,-0.0161814,-0.00634975,0
19,0.00118224,-0.00078467,-0.000787071,0.00431615,0.0390689,0
20,0.00118224,0.00078467,-0.000787071,-0.00431615,0.0390689,0
21,-0.00118224,0.00078467,-0.000787071,-0.00431615,-0.0390689,0
22,-0.00118224,-0.00078467,-0.000787071,0.00431615,-0.0390689,0
23,-0.0102874,0.000106564,-0.219135,-0.00744712,0.00628058,0
24,-0.0100237,2.50124e-014,-0.228414,1.81909e-015,0.00604347,0
25,-0.0102874,-0.000106564,-0.219135,0.00744712,0.00628058,0
26,-0.0114476,-0.0004428,-0.17142,0.0100725,-0.0080975,0
27,-0.0106765,-0.000146511,-0.219289,0.00444958,-0.0118471,0
28,-0.010332,6.62819e-005,-0.291515,0.0013061,-0.0114457,0
29,-0.0100804,0.000148781,-0.333514,-0.000864073,-0.00803113,0
30,-0.00982709,0.00016859,-0.371567,-0.00134109,-0.00286831,0
31,-0.00955985,0.000170803,-0.361638,-0.00136092,0.00263217,0
32,-0.00928528,0.000175676,-0.345857,0.000392512,0.00710096,0
33,-0.00901633,0.000192773,-0.289933,0.00282624,0.00922422,0
34,-0.00878397,0.000218009,-0.252927,0.00789099,0.00785844,0
35,-0.00838381,9.89502e-005,-0.282726,0.00606676,-0.00282794,0
36,-0.00836085,6.66498e-014,-0.284646,4.49362e-015,-0.00277278,0
37,-0.00838381,-9.89502e-005,-0.282726,-0.00606676,-0.00282794,0
38,-0.00878397,-0.000218009,-0.252927,-0.00789099,0.00785844,0
39,-0.00901633,-0.000192773,-0.289933,-0.00282624,0.00922422,0
40,-0.00928528,-0.000175676,-0.345857,-0.000392512,0.00710096,0
41,-0.00955985,-0.000170803,-0.361638,0.00136092,0.00263217,0
42,-0.00982709,-0.00016859,-0.371567,0.00134109,-0.00286831,0
43,-0.0100804,-0.000148781,-0.333514,0.000864073,-0.00803113,0
44,-0.010332,-6.62819e-005,-0.291515,-0.0013061,-0.0114457,0
45,-0.0106765,0.000146511,-0.219289,-0.00444958,-0.0118471,0
46,-0.0114476,0.0004428,-0.17142,-0.0100725,-0.0080975,0
47,-0.00812371,0.000178033,-0.281542,0.00775298,-0.0134237,0
48,-0.00769583,0.000203858,-0.34491,0.00249086,-0.014414,0
49,-0.00730508,0.000222541,-0.426657,-2.29637e-005,-0.0116544,0
50,-0.00692274,0.000230023,-0.461466,-0.0020394,-0.00630533,0
51,-0.00654122,0.000231677,-0.489428,-0.00204427,0.000337408,0
52,-0.00616024,0.000229184,-0.457982,-0.00191716,0.00688275,0
53,-0.00577877,0.000218373,-0.421319,0.000262015,0.0119425,0
54,-0.00538514,0.000190933,-0.338263,0.00289335,0.0142198,0
55,-0.00493673,0.000152868,-0.278442,0.00842171,0.0125707,0
56,-0.00473609,9.11553e-005,-0.289498,0.00643908,0.000950978,0
57,-0.00476992,9.98189e-014,-0.290615,4.02645e-015,0.000941574,0
58,-0.00473609,-9.11553e-005,-0.289498,-0.00643908,0.000950978,0
59,-0.00493673,-0.000152868,-0.278442,-0.00842171,0.0125707,0
60,-0.00538514,-0.000190933,-0.338263,-0.00289335,0.0142198,0
61,-0.00577877,-0.000218373,-0.421319,-0.000262015,0.0119425,0
62,-0.00616024,-0.000229184,-0.457982,0.00191716,0.00688275,0
63,-0.00654122,-0.000231677,-0.489428,0.00204427,0.000337408,0
64,-0.00692274,-0.000230023,-0.461466,0.0020394,-0.00630533,0
65,-0.00730508,-0.000222541,-0.426657,2.29637e-005,-0.0116544,0
66,-0.00769583,-0.000203858,-0.34491,-0.00249086,-0.014414,0
67,-0.00812371,-0.000178033,-0.281542,-0.00775298,-0.0134237,0
68,-0.00432897,0.000211778,-0.269021,0.0084515,-0.0106835,0
69,-0.00416962,0.000173751,-0.319231,0.00293157,-0.0123943,0
70,-0.00395553,0.000146409,-0.393869,0.000351902,-0.0102172,0
71,-0.00372944,0.000135756,-0.421528,-0.00184014,-0.00530017,0
72,-0.00350336,0.000133229,-0.446387,-0.00189176,0.00106414,0
73,-0.00327869,0.000133531,-0.410806,-0.00191998,0.00748355,0
74,-0.00305493,0.000135354,-0.372072,0.00020206,0.0125713,0
75,-0.0028332,0.00013946,-0.284837,0.00267059,0.0150282,0
76,-0.00261942,0.000144983,-0.221016,0.00809417,0.0137039,0
77,-0.00236997,7.0354e-005,-0.223276,0.00621624,0.00266846,0
78,-0.00236512,1.13079e-013,-0.223311,1.382e-015,0.00264904,0
79,-0.00236997,-7.0354e-005,-0.223276,-0.00621624,0.00266846,0
80,-0.00261942,-0.000144983,-0.221016,-0.00809417,0.0137039,0
81,-0.0028332,-0.00013946,-0.284837,-0.00267059,0.0150282,0
82,-0.00305493,-0.000135354,-0.372072,-0.00020206,0.0125713,0
83,-0.00327869,-0.000133531,-0.410806,0.00191998,0.00748355,0
84,-0.00350336,-0.000133229,-0.446387,0.00189176,0.00106414,0
85,-0.00372944,-0.000135756,-0.421528,0.00184014,-0.00530017,0
86,-0.00395553,-0.000146409,-0.393869,-0.000351902,-0.0102172,0
87,-0.00416962,-0.000173751,-0.319231,-0.00293157,-0.0123943,0
88,-0.00432897,-0.000211778,-0.269021,-0.0084515,-0.0106835,0
89,-0.0021502,0.00013647,-0.194341,0.00814849,-0.00839842,0
90,-0.0018947,0.000141916,-0.231784,0.00277184,-0.00985406,0
91,-0.0016469,0.000145977,-0.293795,0.000365273,-0.00761513,0
92,-0.00140063,0.000148287,-0.308189,-0.00171706,-0.00283322,0
93,-0.0011549,0.000151108,-0.321747,-0.00161843,0.00319363,0
94,-0.000912776,0.000155828,-0.276322,-0.00153337,0.00907768,0
95,-0.000683051,0.000158442,-0.231595,0.000740474,0.0134278,0
96,-0.000479216,0.000128157,-0.141881,0.00335231,0.014951,0
97,-0.000291988,2.66153e-005,-0.0812949,0.00897873,0.0125031,0
98,-5.96584e-015,-0.000202443,-0.0969582,0.00671858,1.90545e-014,0
99,-1.82215e-015,9.46793e-014,-0.097968,6.84897e-016,1.87183e-014,0
100,2.29707e-015,0.000202443,-0.0969582,-0.00671858,2.05219e-014,0
101,-0.000291988,-2.66153e-005,-0.0812949,-0.00897873,0.0125031,0
102,-0.000479216,-0.000128157,-0.141881,-0.00335231,0.014951,0
103,-0.000683051,-0.000158442,-0.231595,-0.000740474,0.0134278,0
104,-0.000912776,-0.000155828,-0.276322,0.00153337,0.00907768,0
105,-0.0011549,-0.000151108,-0.321747,0.00161843,0.00319363,0
106,-0.00140063,-0.000148287,-0.308189,0.00171706,-0.00283322,0
107,-0.0016469,-0.000145977,-0.293795,-0.000365273,-0.00761513,0
108,-0.0018947,-0.000141916,-0.231784,-0.00277184,-0.00985406,0
109,-0.0021502,-0.00013647,-0.194341,-0.00814849,-0.00839842,0
110,0.000291988,2.66153e-005,-0.0812949,0.00897873,-0.0125031,0
111,0.000479216,0.000128157,-0.141881,0.00335231,-0.014951,0
112,0.000683051,0.000158442,-0.231595,0.000740474,-0.0134278,0
113,0.000912776,0.000155828,-0.276322,-0.00153337,-0.00907768,0
114,0.0011549,0.000151108,-0.321747,-0.00161843,-0.00319363,0
115,0.00140063,0.000148287,-0.308189,-0.00171706,0.00283322,0
116,0.0016469,0.000145977,-0.293795,0.000365273,0.00761513,0
117,0.0018947,0.000141916,-0.231784,0.00277184,0.00985406,0
118,0.0021502,0.00013647,-0.194341,0.00814849,0.00839842,0
119,0.00236997,7.0354e-005,-0.223276,0.00621624,-0.00266846,0
120,0.00236512,3.69395e-014,-0.223311,-1.17277e-014,-0.00264904,0
121,0.00236997,-7.0354e-005,-0.223276,-0.00621624,-0.00266846,0
122,0.0021502,-0.00013647,-0.194341,-0.00814849,0.00839842,0
123,0.0018947,-0.000141916,-0.231784,-0.00277184,0.00985406,0
124,0.0016469,-0.000145977,-0.293795,-0.000365273,0.00761513,0
125,0.00140063,-0.000148287,-0.308189,0.00171706,0.00283322,0
126,0.0011549,-0.000151108,-0.321747,0.00161843,-0.00319363,0
127,0.000912776,-0.000155828,-0.276322,0.00153337,-0.00907768,0
128,0.000683051,-0.000158442,-0.231595,-0.000740474,-0.0134278,0
129,0.000479216,-0.000128157,-0.141881,-0.00335231,-0.014951,0
130,0.000291988,-2.66153e-005,-0.0812949,-0.00897873,-0.0125031,0
131,0.00261942,0.000144983,-0.221016,0.00809417,-0.0137039,0
132,0.0028332,0.00013946,-0.284837,0.00267059,-0.0150282,0
133,0.00305493,0.000135354,-0.372072,0.00020206,-0.0125713,0
134,0.00327869,0.000133531,-0.410806,-0.00191998,-0.00748355,0
135,0.00350336,0.000133229,-0.446387,-0.00189176,-0.00106414,0
136,0.00372944,0.000135756,-0.421528,-0.00184014,0.00530017,0
137,0.00395553,0.000146409,-0.393869,0.000351902,0.0102172,0
138,0.00416962,0.000173751,-0.319231,0.00293157,0.0123943,0
139,0.00432897,0.000211778,-0.269021,0.0084515,0.0106835,0
140,0.00473609,9.11553e-005,-0.289498,0.00643908,-0.000950978,0
141,0.00476992,-3.36026e-014,-0.290615,-2.60459e-014,-0.000941574,0
142,0.00473609,-9.11553e-005,-0.289498,-0.00643908,-0.000950978,0
143,0.00432897,-0.000211778,-0.269021,-0.0084515,0.0106835,0
144,0.00416962,-0.000173751,-0.319231,-0.00293157,0.0123943,0
145,0.00395553,-0.000146409,-0.393869,-0.000351902,0.0102172,0
146,0.00372944,-0.000135756,-0.421528,0.00184014,0.00530017,0
147,0.00350336,-0.000133229,-0.446387,0.00189176,-0.00106414,0
