instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,1.03503e-15,-0.000186892,-0.0134211,0.28168334573747916,95.45289024672078,95.45160547307354
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,2.45824e-15,0.000186892,-0.0134211,0.28168334573747916,95.45289024672078,95.45160547307354
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,1.55235e-15,-0.00042987,-0.014354,0.280685977342998,95.13637873042894,95.13263957219237
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,2.38075e-15,0.00042987,-0.014354,0.280685977342998,95.13637873042894,95.13263957219237
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00164889,-0.00019485,-0.0154178,0.2802041255729618,94.78826310121633,94.7542655352798
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00164889,-0.00019485,-0.0154178,0.2802041255729618,94.78826310121633,94.7542655352798
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00164889,0.00019485,-0.0154178,0.2802041255729618,94.78826310121633,94.7542655352798
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00164889,0.00019485,-0.0154178,0.2802041255729618,94.78826310121633,94.7542655352798
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,2.60071e-15,-0.000922844,-0.0152833,0.27968941832696514,94.82165062232552,94.80914493843405
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,2.22477e-15,0.000922844,-0.0152833,0.27968941832696514,94.82165062232552,94.80914493843405
