node,U1,U2,U3,R1,R2,R3
1,-0.0116963,0.000198275,-0.122752,-0.0161767,0.00690435,0
2,-0.0116963,-0.000198275,-0.122752,0.0161767,0.00690435,0
3,-0.00816527,0.000158344,-0.168953,0.0130376,-0.00247796,0
4,-0.00816527,-0.000158344,-0.168953,-0.0130376,-0.00247796,0
5,-0.00424788,0.000162127,-0.160126,0.0138203,0.00103819,0
6,-0.00424788,-0.000162127,-0.160126,-0.0138203,0.00103819,0
7,-0.00258709,0.000137543,-0.105378,0.0134012,0.00198866,0
8,-0.00258709,-0.000137543,-0.105378,-0.0134012,0.00198866,0
9,-3.57658e-016,-0.000720605,-0.00933545,0.0141795,1.9559e-014,0
10,-2.60703e-015,0.000720605,-0.00933545,-0.0141795,2.02515e-014,0
11,0.00258709,0.000137543,-0.105378,0.0134012,-0.00198866,0
12,0.00258709,-0.000137543,-0.105378,-0.0134012,-0.00198866,0
13,0.00424788,0.000162127,-0.160126,0.0138203,-0.00103819,0
14,0.00424788,-0.000162127,-0.160126,-0.0138203,-0.00103819,0
15,0.00816527,0.000158344,-0.168953,0.0130376,0.00247796,0
16,0.00816527,-0.000158344,-0.168953,-0.0130376,0.00247796,0
17,0.0116963,-0.000198275,-0.122752,0.0161767,-0.00690435,0
18,0.0116963,0.000198275,-0.122752,-0.0161767,-0.00690435,0
19,0.00123561,-0.000759354,-0.000373666,0.00434685,0.0385112,0
20,0.00123561,0.000759354,-0.000373666,-0.00434685,0.0385112,0
21,-0.00123561,0.000759354,-0.000373666,-0.00434685,-0.0385112,0
22,-0.00123561,-0.000759354,-0.000373666,0.00434685,-0.0385112,0
23,-0.0090146,9.91392e-005,-0.191151,-0.00744739,0.00683485,0
24,-0.00879723,-1.56382e-014,-0.200226,-2.89628e-015,0.00659705,0
25,-0.0090146,-9.91392e-005,-0.191151,0.00744739,0.00683485,0
26,-0.0100084,-0.000387561,-0.140657,0.0100805,-0.00754685,0
27,-0.00941066,-0.000143395,-0.185611,0.00445024,-0.0113042,0
28,-0.00916442,3.19133e-005,-0.255308,0.00131751,-0.0109136,0
29,-0.00899465,9.97966e-005,-0.294532,-0.000858698,-0.00751282,0
30,-0.00882311,0.000116146,-0.330166,-0.00132653,-0.00236696,0
31,-0.00863949,0.000118901,-0.317656,-0.00135106,0.00311359,0
32,-0.00844978,0.000126815,-0.299634,0.000410386,0.00755929,0
33,-0.00826909,0.000150939,-0.24138,0.00284076,0.0096565,0
34,-0.00813865,0.000185704,-0.202374,0.00791296,0.00826161,0
35,-0.00777892,7.91556e-005,-0.230315,0.00607729,-0.00245832,0
36,-0.00774757,-4.37386e-014,-0.232181,-4.78634e-015,-0.00240357,0
37,-0.00777892,-7.91556e-005,-0.230315,-0.00607729,-0.00245832,0
38,-0.00813865,-0.000185704,-0.202374,-0.00791296,0.00826161,0
39,-0.00826909,-0.000150939,-0.24138,-0.00284076,0.0096565,0
40,-0.00844978,-0.000126815,-0.299634,-0.000410386,0.00755929,0
41,-0.00863949,-0.000118901,-0.317656,0.00135106,0.00311359,0
42,-0.00882311,-0.000116146,-0.330166,0.00132653,-0.00236696,0
43,-0.00899465,-9.97966e-005,-0.294532,0.000858698,-0.00751282,0
44,-0.00916442,-3.19133e-005,-0.255308,-0.00131751,-0.0109136,0
45,-0.00941066,0.000143395,-0.185611,-0.00445024,-0.0113042,0
46,-0.0100084,0.000387561,-0.140657,-0.0100805,-0.00754685,0
47,-0.00761047,0.000131115,-0.227284,0.00777576,-0.0130884,0
48,-0.00721273,0.000166366,-0.288988,0.00250863,-0.0141108,0
49,-0.00686569,0.000191802,-0.36936,-2.67237e-006,-0.0113824,0
50,-0.00652999,0.000201874,-0.402829,-0.00202306,-0.00606347,0
51,-0.00619493,0.000204167,-0.429707,-0.0020258,0.000550094,0
52,-0.00585975,0.000202074,-0.397223,-0.00190217,0.00706729,0
53,-0.00552383,0.0001928,-0.359748,0.000278446,0.0120999,0
54,-0.00517749,0.000169462,-0.275935,0.0029061,0.014351,0
55,-0.00478465,0.000137152,-0.215559,0.0084342,0.0126765,0
56,-0.00460199,8.10625e-005,-0.226174,0.0064444,0.00103524,0
57,-0.00463068,-6.95187e-014,-0.227275,-7.63308e-015,0.00102374,0
58,-0.00460199,-8.10625e-005,-0.226174,-0.0064444,0.00103524,0
59,-0.00478465,-0.000137152,-0.215559,-0.0084342,0.0126765,0
60,-0.00517749,-0.000169462,-0.275935,-0.0029061,0.014351,0
61,-0.00552383,-0.0001928,-0.359748,-0.000278446,0.0120999,0
62,-0.00585975,-0.000202074,-0.397223,0.00190217,0.00706729,0
63,-0.00619493,-0.000204167,-0.429707,0.0020258,0.000550094,0
64,-0.00652999,-0.000201874,-0.402829,0.00202306,-0.00606347,0
65,-0.00686569,-0.000191802,-0.36936,2.67237e-006,-0.0113824,0
66,-0.00721273,-0.000166366,-0.288988,-0.00250863,-0.0141108,0
67,-0.00761047,-0.000131115,-0.227284,-0.00777576,-0.0130884,0
68,-0.00424419,0.000187115,-0.20529,0.00846957,-0.0106242,0
69,-0.00409657,0.000154845,-0.255263,0.00295611,-0.0123746,0
70,-0.00390249,0.000131612,-0.329945,0.000385131,-0.0102475,0
71,-0.00369818,0.000122511,-0.357871,-0.00180137,-0.00539088,0
72,-0.00349366,0.000120382,-0.383376,-0.00184494,0.000902422,0
73,-0.00328997,0.000121198,-0.348773,-0.001867,0.0072405,0
74,-0.00308703,0.000125087,-0.311497,0.000263855,0.0122363,0
75,-0.00288845,0.000134601,-0.226154,0.00274146,0.0145912,0
76,-0.00270869,0.000147679,-0.164804,0.00817939,0.0131554,0
77,-0.00244398,6.87723e-005,-0.170497,0.00626206,0.00198475,0
78,-0.00243239,-8.87963e-014,-0.170621,-7.71323e-015,0.0019717,0
79,-0.00244398,-6.87723e-005,-0.170497,-0.00626206,0.00198475,0
80,-0.00270869,-0.000147679,-0.164804,-0.00817939,0.0131554,0
81,-0.00288845,-0.000134601,-0.226154,-0.00274146,0.0145912,0
82,-0.00308703,-0.000125087,-0.311497,-0.000263855,0.0122363,0
83,-0.00328997,-0.000121198,-0.348773,0.001867,0.0072405,0
84,-0.00349366,-0.000120382,-0.383376,0.00184494,0.000902422,0
85,-0.00369818,-0.000122511,-0.357871,0.00180137,-0.00539088,0
86,-0.00390249,-0.000131612,-0.329945,-0.000385131,-0.0102475,0
87,-0.00409657,-0.000154845,-0.255263,-0.00295611,-0.0123746,0
88,-0.00424419,-0.000187115,-0.20529,-0.00846957,-0.0106242,0
89,-0.00225003,0.000127436,-0.144972,0.0082163,-0.00920696,0
90,-0.00197104,0.00014044,-0.186652,0.00280816,-0.0107308,0
91,-0.00171062,0.000149953,-0.253174,0.000374751,-0.00852185,0
92,-0.00145409,0.000154482,-0.272106,-0.00173346,-0.00373103,0
93,-0.00119814,0.000158148,-0.290074,-0.00165936,0.00234422,0
94,-0.000945993,0.000163532,-0.24871,-0.00160002,0.00831566,0
95,-0.000707799,0.000166454,-0.207513,0.000648124,0.0127927,0
96,-0.000499019,0.00013195,-0.120607,0.00323013,0.0144814,0
97,-0.00030913,1.63607e-005,-0.0618991,0.0088219,0.0122366,0
98,-4.31944e-016,-0.000237395,-0.0775599,0.00662777,1.93138e-014,0
99,-9.08608e-016,-9.26686e-014,-0.0783577,-1.76787e-015,1.88291e-014,0
