instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,5.51615e-15,-0.000143121,-0.012024,0.28307992072954574,95.92614193680575,95.92518737178071
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,5.50697e-15,0.000143121,-0.012024,0.28307992072954574,95.92614193680575,95.92518737178071
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,5.63425e-15,-0.000395742,-0.0131072,0.28193236590002246,95.55883265893942,95.55538970839191
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,4.07986e-15,0.000395742,-0.0131072,0.28193236590002246,95.55883265893942,95.55538970839191
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00210422,-0.000150523,-0.0146938,0.2809316865982983,95.03438455196502,94.97837120301071
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00210422,-0.000150523,-0.0146938,0.2809316865982983,95.03438455196502,94.97837120301071
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00210422,0.000150523,-0.0146938,0.2809316865982983,95.03438455196502,94.97837120301071
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00210422,0.000150523,-0.0146938,0.2809316865982983,95.03438455196502,94.97837120301071
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,5.87486e-15,-0.000908279,-0.014185,0.28078749312892876,95.1939252183821,95.18108472304185
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,1.18196e-15,0.000908279,-0.014185,0.28078749312892876,95.1939252183821,95.18108472304185
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,6.11295e-15,-0.00142082,-0.0152573,0.27964286422891216,94.83057937764173,94.80366255987747
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,-1.71802e-15,0.00142082,-0.0152573,0.27964286422891216,94.83057937764173,94.80366255987747
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,6.227e-15,-0.00167344,-0.0163242,0.278495261479704,94.46768003252586,94.43368968380284
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,-3.14433e-15,0.00167344,-0.0163242,0.278495261479704,94.46768003252586,94.43368968380284
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,5.8115e-15,-0.00158843,-0.0184748,0.27625489265174896,93.73544049225593,93.7082291837953
PART-SUPPORTBEAM-1,185,SupportBeam/B31,0.0,-10.0,-11.25,-9.924525e-16,-0.0012674922,-0.29471493,-3.38489e-15,0.00158843,-0.0184748,0.27625489265174896,93.73544049225593,93.7082291837953
PART-SUPPORTBEAM-2,170,SupportBeam/B31,7.69231,10.0,-30.0,0.0012876368,0.002742094,-0.29622424,-0.00420844,-0.000170098,-0.0215218,0.27477284848468925,92.75354415314244,92.59718958357186
PART-SUPPORTBEAM-2,201,SupportBeam/B31,-7.69231,10.0,-30.0,-0.0012876368,0.002742094,-0.29622424,0.00420844,-0.000170098,-0.0215218,0.27477284848468925,92.75354415314244,92.59718958357186
PART-SUPPORTBEAM-1,170,SupportBeam/B31,7.69231,-10.0,-30.0,0.0012876368,-0.002742094,-0.29622424,-0.00420844,0.000170098,-0.0215218,0.27477284848468925,92.75354415314244,92.59718958357186
PART-SUPPORTBEAM-1,201,SupportBeam/B31,-7.69231,-10.0,-30.0,-0.0012876368,-0.002742094,-0.29622424,0.00420844,0.000170098,-0.0215218,0.27477284848468925,92.75354415314244,92.59718958357186
PART-SUPPORTBEAM-2,186,SupportBeam/B31,0.0,10.0,-7.5,7.309683e-16,0.00097364635,-0.29462373,5.41086e-15,-0.00138655,-0.0206201,0.2740137948716952,93.00415096084946,92.98544207064212
PART-SUPPORTBEAM-1,186,SupportBeam/B31,0.0,-10.0,-7.5,-9.525197e-16,-0.00097364635,-0.29462373,-4.0276e-15,0.00138655,-0.0206201,0.2740137948716952,93.00415096084946,92.98544207064212
PART-SUPPORTBEAM-2,187,SupportBeam/B31,0.0,10.0,-3.75,-1.5873603e-16,0.0006801343,-0.2945271,5.93401e-15,-0.00112411,-0.0227598,0.27177328906054044,92.27421328448607,92.26302696238756
PART-SUPPORTBEAM-1,187,SupportBeam/B31,0.0,-10.0,-3.75,-6.581144e-16,-0.0006801343,-0.2945271,-5.00499e-15,0.00112411,-0.0227598,0.27177328906054044,92.27421328448607,92.26302696238756
PART-SUPPORTBEAM-2,10,SupportBeam/B31,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,8.25294e-15,-0.00085741,-0.0248942,0.26953371220165734,91.54570531294559,91.53980257824243
PART-FLOOR-1,9,Floor/S4R,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,8.25294e-15,-0.00085741,-0.0248942,0.26953371220165734,91.54570531294559,91.53980257824243
