component,count,mean_rel_percent,p50_rel_percent,p90_rel_percent,under_10_percent
Cable/T3D2,40,20.729900592084007,14.991918600599869,36.31442412520162,20.0
Floor/S4R,505,14.631836095796418,5.5021736443550235,44.81386751390357,68.91089108910892
Pier/C3D8R,1680,60.05910069058112,40.51844602522559,133.65036542763312,1.9047619047619047
RiverBank/C3D8R,1100,45.947580761041856,44.17698983869131,57.92934103076127,0.0
SupportBeam/B31,686,22.955080046359242,10.808354165618848,71.27315973781404,44.31486880466473
