instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,-1.92132e-16,-6.71932e-05,-0.0114758,0.28362732961596704,96.11164016077367,96.11117564693564
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,2.70594e-15,6.71932e-05,-0.0114758,0.28362732961596704,96.11164016077367,96.11117564693564
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,5.42909e-16,-0.000310638,-0.0126104,0.28242829679160164,95.72692466543016,95.72450414958499
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,2.61618e-15,0.000310638,-0.0126104,0.28242829679160164,95.72692466543016,95.72450414958499
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,2.03253e-15,-0.000804557,-0.0137386,0.28123275726854335,95.34488080666907,95.33429384756994
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,2.4405e-15,0.000804557,-0.0137386,0.28123275726854335,95.34488080666907,95.33429384756994
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00222176,-7.47361e-05,-0.0144394,0.28118646448449536,95.12057155317292,95.05784925535953
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00222176,-7.47361e-05,-0.0144394,0.28118646448449536,95.12057155317292,95.05784925535953
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00222176,7.47361e-05,-0.0144394,0.28118646448449536,95.12057155317292,95.05784925535953
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00222176,7.47361e-05,-0.0144394,0.28118646448449536,95.12057155317292,95.05784925535953
