instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,1.05036e-14,-8.00426e-05,-0.0103652,0.2847380024245078,96.48800934020136,96.48748208711226
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,1.58905e-15,8.00426e-05,-0.0103652,0.2847380024245078,96.48800934020136,96.48748208711226
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,8.3282e-15,-0.000300715,-0.0113695,0.28366904157748457,96.14746568060642,96.14504670008172
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,2.31746e-15,0.000300715,-0.0113695,0.28366904157748457,96.14746568060642,96.14504670008172
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00201066,-8.62797e-05,-0.0129623,0.28266146843843865,95.6195401624888,95.56254041926242
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00201066,-8.62797e-05,-0.0129623,0.28266146843843865,95.6195401624888,95.56254041926242
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00201066,8.62797e-05,-0.0129623,0.28266146843843865,95.6195401624888,95.56254041926242
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00201066,8.62797e-05,-0.0129623,0.28266146843843865,95.6195401624888,95.56254041926242
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,3.91014e-15,-0.000748433,-0.0123683,0.2826024004178175,95.80922380882694,95.79916941206673
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,3.79483e-15,0.000748433,-0.0123683,0.2826024004178175,95.80922380882694,95.79916941206673
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,-5.07932e-16,-0.00119615,-0.0133617,0.2815358092965034,95.47250198841424,95.45075155885334
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,5.26889e-15,0.00119615,-0.0133617,0.2815358092965034,95.47250198841424,95.45075155885334
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,-2.69384e-15,-0.00141682,-0.0143497,0.2804667865046702,95.13643609769217,95.10880589076646
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,5.98837e-15,0.00141682,-0.0143497,0.2804667865046702,95.13643609769217,95.10880589076646
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,-3.31151e-15,-0.00133753,-0.0163771,0.27835002020795935,94.44633361883093,94.42462049632148
