node,U1,U2,U3,R1,R2,R3
1,-0.0137912,0.000198656,-0.116085,-0.0162206,0.00681297,0
2,-0.0137912,-0.000198656,-0.116085,0.0162206,0.00681297,0
3,-0.00805662,0.000230349,-0.175591,0.0130254,-0.00278565,0
4,-0.00805662,-0.000230349,-0.175591,-0.0130254,-0.00278565,0
5,-0.00317056,0.000181129,-0.177746,0.0138106,0.000904907,0
6,-0.00317056,-0.000181129,-0.177746,-0.0138106,0.000904907,0
7,-0.00189091,0.000111026,-0.124802,0.0133846,0.00206098,0
8,-0.00189091,-0.000111026,-0.124802,-0.0133846,0.00206098,0
9,3.57472e-015,-0.000625151,-0.0242763,0.0142073,1.39298e-014,0
10,2.83982e-015,0.000625151,-0.0242763,-0.0142073,1.02589e-014,0
11,0.00189091,0.000111026,-0.124802,0.0133846,-0.00206098,0
12,0.00189091,-0.000111026,-0.124802,-0.0133846,-0.00206098,0
13,0.00317056,0.000181129,-0.177746,0.0138106,-0.000904907,0
14,0.00317056,-0.000181129,-0.177746,-0.0138106,-0.000904907,0
15,0.00805662,0.000230349,-0.175591,0.0130254,0.00278565,0
16,0.00805662,-0.000230349,-0.175591,-0.0130254,0.00278565,0
17,0.0137912,-0.000198656,-0.116085,0.0162206,-0.00681297,0
18,0.0137912,0.000198656,-0.116085,-0.0162206,-0.00681297,0
19,0.00114578,-0.000767733,-0.000622334,0.00419748,0.0382549,0
20,0.00114578,0.000767733,-0.000622334,-0.00419748,0.0382549,0
21,-0.00114578,0.000767733,-0.000622334,-0.00419748,-0.0382549,0
22,-0.00114578,-0.000767733,-0.000622334,0.00419748,-0.0382549,0
23,-0.0103206,9.93347e-005,-0.184512,-0.00746663,0.00674357,0
24,-0.0100393,-1.33264e-013,-0.193761,-4.77241e-015,0.0065063,0
25,-0.0103206,-9.93347e-005,-0.184512,0.00746663,0.00674357,0
26,-0.0115102,-0.000443644,-0.134486,0.0101128,-0.00769801,0
27,-0.0106401,-0.000127613,-0.180432,0.00448103,-0.0115033,0
28,-0.0102249,9.93847e-005,-0.251136,0.00133813,-0.0111535,0
29,-0.00990887,0.000187436,-0.291738,-0.00083873,-0.00778567,0
30,-0.0095912,0.000208552,-0.328725,-0.00131552,-0.00266518,0
31,-0.00925899,0.000210421,-0.317832,-0.00134111,0.00279771,0
32,-0.008919,0.000213564,-0.301353,0.000411944,0.00723345,0
33,-0.00858269,0.000226509,-0.244803,0.00284034,0.00932834,0
34,-0.00827479,0.00024606,-0.207375,0.00790383,0.00793867,0
35,-0.00783592,0.000115154,-0.236853,0.00607116,-0.00276544,0
36,-0.00781799,-3.85401e-013,-0.238755,-1.31161e-014,-0.002709,0
37,-0.00783592,-0.000115154,-0.236853,-0.00607116,-0.00276544,0
38,-0.00827479,-0.00024606,-0.207375,-0.00790383,0.00793867,0
39,-0.00858269,-0.000226509,-0.244803,-0.00284034,0.00932834,0
40,-0.008919,-0.000213564,-0.301353,-0.000411944,0.00723345,0
41,-0.00925899,-0.000210421,-0.317832,0.00134111,0.00279771,0
42,-0.0095912,-0.000208552,-0.328725,0.00131552,-0.00266518,0
43,-0.00990887,-0.000187436,-0.291738,0.00083873,-0.00778567,0
44,-0.0102249,-9.93847e-005,-0.251136,-0.00133813,-0.0111535,0
45,-0.0106401,0.000127613,-0.180432,-0.00448103,-0.0115033,0
46,-0.0115102,0.000443644,-0.134486,-0.0101128,-0.00769801,0
47,-0.00750642,0.000214838,-0.235364,0.00776219,-0.0133769,0
48,-0.00704594,0.000235052,-0.298511,0.00249843,-0.0143825,0
49,-0.0066145,0.000249775,-0.380159,-1.44415e-005,-0.011637,0
50,-0.00618987,0.000255843,-0.414894,-0.00203271,-0.00630089,0
51,-0.00576659,0.000257085,-0.442882,-0.00203711,0.000329921,0
52,-0.00534498,0.000253204,-0.411486,-0.00191184,0.00686442,0
53,-0.0049231,0.000236667,-0.374955,0.000267319,0.0119144,0
54,-0.0044826,0.000194399,-0.29205,0.00289634,0.0141829,0
55,-0.00395757,0.000135667,-0.232449,0.00842326,0.0125259,0
56,-0.00381505,9.05652e-005,-0.243736,0.00643926,0.000902014,0
57,-0.00386728,-6.58035e-013,-0.244843,-1.62513e-014,0.000890641,0
58,-0.00381505,-9.05652e-005,-0.243736,-0.00643926,0.000902014,0
59,-0.00395757,-0.000135667,-0.232449,-0.00842326,0.0125259,0
60,-0.0044826,-0.000194399,-0.29205,-0.00289634,0.0141829,0
61,-0.0049231,-0.000236667,-0.374955,-0.000267319,0.0119144,0
62,-0.00534498,-0.000253204,-0.411486,0.00191184,0.00686442,0
63,-0.00576659,-0.000257085,-0.442882,0.00203711,0.000329921,0
64,-0.00618987,-0.000255843,-0.414894,0.00203271,-0.00630089,0
65,-0.0066145,-0.000249775,-0.380159,1.44415e-005,-0.011637,0
66,-0.00704594,-0.000235052,-0.298511,-0.00249843,-0.0143825,0
67,-0.00750642,-0.000214838,-0.235364,-0.00776219,-0.0133769,0
68,-0.00335374,0.00022662,-0.223514,0.00845835,-0.0107398,0
69,-0.00327494,0.00016792,-0.274037,0.00294541,-0.0124718,0
70,-0.00311164,0.00012573,-0.349142,0.000373166,-0.0103257,0
71,-0.00292986,0.00010932,-0.377426,-0.00181293,-0.00544954,0
72,-0.0027482,0.000105412,-0.40316,-0.00185763,0.000863903,0
73,-0.00256892,0.00010557,-0.368711,-0.00187949,0.00722267,0
74,-0.00239105,0.0001071,-0.33146,0.000250218,0.0122398,0
75,-0.00221489,0.00011013,-0.246058,0.00272755,0.0146164,0
76,-0.00204435,0.000114054,-0.184517,0.00816366,0.0132029,0
77,-0.00184878,5.55214e-005,-0.18985,0.00625413,0.00205668,0
78,-0.00184538,-8.87979e-013,-0.189964,-2.07864e-014,0.00204242,0
79,-0.00184878,-5.55214e-005,-0.18985,-0.00625413,0.00205668,0
80,-0.00204435,-0.000114054,-0.184517,-0.00816366,0.0132029,0
81,-0.00221489,-0.00011013,-0.246058,-0.00272755,0.0146164,0
82,-0.00239105,-0.0001071,-0.33146,-0.000250218,0.0122398,0
