instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,9.07387e-15,-0.000179489,-0.0171723,0.2779322735442283,94.18177966177483,94.1805746512228
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,2.79232e-15,0.000179489,-0.0171723,0.2779322735442283,94.18177966177483,94.1805746512228
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,7.3075e-15,-0.000488831,-0.018455,0.27658581564531204,93.74666008534544,93.74262408095207
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,2.15665e-15,0.000488831,-0.018455,0.27658581564531204,93.74666008534544,93.74262408095207
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00216833,-0.000190901,-0.0199751,0.2756520031410682,93.24835794150115,93.20276333601423
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00216833,-0.000190901,-0.0199751,0.2756520031410682,93.24835794150115,93.20276333601423
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00216833,0.000190901,-0.0199751,0.2756520031410682,93.24835794150115,93.20276333601423
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00216833,0.000190901,-0.0199751,0.2756520031410682,93.24835794150115,93.20276333601423
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,3.7219e-15,-0.00111645,-0.0197322,0.2752430221394313,93.31421202009032,93.29959538547764
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,8.67877e-16,0.00111645,-0.0197322,0.2752430221394313,93.31421202009032,93.29959538547764
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,1.32407e-16,-0.00174407,-0.021004,0.27390062563907874,92.88331062147279,92.85275403538121
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,-4.16389e-16,0.00174407,-0.021004,0.27390062563907874,92.88331062147279,92.85275403538121
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,-1.64119e-15,-0.00205341,-0.0222703,0.27255434652081295,92.45247715095776,92.41370377421237
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,-1.04725e-15,0.00205341,-0.0222703,0.27255434652081295,92.45247715095776,92.41370377421237
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,-1.62832e-15,-0.00190521,-0.0247366,0.2699969716660518,91.61207907581391,91.58182057669113
PART-SUPPORTBEAM-1,185,SupportBeam/B31,0.0,-10.0,-11.25,-9.924525e-16,-0.0012674922,-0.29471493,-4.96452e-16,0.00190521,-0.0247366,0.2699969716660518,91.61207907581391,91.58182057669113
PART-SUPPORTBEAM-2,170,SupportBeam/B31,7.69231,10.0,-30.0,0.0012876368,0.002742094,-0.29622424,-0.00433665,-0.000221327,-0.02717,0.2691293342019957,90.8484943853599,90.71198057760918
PART-SUPPORTBEAM-2,201,SupportBeam/B31,-7.69231,10.0,-30.0,-0.0012876368,0.002742094,-0.29622424,0.00433665,-0.000221327,-0.02717,0.2691293342019957,90.8484943853599,90.71198057760918
PART-SUPPORTBEAM-1,170,SupportBeam/B31,7.69231,-10.0,-30.0,0.0012876368,-0.002742094,-0.29622424,-0.00433665,0.000221327,-0.02717,0.2691293342019957,90.8484943853599,90.71198057760918
PART-SUPPORTBEAM-1,201,SupportBeam/B31,-7.69231,-10.0,-30.0,-0.0012876368,-0.002742094,-0.29622424,0.00433665,0.000221327,-0.02717,0.2691293342019957,90.8484943853599,90.71198057760918
PART-SUPPORTBEAM-2,186,SupportBeam/B31,0.0,10.0,-7.5,7.309683e-16,0.00097364635,-0.29462373,-2.25949e-15,-0.00155014,-0.0271975,0.26743813862191257,90.77228038364805,90.75380280125715
PART-SUPPORTBEAM-1,186,SupportBeam/B31,0.0,-10.0,-7.5,-9.525197e-16,-0.00097364635,-0.29462373,4.1613e-16,0.00155014,-0.0271975,0.26743813862191257,90.77228038364805,90.75380280125715
PART-SUPPORTBEAM-2,187,SupportBeam/B31,0.0,10.0,-3.75,-1.5873603e-16,0.0006801343,-0.2945271,-4.22913e-15,-0.00108308,-0.0296529,0.264880068616549,89.93378278940473,89.92534331038325
PART-SUPPORTBEAM-1,187,SupportBeam/B31,0.0,-10.0,-3.75,-6.581144e-16,-0.0006801343,-0.2945271,9.0257e-16,0.00108308,-0.0296529,0.264880068616549,89.93378278940473,89.92534331038325
PART-SUPPORTBEAM-2,10,SupportBeam/B31,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,-8.2673e-15,-0.000598924,-0.032103,0.262323892382186,89.09692799614396,89.09448780180622
PART-FLOOR-1,9,Floor/S4R,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,-8.2673e-15,-0.000598924,-0.032103,0.262323892382186,89.09692799614396,89.09448780180622
PART-FLOOR-1,10,Floor/S4R,0.0,-10.0,0.0,-4.22187e-17,-0.00038689788,-0.29442504,1.48544e-16,0.000598924,-0.032103,0.262323892382186,89.09692799614396,89.09448780180622
PART-SUPPORTBEAM-1,10,SupportBeam/B31,0.0,-10.0,0.0,-4.22187e-17,-0.00038689788,-0.29442504,1.48544e-16,0.000598924,-0.032103,0.262323892382186,89.09692799614396,89.09448780180622
PART-SUPPORTBEAM-2,141,SupportBeam/B31,-3.33333,10.0,-2.0,0.001307067,0.0005426483,-0.29469514,-0.00133119,-0.000807181,-0.035466,0.2592460789757037,87.96992361709039,87.95374017832029
PART-SUPPORTBEAM-2,155,SupportBeam/B31,3.33333,10.0,-2.0,-0.001307067,0.0005426483,-0.29469514,0.00133119,-0.000807181,-0.035466,0.2592460789757037,87.96992361709039,87.95374017832029
PART-SUPPORTBEAM-1,141,SupportBeam/B31,-3.33333,-10.0,-2.0,0.001307067,-0.0005426483,-0.29469514,-0.00133119,0.000807181,-0.035466,0.2592460789757037,87.96992361709039,87.95374017832029
PART-SUPPORTBEAM-1,155,SupportBeam/B31,3.33333,-10.0,-2.0,-0.001307067,-0.0005426483,-0.29469514,0.00133119,0.000807181,-0.035466,0.2592460789757037,87.96992361709039,87.95374017832029
PART-SUPPORTBEAM-2,171,SupportBeam/B31,11.53846,10.0,-30.0,0.0019314553,0.0027400749,-0.29640955,-0.00650498,-0.000266666,-0.037588,0.25897646355569326,87.36557291024053,87.13090861036169
