node,U1,U2,U3,R1,R2,R3
1,-0.0129531,0.00022901,-0.142375,-0.0161935,0.00643771,0
2,-0.0129531,-0.00022901,-0.142375,0.0161935,0.00643771,0
3,-0.00834738,0.000182941,-0.210774,0.0130192,-0.00282872,0
4,-0.00834738,-0.000182941,-0.210774,-0.0130192,-0.00282872,0
5,-0.004262,0.000173302,-0.212228,0.0138149,0.000948421,0
6,-0.004262,-0.000173302,-0.212228,-0.0138149,0.000948421,0
7,-0.00241385,0.000138087,-0.149708,0.0133174,0.00255517,0
8,-0.00241385,-0.000138087,-0.149708,-0.0133174,0.00255517,0
9,-5.05184e-015,-0.000632579,-0.0248086,0.014342,1.83343e-014,0
10,6.81609e-017,0.000632579,-0.0248086,-0.014342,1.43953e-014,0
11,0.00241385,0.000138087,-0.149708,0.0133174,-0.00255517,0
12,0.00241385,-0.000138087,-0.149708,-0.0133174,-0.00255517,0
13,0.004262,0.000173302,-0.212228,0.0138149,-0.000948421,0
14,0.004262,-0.000173302,-0.212228,-0.0138149,-0.000948421,0
15,0.00834738,0.000182941,-0.210774,0.0130192,0.00282872,0
16,0.00834738,-0.000182941,-0.210774,-0.0130192,0.00282872,0
17,0.0129531,-0.00022901,-0.142375,0.0161935,-0.00643771,0
18,0.0129531,0.00022901,-0.142375,-0.0161935,-0.00643771,0
19,0.000423907,-0.000379735,-0.000217023,0.00415821,0.038875,0
20,0.000423907,0.000379735,-0.000217023,-0.00415821,0.038875,0
21,-0.000423907,0.000379735,-0.000217023,-0.00415821,-0.038875,0
22,-0.000423907,-0.000379735,-0.000217023,0.00415821,-0.038875,0
23,-0.00969896,0.000114503,-0.210417,-0.00745059,0.00636851,0
24,-0.0094352,-5.54274e-014,-0.219885,-2.33197e-016,0.00613153,0
25,-0.00969896,-0.000114503,-0.210417,0.00745059,0.00636851,0
26,-0.0108856,-0.000458697,-0.162273,0.0100764,-0.00802265,0
27,-0.0101409,-0.000162384,-0.209952,0.00445956,-0.0117833,0
28,-0.0098228,5.04237e-005,-0.281744,0.00130859,-0.0113921,0
29,-0.00959763,0.000132925,-0.323627,-0.000856155,-0.00798619,0
30,-0.0093707,0.000152737,-0.361358,-0.00133975,-0.00283092,0
31,-0.00912982,0.000154994,-0.351364,-0.001355,0.00266331,0
32,-0.00888161,0.00016005,-0.335346,0.000392665,0.0071271,0
33,-0.00863923,0.000177621,-0.279389,0.00283008,0.0092466,0
34,-0.00843437,0.000203516,-0.2422,0.00788965,0.00787829,0
