component,count,mean_rel_percent,p50_rel_percent,p90_rel_percent,under_10_percent
Cable/T3D2,40,20.42019584759056,14.41535992155168,37.481861798696194,30.0
Floor/S4R,505,14.485287146559003,4.44860803563239,44.97117951425608,71.68316831683168
Pier/C3D8R,1680,60.558527650262114,41.094423116463865,133.7724158888806,1.1904761904761905
RiverBank/C3D8R,1100,45.92926226033911,44.12019460229487,58.20640476689929,0.0
SupportBeam/B31,686,22.635194309521868,8.222595470558613,71.83663885451747,58.89212827988338
