node,U1,U2,U3,R1,R2,R3
1,-0.0166675,0.000293317,-0.147428,-0.0216197,0.00924301,0
2,-0.0166675,-0.000293317,-0.147428,0.0216197,0.00924301,0
3,-0.0106691,0.000242601,-0.216748,0.0173796,-0.00353351,0
4,-0.0106691,-0.000242601,-0.216748,-0.0173796,-0.00353351,0
5,-0.00516902,0.000223882,-0.215374,0.0184343,0.0011694,0
6,-0.00516902,-0.000223882,-0.215374,-0.0184343,0.0011694,0
7,-0.00299103,0.000170026,-0.151814,0.0178499,0.00254614,0
8,-0.00299103,-0.000170026,-0.151814,-0.0178499,0.00254614,0
9,8.25294e-015,-0.00085741,-0.0248942,0.0189131,7.70981e-014,0
10,-6.17522e-015,0.00085741,-0.0248942,-0.0189131,7.02903e-014,0
11,0.00299103,0.000170026,-0.151814,0.0178499,-0.00254614,0
12,0.00299103,-0.000170026,-0.151814,-0.0178499,-0.00254614,0
13,0.00516902,0.000223882,-0.215374,0.0184343,-0.0011694,0
14,0.00516902,-0.000223882,-0.215374,-0.0184343,-0.0011694,0
15,0.0106691,0.000242601,-0.216748,0.0173796,0.00353351,0
16,0.0106691,-0.000242601,-0.216748,-0.0173796,0.00353351,0
17,0.0166675,-0.000293317,-0.147428,0.0216197,-0.00924301,0
18,0.0166675,0.000293317,-0.147428,-0.0216197,-0.00924301,0
19,0.000500847,-0.000461764,-0.000270504,0.00537187,0.0508816,0
20,0.000500847,0.000461764,-0.000270504,-0.00537187,0.0508816,0
21,-0.000500847,0.000461764,-0.000270504,-0.00537187,-0.0508816,0
22,-0.000500847,-0.000461764,-0.000270504,0.00537187,-0.0508816,0
23,-0.0124548,0.000146657,-0.238317,-0.00994811,0.00915037,0
24,-0.0121134,2.44156e-014,-0.250927,4.90463e-015,0.00883388,0
25,-0.0124548,-0.000146657,-0.238317,0.00994811,0.00915037,0
26,-0.0139858,-0.000590667,-0.170836,0.0134666,-0.0100864,0
27,-0.0130165,-0.00020708,-0.231426,0.00597235,-0.0151465,0
28,-0.0125994,6.84e-005,-0.324483,0.00177318,-0.0146701,0
29,-0.0123027,0.000175186,-0.377802,-0.00111673,-0.0101726,0
30,-0.0120036,0.000200836,-0.425874,-0.00175996,-0.00334161,0
31,-0.0116864,0.000203896,-0.410458,-0.00178314,0.00394268,0
32,-0.0113597,0.00021102,-0.387272,0.000548148,0.00985413,0
33,-0.0110412,0.000235254,-0.310979,0.00379563,0.0126411,0
34,-0.0107742,0.000270847,-0.25995,0.0105423,0.0107789,0
35,-0.010271,0.000121275,-0.298355,0.0080997,-0.00350684,0
36,-0.0102387,7.52749e-014,-0.301013,5.54257e-015,-0.00343268,0
37,-0.010271,-0.000121275,-0.298355,-0.0080997,-0.00350684,0
38,-0.0107742,-0.000270847,-0.25995,-0.0105423,0.0107789,0
39,-0.0110412,-0.000235254,-0.310979,-0.00379563,0.0126411,0
40,-0.0113597,-0.00021102,-0.387272,-0.000548148,0.00985413,0
41,-0.0116864,-0.000203896,-0.410458,0.00178314,0.00394268,0
42,-0.0120036,-0.000200836,-0.425874,0.00175996,-0.00334161,0
43,-0.0123027,-0.000175186,-0.377802,0.00111673,-0.0101726,0
