component,count,mean_rel_percent,p50_rel_percent,p90_rel_percent,under_10_percent
Cable/T3D2,40,21.22829327760663,14.173826301060503,40.68235588335439,20.0
Floor/S4R,505,14.937869903149965,5.0839916522117665,45.40252826402342,67.72277227722772
Pier/C3D8R,1680,62.19890028715175,42.79022544969533,134.11217987037273,0.0
RiverBank/C3D8R,1100,45.89318587493444,43.81337852322171,58.82208598781511,0.0
SupportBeam/B31,686,23.877897915618107,9.798349560258147,73.34238976885462,50.14577259475219
