instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-FLOOR-1,94,Floor/S4R,20.0,10.0,0.0,-0.0020783583,0.0004748796,-0.49524748,-0.000385683,6.42622e-05,-0.126623,0.368628594945632,74.43251997500023,74.43249373551546
PART-FLOOR-1,104,Floor/S4R,20.0,-10.0,0.0,-0.0020783583,-0.0004748796,-0.49524748,-0.000385683,-6.42622e-05,-0.126623,0.368628594945632,74.43251997500023,74.43249373551546
PART-FLOOR-1,113,Floor/S4R,-20.0,10.0,0.0,0.0020783583,0.0004748796,-0.49524748,0.000385683,6.42622e-05,-0.126623,0.368628594945632,74.43251997500023,74.43249373551546
PART-FLOOR-1,127,Floor/S4R,-20.0,-10.0,0.0,0.0020783583,-0.0004748796,-0.49524748,0.000385683,-6.42622e-05,-0.126623,0.368628594945632,74.43251997500023,74.43249373551546
PART-FLOOR-1,333,Floor/S4R,20.0,0.0,0.0,-0.002067787,7.719011e-15,-0.49015358,-0.000382553,3.74616e-15,-0.126122,0.3640354807583062,74.26901613745544,74.26899179432259
PART-FLOOR-1,354,Floor/S4R,-20.0,0.0,0.0,0.002067787,6.4788385e-15,-0.49015358,0.000382553,2.00027e-14,-0.126122,0.3640354807583062,74.26901613745544,74.26899179432259
PART-FLOOR-1,332,Floor/S4R,20.0,-5.0,0.0,-0.0015484488,-3.640435e-05,-0.49082989,-0.000384319,-3.31888e-05,-0.130693,0.36013877151370843,73.37307399881351,73.37307258041187
PART-FLOOR-1,334,Floor/S4R,20.0,5.0,0.0,-0.0015484488,3.640435e-05,-0.49082989,-0.000384319,3.31888e-05,-0.130693,0.36013877151370843,73.37307399881351,73.37307258041187
PART-FLOOR-1,353,Floor/S4R,-20.0,-5.0,0.0,0.0015484488,-3.640435e-05,-0.49082989,0.000384319,-3.31888e-05,-0.130693,0.36013877151370843,73.37307399881351,73.37307258041187
PART-FLOOR-1,355,Floor/S4R,-20.0,5.0,0.0,0.0015484488,3.640435e-05,-0.49082989,0.000384319,3.31888e-05,-0.130693,0.36013877151370843,73.37307399881351,73.37307258041187
PART-FLOOR-1,335,Floor/S4R,15.0,-5.0,0.0,-0.001524602,-0.00022083079,-0.45685697,-0.000280486,-3.4347e-05,-0.101263,0.3555961952850259,77.83490174065929,77.83489686273481
PART-FLOOR-1,337,Floor/S4R,15.0,5.0,0.0,-0.001524602,0.00022083079,-0.45685697,-0.000280486,3.4347e-05,-0.101263,0.3555961952850259,77.83490174065929,77.83489686273481
PART-FLOOR-1,350,Floor/S4R,-15.0,-5.0,0.0,0.001524602,-0.00022083079,-0.45685697,0.000280486,-3.4347e-05,-0.101263,0.3555961952850259,77.83490174065929,77.83489686273481
PART-FLOOR-1,352,Floor/S4R,-15.0,5.0,0.0,0.001524602,0.00022083079,-0.45685697,0.000280486,3.4347e-05,-0.101263,0.3555961952850259,77.83490174065929,77.83489686273481
PART-FLOOR-1,93,Floor/S4R,25.0,10.0,0.0,-0.001870357,3.2440857e-05,-0.505564,-0.000486821,6.26626e-05,-0.150625,0.3549416977564302,70.20659462929105,70.20658736445115
PART-FLOOR-1,105,Floor/S4R,25.0,-10.0,0.0,-0.001870357,-3.2440857e-05,-0.505564,-0.000486821,-6.26626e-05,-0.150625,0.3549416977564302,70.20659462929105,70.20658736445115
PART-FLOOR-1,114,Floor/S4R,-25.0,10.0,0.0,0.001870357,3.2440857e-05,-0.505564,0.000486821,6.26626e-05,-0.150625,0.3549416977564302,70.20659462929105,70.20658736445115
PART-FLOOR-1,126,Floor/S4R,-25.0,-10.0,0.0,0.001870357,-3.2440857e-05,-0.505564,0.000486821,-6.26626e-05,-0.150625,0.3549416977564302,70.20659462929105,70.20658736445115
PART-FLOOR-1,329,Floor/S4R,25.0,-5.0,0.0,-0.0026460653,-0.000250792,-0.49927437,-0.000487202,-3.16853e-05,-0.144423,0.3548580046854953,71.07374175402538,71.07366461192018
PART-FLOOR-1,331,Floor/S4R,25.0,5.0,0.0,-0.0026460653,0.000250792,-0.49927437,-0.000487202,3.16853e-05,-0.144423,0.3548580046854953,71.07374175402538,71.07366461192018
