node,U1,U2,U3,R1,R2,R3
1,-0.0132328,0.000213634,-0.146352,-0.0161825,0.00642873,0
2,-0.0132328,-0.000213634,-0.146352,0.0161825,0.00642873,0
3,-0.00855487,0.000191134,-0.213692,0.0130202,-0.00280029,0
4,-0.00855487,-0.000191134,-0.213692,-0.0130202,-0.00280029,0
5,-0.00429462,0.000178573,-0.214276,0.0138135,0.000963487,0
6,-0.00429462,-0.000178573,-0.214276,-0.0138135,0.000963487,0
7,-0.00244132,0.000139752,-0.150758,0.013316,0.00258104,0
8,-0.00244132,-0.000139752,-0.150758,-0.013316,0.00258104,0
9,-5.18629e-015,-0.000637676,-0.0248795,0.0143463,3.24393e-016,0
10,-1.82038e-015,0.000637676,-0.0248795,-0.0143463,-4.29734e-015,0
11,0.00244132,0.000139752,-0.150758,0.013316,-0.00258104,0
12,0.00244132,-0.000139752,-0.150758,-0.013316,-0.00258104,0
13,0.00429462,0.000178573,-0.214276,0.0138135,-0.000963487,0
14,0.00429462,-0.000178573,-0.214276,-0.0138135,-0.000963487,0
15,0.00855487,0.000191134,-0.213692,0.0130202,0.00280029,0
16,0.00855487,-0.000191134,-0.213692,-0.0130202,0.00280029,0
17,0.0132328,-0.000213634,-0.146352,0.0161825,-0.00642873,0
18,0.0132328,0.000213634,-0.146352,-0.0161825,-0.00642873,0
19,0.00107185,-0.000723585,-0.000645735,0.00429868,0.038975,0
20,0.00107185,0.000723585,-0.000645735,-0.00429868,0.038975,0
21,-0.00107185,0.000723585,-0.000645735,-0.00429868,-0.038975,0
22,-0.00107185,-0.000723585,-0.000645735,0.00429868,-0.038975,0
23,-0.0100464,0.000106819,-0.214547,-0.00744765,0.00635952,0
24,-0.00978813,-1.22668e-013,-0.223827,-6.69398e-015,0.00612234,0
25,-0.0100464,-0.000106819,-0.214547,0.00744765,0.00635952,0
26,-0.0111907,-0.000438548,-0.166439,0.0100741,-0.00802084,0
27,-0.0104438,-0.000148404,-0.213929,0.00445103,-0.0117729,0
28,-0.0101147,5.9969e-005,-0.285791,0.00130783,-0.0113742,0
29,-0.00987649,0.000140744,-0.32744,-0.000862354,-0.0079625,0
30,-0.00963658,0.000160146,-0.365157,-0.00133915,-0.00280274,0
