instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,3.51323e-15,-0.000103251,-0.011988,0.2831155151180297,95.93820366252992,95.93752450295679
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,-8.22667e-16,0.000103251,-0.011988,0.2831155151180297,95.93820366252992,95.93752450295679
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,3.21013e-15,-0.000344608,-0.0130683,0.2819707529743631,95.57184366603495,95.56905928116382
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,-1.29619e-16,0.000344608,-0.0130683,0.2819707529743631,95.57184366603495,95.56905928116382
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00203595,-0.000111369,-0.0146321,0.28099232049769374,95.05489596305505,95.0023828594212
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00203595,-0.000111369,-0.0146321,0.28099232049769374,95.05489596305505,95.0023828594212
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00203595,0.000111369,-0.0146321,0.28099232049769374,95.05489596305505,95.0023828594212
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00203595,0.000111369,-0.0146321,0.28099232049769374,95.05489596305505,95.0023828594212
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,2.59875e-15,-0.000834291,-0.0141433,0.2808283942315487,95.2077917067387,95.1967354133811
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,1.28113e-15,0.000834291,-0.0141433,0.2808283942315487,95.2077917067387,95.1967354133811
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,1.99151e-15,-0.00132397,-0.0152127,0.2796863430932897,94.84532363335866,94.82167256339828
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,2.70211e-15,0.00132397,-0.0152127,0.2796863430932897,94.84532363335866,94.82167256339828
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,1.68913e-15,-0.00156533,-0.0162767,0.2785415235955463,94.4833724889569,94.45334835866997
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,3.41437e-15,0.00156533,-0.0162767,0.2785415235955463,94.4833724889569,94.45334835866997
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,1.11993e-15,-0.00146943,-0.0184215,0.276306985442449,93.75311598258253,93.72958734524369
PART-SUPPORTBEAM-1,185,SupportBeam/B31,0.0,-10.0,-11.25,-9.924525e-16,-0.0012674922,-0.29471493,3.42804e-15,0.00146943,-0.0184215,0.276306985442449,93.75311598258253,93.72958734524369
PART-SUPPORTBEAM-2,170,SupportBeam/B31,7.69231,10.0,-30.0,0.0012876368,0.002742094,-0.29622424,-0.00407191,-0.000132969,-0.0213896,0.2749019280999771,92.79711684186296,92.64982492041818
PART-SUPPORTBEAM-2,201,SupportBeam/B31,-7.69231,10.0,-30.0,-0.0012876368,0.002742094,-0.29622424,0.00407191,-0.000132969,-0.0213896,0.2749019280999771,92.79711684186296,92.64982492041818
PART-SUPPORTBEAM-1,170,SupportBeam/B31,7.69231,-10.0,-30.0,0.0012876368,-0.002742094,-0.29622424,-0.00407191,0.000132969,-0.0213896,0.2749019280999771,92.79711684186296,92.64982492041818
PART-SUPPORTBEAM-1,201,SupportBeam/B31,-7.69231,-10.0,-30.0,-0.0012876368,-0.002742094,-0.29622424,0.00407191,0.000132969,-0.0213896,0.2749019280999771,92.79711684186296,92.64982492041818
PART-SUPPORTBEAM-2,186,SupportBeam/B31,0.0,10.0,-7.5,7.309683e-16,0.00097364635,-0.29462373,-1.74677e-16,-0.00124061,-0.0205607,0.2740719747510942,93.02389803339754,93.00871588342558
PART-SUPPORTBEAM-1,186,SupportBeam/B31,0.0,-10.0,-7.5,-9.525197e-16,-0.00097364635,-0.29462373,3.34609e-15,0.00124061,-0.0205607,0.2740719747510942,93.02389803339754,93.00871588342558
PART-SUPPORTBEAM-2,187,SupportBeam/B31,0.0,10.0,-3.75,-1.5873603e-16,0.0006801343,-0.2945271,-1.73784e-15,-0.000941222,-0.0226946,0.2718373352806813,92.29595866865452,92.28795961879804
PART-SUPPORTBEAM-1,187,SupportBeam/B31,0.0,-10.0,-3.75,-6.581144e-16,-0.0006801343,-0.2945271,2.99998e-15,0.000941222,-0.0226946,0.2718373352806813,92.29595866865452,92.28795961879804
PART-SUPPORTBEAM-2,10,SupportBeam/B31,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,-3.07092e-15,-0.000633652,-0.024823,0.2696039715846545,91.56956854221954,91.5662523809845
PART-FLOOR-1,9,Floor/S4R,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,-3.07092e-15,-0.000633652,-0.024823,0.2696039715846545,91.56956854221954,91.5662523809845
PART-FLOOR-1,10,Floor/S4R,0.0,-10.0,0.0,-4.22187e-17,-0.00038689788,-0.29442504,2.15349e-15,0.000633652,-0.024823,0.2696039715846545,91.56956854221954,91.5662523809845
