node,U1,U2,U3,R1,R2,R3
1,-0.0234287,0.000415408,-0.155298,-0.0324779,0.014863,0
2,-0.0234287,-0.000415408,-0.155298,0.0324779,0.014863,0
3,-0.0148305,0.000357294,-0.226899,0.0261003,-0.00495878,0
4,-0.0148305,-0.000357294,-0.226899,-0.0261003,-0.00495878,0
5,-0.00651539,0.000316745,-0.220368,0.0276726,0.00160696,0
6,-0.00651539,-0.000316745,-0.220368,-0.0276726,0.00160696,0
7,-0.00393314,0.00022077,-0.155054,0.026918,0.00251032,0
8,-0.00393314,-0.00022077,-0.155054,-0.026918,0.00251032,0
9,-6.83285e-017,-0.00131231,-0.0250288,0.02805,4.42597e-014,0
10,-8.59685e-015,0.00131231,-0.0250288,-0.02805,4.22466e-014,0
11,0.00393314,0.00022077,-0.155054,0.026918,-0.00251032,0
12,0.00393314,-0.00022077,-0.155054,-0.026918,-0.00251032,0
13,0.00651539,0.000316745,-0.220368,0.0276726,-0.00160696,0
14,0.00651539,-0.000316745,-0.220368,-0.0276726,-0.00160696,0
15,0.0148305,0.000357294,-0.226899,0.0261003,0.00495878,0
16,0.0148305,-0.000357294,-0.226899,-0.0261003,0.00495878,0
17,0.0234287,-0.000415408,-0.155298,0.0324779,-0.014863,0
18,0.0234287,0.000415408,-0.155298,-0.0324779,-0.014863,0
19,0.000422638,-0.00046586,-0.000237771,0.00773059,0.074837,0
20,0.000422638,0.00046586,-0.000237771,-0.00773059,0.074837,0
21,-0.000422638,0.00046586,-0.000237771,-0.00773059,-0.074837,0
22,-0.000422638,-0.00046586,-0.000237771,0.00773059,-0.074837,0
23,-0.0174067,0.000207704,-0.291811,-0.0149448,0.0147235,0
24,-0.0169186,-9.32073e-014,-0.310795,-9.96695e-015,0.0142481,0
25,-0.0174067,-0.000207704,-0.291811,0.0149448,0.0147235,0
26,-0.0195888,-0.000840485,-0.185614,0.0202485,-0.0142106,0
27,-0.0181967,-0.000292163,-0.272096,0.00900245,-0.0218745,0
28,-0.0175941,0.000101607,-0.407633,0.0027032,-0.0212318,0
29,-0.0171634,0.000254215,-0.483924,-0.00163451,-0.0145547,0
30,-0.0167293,0.000290892,-0.552678,-0.00260021,-0.00437515,0
31,-0.016269,0.000295613,-0.526533,-0.00263713,0.00648711,0
32,-0.0157951,0.000307252,-0.489042,0.000858605,0.0152924,0
33,-0.0153345,0.000345636,-0.372201,0.00572791,0.0194137,0
34,-0.0149552,0.000401724,-0.293539,0.0158464,0.0165635,0
35,-0.0142042,0.000178612,-0.349424,0.0121651,-0.00491856,0
36,-0.0141533,-2.65322e-013,-0.353452,-1.35447e-014,-0.00480661,0
37,-0.0142042,-0.000178612,-0.349424,-0.0121651,-0.00491856,0
38,-0.0149552,-0.000401724,-0.293539,-0.0158464,0.0165635,0
39,-0.0153345,-0.000345636,-0.372201,-0.00572791,0.0194137,0
40,-0.0157951,-0.000307252,-0.489042,-0.000858605,0.0152924,0
41,-0.016269,-0.000295613,-0.526533,0.00263713,0.00648711,0
42,-0.0167293,-0.000290892,-0.552678,0.00260021,-0.00437515,0
43,-0.0171634,-0.000254215,-0.483924,0.00163451,-0.0145547,0
44,-0.0175941,-0.000101607,-0.407633,-0.0027032,-0.0212318,0
45,-0.0181967,0.000292163,-0.272096,-0.00900245,-0.0218745,0
46,-0.0195888,0.000840485,-0.185614,-0.0202485,-0.0142106,0
47,-0.0137633,0.0003132,-0.343409,0.0155662,-0.0262168,0
48,-0.0129508,0.000370414,-0.467354,0.00504714,-0.0283047,0
49,-0.0122205,0.000411824,-0.62841,1.50739e-005,-0.0228917,0
50,-0.0115088,0.000428436,-0.696287,-0.0040142,-0.0122992,0
51,-0.0107992,0.000432091,-0.750843,-0.0040281,0.000881496,0
52,-0.0100909,0.000426258,-0.687246,-0.00377151,0.013868,0
53,-0.00938151,0.000401008,-0.613608,0.000582562,0.023884,0
54,-0.00864374,0.000336877,-0.447815,0.00584524,0.0283357,0
55,-0.00777792,0.000247895,-0.328907,0.0168947,0.0249347,0
56,-0.00749135,0.00015837,-0.352473,0.0129041,0.00160039,0
57,-0.00757044,-4.13048e-013,-0.354813,-9.45257e-015,0.00157505,0
58,-0.00749135,-0.00015837,-0.352473,-0.0129041,0.00160039,0
59,-0.00777792,-0.000247895,-0.328907,-0.0168947,0.0249347,0
60,-0.00864374,-0.000336877,-0.447815,-0.00584524,0.0283357,0
61,-0.00938151,-0.000401008,-0.613608,-0.000582562,0.023884,0
62,-0.0100909,-0.000426258,-0.687246,0.00377151,0.013868,0
63,-0.0107992,-0.000432091,-0.750843,0.0040281,0.000881496,0
64,-0.0115088,-0.000428436,-0.696287,0.0040142,-0.0122992,0
65,-0.0122205,-0.000411824,-0.62841,-1.50739e-005,-0.0228917,0
66,-0.0129508,-0.000370414,-0.467354,-0.00504714,-0.0283047,0
67,-0.0137633,-0.0003132,-0.343409,-0.0155662,-0.0262168,0
68,-0.00672205,0.000385617,-0.313078,0.0169722,-0.0217739,0
69,-0.00653199,0.000296711,-0.415899,0.00595665,-0.0253424,0
70,-0.00621395,0.000232785,-0.568332,0.000816236,-0.0211643,0
71,-0.00586786,0.000207873,-0.627805,-0.00354684,-0.0115361,0
72,-0.00552177,0.000201968,-0.682749,-0.00363182,0.000956546,0
73,-0.00517892,0.000202744,-0.618088,-0.00366593,0.0135299,0
74,-0.00483819,0.000207298,-0.548511,0.000599892,0.0234099,0
75,-0.00450256,0.00021765,-0.383469,0.00556832,0.0279995,0
76,-0.00418699,0.000231607,-0.266944,0.0164563,0.0250005,0
77,-0.00378124,0.000110399,-0.285679,0.0125767,0.00250596,0
78,-0.00376895,-5.2248e-013,-0.286086,-1.36156e-014,0.00249065,0
79,-0.00378124,-0.000110399,-0.285679,-0.0125767,0.00250596,0
80,-0.00418699,-0.000231607,-0.266944,-0.0164563,0.0250005,0
81,-0.00450256,-0.00021765,-0.383469,-0.00556832,0.0279995,0
82,-0.00483819,-0.000207298,-0.548511,-0.000599892,0.0234099,0
83,-0.00517892,-0.000202744,-0.618088,0.00366593,0.0135299,0
84,-0.00552177,-0.000201968,-0.682749,0.00363182,0.000956546,0
85,-0.00586786,-0.000207873,-0.627805,0.00354684,-0.0115361,0
86,-0.00621395,-0.000232785,-0.568332,-0.000816236,-0.0211643,0
