node,U1,U2,U3,R1,R2,R3
1,-0.0128734,0.000233668,-0.141149,-0.0161971,0.00644001,0
2,-0.0128734,-0.000233668,-0.141149,0.0161971,0.00644001,0
3,-0.00828834,0.000180508,-0.209877,0.013019,-0.0028374,0
4,-0.00828834,-0.000180508,-0.209877,-0.013019,-0.0028374,0
5,-0.00425535,0.000171773,-0.211594,0.0138154,0.000943756,0
6,-0.00425535,-0.000171773,-0.211594,-0.0138154,0.000943756,0
7,-0.00240709,0.000137676,-0.149385,0.0133178,0.00254716,0
8,-0.00240709,-0.000137676,-0.149385,-0.0133178,0.00254716,0
9,-2.68028e-015,-0.000630895,-0.0247865,0.0143407,2.2796e-014,0
10,5.0683e-015,0.000630895,-0.0247865,-0.0143407,2.17196e-014,0
11,0.00240709,0.000137676,-0.149385,0.0133178,-0.00254716,0
12,0.00240709,-0.000137676,-0.149385,-0.0133178,-0.00254716,0
13,0.00425535,0.000171773,-0.211594,0.0138154,-0.000943756,0
14,0.00425535,-0.000171773,-0.211594,-0.0138154,-0.000943756,0
15,0.00828834,0.000180508,-0.209877,0.013019,0.0028374,0
16,0.00828834,-0.000180508,-0.209877,-0.013019,0.0028374,0
17,0.0128734,-0.000233668,-0.141149,0.0161971,-0.00644001,0
18,0.0128734,0.000233668,-0.141149,-0.0161971,-0.00644001,0
19,0.000243356,-0.000260598,-0.000112982,0.00410732,0.0388429,0
20,0.000243356,0.000260598,-0.000112982,-0.00410732,0.0388429,0
21,-0.000243356,0.000260598,-0.000112982,-0.00410732,-0.0388429,0
22,-0.000243356,-0.000260598,-0.000112982,0.00410732,-0.0388429,0
23,-0.00959831,0.000116831,-0.209133,-0.00745143,0.00637082,0
24,-0.00933285,-9.75376e-014,-0.21867,-8.36751e-015,0.0061339,0
25,-0.00959831,-0.000116831,-0.209133,0.00745143,0.00637082,0
26,-0.0107979,-0.000464832,-0.160982,0.0100768,-0.00802356,0
27,-0.0100537,-0.000166609,-0.208729,0.00446232,-0.0117868,0
28,-0.00973884,4.7572e-005,-0.280493,0.00130858,-0.0113978,0
29,-0.00951753,0.000130607,-0.322455,-0.000854113,-0.00799361,0
30,-0.00929444,0.000150546,-0.360185,-0.00134013,-0.00283966,0
31,-0.00905733,0.000152795,-0.350276,-0.00135367,0.00265369,0
32,-0.00881285,0.000157789,-0.334272,0.000391894,0.00711704,0
33,-0.00857412,0.000175229,-0.278398,0.00283068,0.00923651,0
34,-0.00837268,0.000200952,-0.24123,0.00788837,0.00786861,0
35,-0.00800026,9.02339e-005,-0.270979,0.00606648,-0.00281743,0
36,-0.00797686,-3.04341e-013,-0.272991,-9.15811e-015,-0.00276205,0
37,-0.00800026,-9.02339e-005,-0.270979,-0.00606648,-0.00281743,0
38,-0.00837268,-0.000200952,-0.24123,-0.00788837,0.00786861,0
39,-0.00857412,-0.000175229,-0.278398,-0.00283068,0.00923651,0
40,-0.00881285,-0.000157789,-0.334272,-0.000391894,0.00711704,0
41,-0.00905733,-0.000152795,-0.350276,0.00135367,0.00265369,0
42,-0.00929444,-0.000150546,-0.360185,0.00134013,-0.00283966,0
43,-0.00951753,-0.000130607,-0.322455,0.000854113,-0.00799361,0
44,-0.00973884,-4.7572e-005,-0.280493,-0.00130858,-0.0113978,0
45,-0.0100537,0.000166609,-0.208729,-0.00446232,-0.0117868,0
46,-0.0107979,0.000464832,-0.160982,-0.0100768,-0.00802356,0
47,-0.00777055,0.000160216,-0.269749,0.00775009,-0.0134125,0
48,-0.00736988,0.00018652,-0.333142,0.00249297,-0.0144032,0
49,-0.00700703,0.000205531,-0.414762,-2.43785e-005,-0.0116443,0
50,-0.0066527,0.000213112,-0.449591,-0.00203681,-0.00629659,0
51,-0.00629908,0.000214807,-0.477452,-0.00204467,0.000344367,0
52,-0.00594576,0.000212642,-0.446033,-0.00191422,0.00688737,0
53,-0.00559192,0.000203198,-0.409302,0.000262483,0.0119443,0
54,-0.00522746,0.000179285,-0.326291,0.00289657,0.0142182,0
55,-0.00481529,0.000146131,-0.266446,0.00842283,0.0125653,0
56,-0.00461889,8.5886e-005,-0.277549,0.00644042,0.000941387,0
57,-0.00464835,-5.35838e-013,-0.278705,-1.39018e-014,0.000931544,0
58,-0.00461889,-8.5886e-005,-0.277549,-0.00644042,0.000941387,0
59,-0.00481529,-0.000146131,-0.266446,-0.00842283,0.0125653,0
60,-0.00522746,-0.000179285,-0.326291,-0.00289657,0.0142182,0
61,-0.00559192,-0.000203198,-0.409302,-0.000262483,0.0119443,0
62,-0.00594576,-0.000212642,-0.446033,0.00191422,0.00688737,0
