component,count,mean_rel_percent,p50_rel_percent,p90_rel_percent,under_10_percent
Cable/T3D2,40,50.382015727559775,52.833699158449086,62.4288365260313,10.0
Floor/S4R,505,30.87214007140512,26.029195450320046,59.21789798632765,7.920792079207921
Pier/C3D8R,1680,65.03293788555081,40.70445342681231,137.83297317191375,0.0
RiverBank/C3D8R,1100,21.380994322778953,15.530955036312221,42.732699570382586,20.90909090909091
SupportBeam/B31,686,59.7571483071954,50.763588326125806,110.42265653413945,0.5830903790087464
