node,U1,U2,U3,R1,R2,R3
1,-0.0130371,0.000224245,-0.143618,-0.01619,0.00643509,0
2,-0.0130371,-0.000224245,-0.143618,0.01619,0.00643509,0
3,-0.00840963,0.000185453,-0.211686,0.0130195,-0.00281987,0
4,-0.00840963,-0.000185453,-0.211686,-0.0130195,-0.00281987,0
5,-0.00427036,0.000174898,-0.212869,0.0138145,0.00095314,0
6,-0.00427036,-0.000174898,-0.212869,-0.0138145,0.00095314,0
7,-0.00242152,0.000138553,-0.150036,0.013317,0.00256328,0
8,-0.00242152,-0.000138553,-0.150036,-0.013317,0.00256328,0
9,2.40295e-015,-0.000634233,-0.0248309,0.0143433,1.26375e-014,0
10,9.21767e-016,0.000634233,-0.0248309,-0.0143433,1.03154e-014,0
11,0.00242152,0.000138553,-0.150036,0.013317,-0.00256328,0
12,0.00242152,-0.000138553,-0.150036,-0.013317,-0.00256328,0
13,0.00427036,0.000174898,-0.212869,0.0138145,-0.00095314,0
14,0.00427036,-0.000174898,-0.212869,-0.0138145,-0.00095314,0
15,0.00840963,0.000185453,-0.211686,0.0130195,0.00281987,0
16,0.00840963,-0.000185453,-0.211686,-0.0130195,0.00281987,0
17,0.0130371,-0.000224245,-0.143618,0.01619,-0.00643509,0
18,0.0130371,0.000224245,-0.143618,-0.01619,-0.00643509,0
19,0.000618489,-0.000491086,-0.000338576,0.00420528,0.0389068,0
20,0.000618489,0.000491086,-0.000338576,-0.00420528,0.0389068,0
21,-0.000618489,0.000491086,-0.000338576,-0.00420528,-0.0389068,0
22,-0.000618489,-0.000491086,-0.000338576,0.00420528,-0.0389068,0
23,-0.00980416,0.000112122,-0.211713,-0.00744969,0.00636588,0
24,-0.00954212,-8.12815e-014,-0.221118,-7.40937e-015,0.00612884,0
25,-0.00980416,-0.000112122,-0.211713,0.00744969,0.00636588,0
26,-0.0109776,-0.000452436,-0.163579,0.0100758,-0.00802194,0
27,-0.0102323,-0.000158057,-0.211194,0.00445683,-0.0117799,0
28,-0.00991085,5.33605e-005,-0.283012,0.00130845,-0.0113864,0
29,-0.0096817,0.000135321,-0.324818,-0.000858149,-0.00797873,0
30,-0.00945079,0.000155004,-0.362547,-0.00133948,-0.00282208,0
31,-0.00920601,0.000157269,-0.352471,-0.00135629,0.00267308,0
32,-0.00895394,0.000162389,-0.336434,0.000393355,0.00713734,0
33,-0.00870777,0.000180092,-0.280397,0.00282953,0.00925688,0
34,-0.00849938,0.000206162,-0.243183,0.00789088,0.00788817,0
35,-0.00811779,9.27069e-005,-0.272843,0.0060672,-0.00279997,0
36,-0.00809409,-2.3922e-013,-0.274809,-1.41642e-014,-0.0027447,0
37,-0.00811779,-9.27069e-005,-0.272843,-0.0060672,-0.00279997,0
38,-0.00849938,-0.000206162,-0.243183,-0.00789088,0.00788817,0
39,-0.00870777,-0.000180092,-0.280397,-0.00282953,0.00925688,0
40,-0.00895394,-0.000162389,-0.336434,-0.000393355,0.00713734,0
41,-0.00920601,-0.000157269,-0.352471,0.00135629,0.00267308,0
42,-0.00945079,-0.000155004,-0.362547,0.00133948,-0.00282208,0
43,-0.0096817,-0.000135321,-0.324818,0.000858149,-0.00797873,0
44,-0.00991085,-5.33605e-005,-0.283012,-0.00130845,-0.0113864,0
45,-0.0102323,0.000158057,-0.211194,-0.00445683,-0.0117799,0
46,-0.0109776,0.000452436,-0.163579,-0.0100758,-0.00802194,0
47,-0.00788077,0.000164899,-0.271523,0.00775273,-0.0133973,0
48,-0.00747055,0.000191548,-0.334803,0.00249302,-0.0143897,0
49,-0.00709865,0.000210813,-0.416397,-2.25209e-005,-0.0116323,0
50,-0.00673539,0.000218503,-0.451135,-0.00203703,-0.0062858,0
51,-0.00637289,0.000220218,-0.478976,-0.00204336,0.00035422,0
52,-0.00601074,0.000217936,-0.447481,-0.00191465,0.00689658,0
53,-0.00564808,0.000207995,-0.410732,0.000263297,0.0119531,0
54,-0.00527423,0.000182811,-0.327654,0.0028959,0.014227,0
55,-0.00485013,0.000147888,-0.267786,0.00842314,0.0125742,0
56,-0.00465331,8.74486e-005,-0.278841,0.00644016,0.000950781,0
57,-0.00468435,-3.97191e-013,-0.279978,-1.79252e-014,0.00094101,0
58,-0.00465331,-8.74486e-005,-0.278841,-0.00644016,0.000950781,0
59,-0.00485013,-0.000147888,-0.267786,-0.00842314,0.0125742,0
60,-0.00527423,-0.000182811,-0.327654,-0.0028959,0.014227,0
61,-0.00564808,-0.000207995,-0.410732,-0.000263297,0.0119531,0
62,-0.00601074,-0.000217936,-0.447481,0.00191465,0.00689658,0
63,-0.00637289,-0.000220218,-0.478976,0.00204336,0.00035422,0
64,-0.00673539,-0.000218503,-0.451135,0.00203703,-0.0062858,0
65,-0.00709865,-0.000210813,-0.416397,2.25209e-005,-0.0116323,0
66,-0.00747055,-0.000191548,-0.334803,-0.00249302,-0.0143897,0
67,-0.00788077,-0.000164899,-0.271523,-0.00775273,-0.0133973,0
68,-0.00426709,0.000201926,-0.258368,0.00845399,-0.010688,0
69,-0.00410815,0.00016704,-0.308629,0.0029359,-0.0124049,0
70,-0.003899,0.000141952,-0.383325,0.000356403,-0.0102353,0
