component,count,mean_rel_percent,p50_rel_percent,p90_rel_percent,under_10_percent
Cable/T3D2,40,36.92017123705914,29.987852422935667,55.82001503106363,0.0
Floor/S4R,505,24.77683207466995,20.053238957149517,47.918520107487325,15.841584158415841
Pier/C3D8R,1680,72.16139359933223,53.906512172948325,130.8390441212553,0.0
RiverBank/C3D8R,1100,29.979146938929862,22.096710258392385,65.64810953306292,14.727272727272727
SupportBeam/B31,686,43.770921924299245,33.948344279094485,79.8945367898802,0.0
