node,U1,U2,U3,R1,R2,R3
1,-0.0121696,0.000201943,-0.13001,-0.0161778,0.00676208,0
2,-0.0121696,-0.000201943,-0.13001,0.0161778,0.00676208,0
3,-0.00828891,0.000168729,-0.182433,0.0130324,-0.0025717,0
4,-0.00828891,-0.000168729,-0.182433,-0.0130324,-0.0025717,0
5,-0.00425681,0.000167351,-0.176314,0.0138183,0.00101772,0
6,-0.00425681,-0.000167351,-0.176314,-0.0138183,0.00101772,0
7,-0.00253981,0.000138135,-0.11876,0.0133749,0.00217333,0
8,-0.00253981,-0.000138135,-0.11876,-0.0133749,0.00217333,0
9,2.35702e-015,-0.000704955,-0.0134428,0.0142312,2.53825e-014,0
10,2.37828e-015,0.000704955,-0.0134428,-0.0142312,2.18776e-014,0
11,0.00253981,0.000138135,-0.11876,0.0133749,-0.00217333,0
12,0.00253981,-0.000138135,-0.11876,-0.0133749,-0.00217333,0
13,0.00425681,0.000167351,-0.176314,0.0138183,-0.00101772,0
14,0.00425681,-0.000167351,-0.176314,-0.0138183,-0.00101772,0
15,0.00828891,0.000168729,-0.182433,0.0130324,0.0025717,0
16,0.00828891,-0.000168729,-0.182433,-0.0130324,0.0025717,0
17,0.0121696,-0.000201943,-0.13001,0.0161778,-0.00676208,0
18,0.0121696,0.000201943,-0.13001,-0.0161778,-0.00676208,0
19,0.00122176,-0.000765761,-0.000479945,0.00433901,0.038655,0
20,0.00122176,0.000765761,-0.000479945,-0.00433901,0.038655,0
21,-0.00122176,0.000765761,-0.000479945,-0.00433901,-0.038655,0
22,-0.00122176,-0.000765761,-0.000479945,0.00433901,-0.038655,0
23,-0.0093402,0.000100973,-0.198355,-0.00744727,0.00669267,0
24,-0.00911087,-2.81992e-014,-0.207482,-3.19085e-015,0.00645505,0
25,-0.0093402,-0.000100973,-0.198355,0.00744727,0.00669267,0
26,-0.0103767,-0.000401656,-0.148574,0.0100784,-0.00768796,0
27,-0.0097339,-0.000144034,-0.194274,0.00444999,-0.0114431,0
28,-0.00946202,4.09515e-005,-0.264618,0.0013145,-0.0110497,0
29,-0.00927086,0.000112608,-0.304552,-0.000860147,-0.00764523,0
30,-0.00907793,0.00012985,-0.340803,-0.00133034,-0.00249491,0
31,-0.00887244,0.000132465,-0.328952,-0.00135365,0.00299087,0
32,-0.00866055,0.000139593,-0.3115,0.00040574,0.00744259,0
