node,U1,U2,U3,R1,R2,R3
1,-0.0131746,0.000222126,-0.137273,-0.0161987,0.00651225,0
2,-0.0131746,-0.000222126,-0.137273,0.0161987,0.00651225,0
3,-0.00833603,0.000192998,-0.204001,0.0130204,-0.00282347,0
4,-0.00833603,-0.000192998,-0.204001,-0.0130204,-0.00282347,0
5,-0.00408145,0.000175705,-0.205727,0.0138133,0.000940002,0
6,-0.00408145,-0.000175705,-0.205727,-0.0138133,0.000940002,0
7,-0.00232809,0.000133768,-0.144939,0.0133307,0.00246194,0
8,-0.00232809,-0.000133768,-0.144939,-0.0133307,0.00246194,0
9,-8.05089e-015,-0.000630372,-0.0247184,0.0143159,3.13968e-014,0
10,-2.0586e-015,0.000630372,-0.0247184,-0.0143159,2.94739e-014,0
11,0.00232809,0.000133768,-0.144939,0.0133307,-0.00246194,0
12,0.00232809,-0.000133768,-0.144939,-0.0133307,-0.00246194,0
13,0.00408145,0.000175705,-0.205727,0.0138133,-0.000940002,0
14,0.00408145,-0.000175705,-0.205727,-0.0138133,-0.000940002,0
15,0.00833603,0.000192998,-0.204001,0.0130204,0.00282347,0
16,0.00833603,-0.000192998,-0.204001,-0.0130204,0.00282347,0
17,0.0131746,-0.000222126,-0.137273,0.0161987,-0.00651225,0
18,0.0131746,0.000222126,-0.137273,-0.0161987,-0.00651225,0
19,0.000629796,-0.000498687,-0.000335828,0.00418249,0.038754,0
20,0.000629796,0.000498687,-0.000335828,-0.00418249,0.038754,0
21,-0.000629796,0.000498687,-0.000335828,-0.00418249,-0.038754,0
22,-0.000629796,-0.000498687,-0.000335828,0.00418249,-0.038754,0
23,-0.00987949,0.000111063,-0.205417,-0.00745398,0.00644301,0
24,-0.00961242,-5.03594e-014,-0.214818,-1.37505e-015,0.00620595,0
25,-0.00987949,-0.000111063,-0.205417,0.00745398,0.00644301,0
26,-0.0110648,-0.000454705,-0.156898,0.0100844,-0.00795857,0
27,-0.0102945,-0.000154664,-0.204215,0.00446359,-0.0117285,0
28,-0.0099561,6.08255e-005,-0.275815,0.00131512,-0.0113458,0
29,-0.00971185,0.000144376,-0.317432,-0.0008529,-0.00794784,0
30,-0.00946586,0.000164434,-0.35504,-0.00133436,-0.00279981,0
31,-0.0092058,0.000166615,-0.344863,-0.0013524,0.00268788,0
32,-0.00893834,0.000171299,-0.328777,0.000397005,0.00714579,0
33,-0.00867628,0.000187966,-0.272704,0.00283201,0.00926011,0
34,-0.00844997,0.000212623,-0.235492,0.00789293,0.00788728,0
35,-0.00805961,9.64789e-005,-0.265168,0.00606777,-0.00280348,0
36,-0.00803716,-1.51559e-013,-0.26713,-5.0144e-015,-0.00274789,0
37,-0.00805961,-9.64789e-005,-0.265168,-0.00606777,-0.00280348,0
38,-0.00844997,-0.000212623,-0.235492,-0.00789293,0.00788728,0
39,-0.00867628,-0.000187966,-0.272704,-0.00283201,0.00926011,0
40,-0.00893834,-0.000171299,-0.328777,-0.000397005,0.00714579,0
41,-0.0092058,-0.000166615,-0.344863,0.0013524,0.00268788,0
42,-0.00946586,-0.000164434,-0.35504,0.00133436,-0.00279981,0
43,-0.00971185,-0.000144376,-0.317432,0.0008529,-0.00794784,0
44,-0.0099561,-6.08255e-005,-0.275815,-0.00131512,-0.0113458,0
45,-0.0102945,0.000154664,-0.204215,-0.00446359,-0.0117285,0
46,-0.0110648,0.000454705,-0.156898,-0.0100844,-0.00795857,0
47,-0.00780619,0.000173534,-0.263867,0.00775391,-0.0134029,0
48,-0.00738872,0.000198787,-0.327176,0.00249387,-0.0143973,0
49,-0.00700756,0.000217062,-0.408817,-2.15174e-005,-0.0116417,0
50,-0.00663464,0.00022439,-0.443602,-0.00203641,-0.00629656,0
51,-0.00626256,0.000226004,-0.471503,-0.00204269,0.000342301,0
52,-0.00589107,0.000223461,-0.440066,-0.00191437,0.00688378,0
53,-0.00551912,0.00021245,-0.403386,0.000263539,0.0119397,0
54,-0.00513477,0.000184488,-0.320374,0.00289567,0.0142132,0
55,-0.00469459,0.000145691,-0.260578,0.00842259,0.0125603,0
56,-0.00450696,8.7852e-005,-0.271697,0.00643976,0.000937532,0
57,-0.00454144,-2.60494e-013,-0.272831,-4.4734e-015,0.00092742,0
58,-0.00450696,-8.78521e-005,-0.271697,-0.00643976,0.000937532,0
59,-0.00469459,-0.000145691,-0.260578,-0.00842259,0.0125603,0
60,-0.00513477,-0.000184488,-0.320374,-0.00289567,0.0142132,0
61,-0.00551912,-0.00021245,-0.403386,-0.000263539,0.0119397,0
62,-0.00589107,-0.000223461,-0.440066,0.00191437,0.00688378,0
63,-0.00626256,-0.000226004,-0.471503,0.00204269,0.000342301,0
64,-0.00663464,-0.00022439,-0.443602,0.00203641,-0.00629656,0
65,-0.00700756,-0.000217062,-0.408817,2.15174e-005,-0.0116417,0
66,-0.00738872,-0.000198787,-0.327176,-0.00249387,-0.0143973,0
67,-0.00780619,-0.000173534,-0.263867,-0.00775391,-0.0134029,0
68,-0.00410886,0.000205737,-0.251292,0.00845436,-0.0107011,0
69,-0.00396331,0.000166976,-0.301621,0.00293755,-0.0124205,0
70,-0.00376197,0.000139105,-0.376405,0.000359402,-0.0102551,0
71,-0.00354839,0.000128244,-0.404298,-0.00182997,-0.00535293,0
72,-0.00333481,0.000125669,-0.429453,-0.00188007,0.000993291,0
73,-0.00312265,0.000126002,-0.394285,-0.00190559,0.00739147,0
74,-0.00291142,0.000127964,-0.356063,0.000218334,0.0124548,0
75,-0.00270238,0.000132418,-0.269481,0.00269028,0.0148842,0
76,-0.00250197,0.00013842,-0.206446,0.00811747,0.0135294,0
77,-0.00226278,6.68877e-005,-0.20977,0.00622905,0.00245657,0
78,-0.0022575,-3.53133e-013,-0.20984,-6.37806e-015,0.00243895,0
79,-0.00226278,-6.68877e-005,-0.20977,-0.00622905,0.00245657,0
80,-0.00250197,-0.00013842,-0.206446,-0.00811747,0.0135294,0
81,-0.00270238,-0.000132418,-0.269481,-0.00269028,0.0148842,0
82,-0.00291142,-0.000127964,-0.356063,-0.000218334,0.0124548,0
83,-0.00312265,-0.000126002,-0.394285,0.00190559,0.00739147,0
84,-0.00333481,-0.000125669,-0.429453,0.00188007,0.000993291,0
85,-0.00354839,-0.000128244,-0.404298,0.00182997,-0.00535293,0
86,-0.00376197,-0.000139105,-0.376405,-0.000359402,-0.0102551,0
87,-0.00396331,-0.000166976,-0.301621,-0.00293755,-0.0124205,0
88,-0.00410886,-0.000205737,-0.251292,-0.00845436,-0.0107011,0
89,-0.00205586,0.000129166,-0.181892,0.00816692,-0.00864484,0
90,-0.0018101,0.00013509,-0.220629,0.00278169,-0.0101186,0
91,-0.00157272,0.000139495,-0.283987,0.000366885,-0.00788686,0
92,-0.00133703,0.000141942,-0.299745,-0.00172245,-0.0031009,0
93,-0.00110188,0.000144805,-0.314607,-0.00163133,0.00294139,0
94,-0.00087032,0.000149545,-0.270394,-0.00155327,0.00885211,0
95,-0.000651205,0.000152167,-0.226703,0.000712767,0.0132403,0
96,-0.000458085,0.000121753,-0.137824,0.0033164,0.0148127,0
97,-0.000281641,1.97883e-005,-0.0777833,0.00893245,0.0124248,0
98,-5.49314e-015,-0.000206755,-0.0934462,0.00669198,3.07475e-014,0
99,-4.04308e-015,-4.05525e-013,-0.0944007,-5.77347e-015,2.92162e-014,0
100,-2.74482e-015,0.000206755,-0.0934462,-0.00669198,2.96416e-014,0
101,-0.000281641,-1.97883e-005,-0.0777833,-0.00893245,0.0124248,0
102,-0.000458085,-0.000121753,-0.137824,-0.0033164,0.0148127,0
103,-0.000651205,-0.000152167,-0.226703,-0.000712767,0.0132403,0
104,-0.00087032,-0.000149545,-0.270394,0.00155327,0.00885211,0
105,-0.00110188,-0.000144805,-0.314607,0.00163133,0.00294139,0
106,-0.00133703,-0.000141942,-0.299745,0.00172245,-0.0031009,0
107,-0.00157272,-0.000139495,-0.283987,-0.000366885,-0.00788686,0
108,-0.0018101,-0.00013509,-0.220629,-0.00278169,-0.0101186,0
