node,U1,U2,U3,R1,R2,R3
1,-0.0127244,0.000206352,-0.138497,-0.0161792,0.00659535,0
2,-0.0127244,-0.000206352,-0.138497,0.0161792,0.00659535,0
3,-0.00843771,0.000180724,-0.198236,0.0130264,-0.00268241,0
4,-0.00843771,-0.000180724,-0.198236,-0.0130264,-0.00268241,0
5,-0.00427446,0.000173433,-0.195342,0.0138159,0.000992733,0
6,-0.00427446,-0.000173433,-0.195342,-0.0138159,0.000992733,0
7,-0.00249001,0.000138987,-0.134636,0.0133448,0.00238318,0
8,-0.00249001,-0.000138987,-0.134636,-0.0133448,0.00238318,0
9,-5.17566e-015,-0.000674694,-0.018771,0.0142901,2.94504e-014,0
10,6.85483e-015,0.000674694,-0.018771,-0.0142901,3.25883e-014,0
11,0.00249001,0.000138987,-0.134636,0.0133448,-0.00238318,0
12,0.00249001,-0.000138987,-0.134636,-0.0133448,-0.00238318,0
13,0.00427446,0.000173433,-0.195342,0.0138159,-0.000992733,0
14,0.00427446,-0.000173433,-0.195342,-0.0138159,-0.000992733,0
15,0.00843771,0.000180724,-0.198236,0.0130264,0.00268241,0
16,0.00843771,-0.000180724,-0.198236,-0.0130264,0.00268241,0
17,0.0127244,-0.000206352,-0.138497,0.0161792,-0.00659535,0
18,0.0127244,0.000206352,-0.138497,-0.0161792,-0.00659535,0
19,0.00120566,-0.00077334,-0.000604333,0.0043298,0.038823,0
20,0.00120566,0.00077334,-0.000604333,-0.0043298,0.038823,0
21,-0.00120566,0.00077334,-0.000604333,-0.0043298,-0.038823,0
22,-0.00120566,-0.00077334,-0.000604333,0.0043298,-0.038823,0
23,-0.00972258,0.000103178,-0.206779,-0.00744717,0.00652603,0
24,-0.00947927,-3.00453e-014,-0.215967,3.082e-015,0.00628862,0
25,-0.00972258,-0.000103178,-0.206779,0.00744717,0.00652603,0
26,-0.0108091,-0.000418236,-0.157833,0.0100759,-0.00785344,0
27,-0.010114,-0.000144908,-0.20441,0.00444976,-0.0116062,0
28,-0.00981235,5.13723e-005,-0.275513,0.00131104,-0.0112095,0
29,-0.00959643,0.000127433,-0.31628,-0.000861792,-0.00780083,0
30,-0.00937875,0.000145718,-0.353257,-0.00133474,-0.00264535,0
31,-0.00914796,0.000148169,-0.34218,-0.00135664,0.00284646,0
32,-0.00891039,0.000154381,-0.325401,0.000400341,0.00730516,0
33,-0.00867994,0.000174572,-0.268439,0.0028326,0.00941702,0
