instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,7.60203e-15,-0.000137792,-0.0126271,0.2824767977474608,95.72176410373399,95.72085119686524
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,9.64482e-15,0.000137792,-0.0126271,0.2824767977474608,95.72176410373399,95.72085119686524
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,6.22451e-15,-0.000380821,-0.013646,0.2813934429880955,95.3761688339029,95.3729912867126
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,7.47838e-15,0.000380821,-0.013646,0.2813934429880955,95.3761688339029,95.3729912867126
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00186689,-0.000145573,-0.0149662,0.28065703966594613,94.94147619228079,94.89771582414961
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00186689,-0.000145573,-0.0149662,0.28065703966594613,94.94147619228079,94.89771582414961
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00186689,0.000145573,-0.0149662,0.28065703966594613,94.94147619228079,94.89771582414961
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00186689,0.000145573,-0.0149662,0.28065703966594613,94.94147619228079,94.89771582414961
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,3.43208e-15,-0.000873899,-0.0146604,0.2803117482215073,95.0326358937208,95.02093821851746
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,3.0914e-15,0.000873899,-0.0146604,0.2803117482215073,95.0326358937208,95.02093821851746
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,6.3901e-16,-0.00136698,-0.0156702,0.27922936591267977,94.6903566510289,94.66584783325885
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,-1.29359e-15,0.00136698,-0.0156702,0.27922936591267977,94.6903566510289,94.66584783325885
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,-7.42298e-16,-0.00161001,-0.0166755,0.278143254673295,94.3482766854799,94.3172424245823
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,-3.45739e-15,0.00161001,-0.0166755,0.278143254673295,94.3482766854799,94.3172424245823
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,-8.5988e-16,-0.00150934,-0.0186677,0.2760611960919894,93.66971773825648,93.6452338019246
PART-SUPPORTBEAM-1,185,SupportBeam/B31,0.0,-10.0,-11.25,-9.924525e-16,-0.0012674922,-0.29471493,-4.09928e-15,0.00150934,-0.0186677,0.2760611960919894,93.66971773825648,93.6452338019246
PART-SUPPORTBEAM-2,170,SupportBeam/B31,7.69231,10.0,-30.0,0.0012876368,0.002742094,-0.29622424,-0.00373378,-0.000166197,-0.0209733,0.2753121006314536,92.9355765048847,92.80862505106217
PART-SUPPORTBEAM-2,201,SupportBeam/B31,-7.69231,10.0,-30.0,-0.0012876368,0.002742094,-0.29622424,0.00373378,-0.000166197,-0.0209733,0.2753121006314536,92.9355765048847,92.80862505106217
