node,U1,U2,U3,R1,R2,R3
1,-0.00710846,0.000115058,-0.136311,-0.00804954,0.00223018,0
2,-0.00710846,-0.000115058,-0.136311,0.00804954,0.00223018,0
3,-0.00465627,9.71373e-005,-0.202803,0.00647925,-0.00176044,0
4,-0.00465627,-9.71373e-005,-0.202803,-0.00647925,-0.00176044,0
5,-0.00255445,9.53302e-005,-0.208132,0.00688391,0.000627993,0
6,-0.00255445,-9.53302e-005,-0.208132,-0.00688391,0.000627993,0
7,-0.00140227,8.10937e-005,-0.146531,0.00652068,0.00257483,0
8,-0.00140227,-8.10937e-005,-0.146531,-0.00652068,0.00257483,0
9,-2.44803e-016,-0.00030561,-0.024718,0.00748384,7.33441e-015,0
10,-4.9723e-015,0.00030561,-0.024718,-0.00748384,6.75083e-015,0
11,0.00140227,8.10937e-005,-0.146531,0.00652068,-0.00257483,0
12,0.00140227,-8.10937e-005,-0.146531,-0.00652068,-0.00257483,0
13,0.00255445,9.53302e-005,-0.208132,0.00688391,-0.000627993,0
14,0.00255445,-9.53302e-005,-0.208132,-0.00688391,-0.000627993,0
15,0.00465627,9.71373e-005,-0.202803,0.00647925,0.00176044,0
16,0.00465627,-9.71373e-005,-0.202803,-0.00647925,0.00176044,0
17,0.00710846,-0.000115058,-0.136311,0.00804954,-0.00223018,0
18,0.00710846,0.000115058,-0.136311,-0.00804954,-0.00223018,0
19,0.000640573,-0.000424331,-0.000342893,0.00240851,0.0209043,0
20,0.000640573,0.000424331,-0.000342893,-0.00240851,0.0209043,0
21,-0.000640573,0.000424331,-0.000342893,-0.00240851,-0.0209043,0
22,-0.000640573,-0.000424331,-0.000342893,0.00240851,-0.0209043,0
23,-0.00542298,5.7529e-005,-0.170166,-0.00370325,0.00219613,0
24,-0.00528637,-1.05206e-013,-0.174825,-7.18933e-015,0.00207831,0
25,-0.00542298,-5.7529e-005,-0.170166,0.00370325,0.00219613,0
26,-0.00603167,-0.000234018,-0.151021,0.00499088,-0.0049225,0
27,-0.00564001,-8.05406e-005,-0.179221,0.00218674,-0.00673088,0
28,-0.0054693,2.96871e-005,-0.219146,0.000612006,-0.00646486,0
29,-0.00534675,7.24254e-005,-0.24375,-0.000467887,-0.00469439,0
30,-0.0052233,8.26853e-005,-0.265965,-0.000708608,-0.00205129,0
31,-0.00509267,8.37924e-005,-0.26398,-0.000714398,0.000758628,0
32,-0.00495824,8.61527e-005,-0.25869,0.000160826,0.00305109,0
33,-0.00482654,9.45874e-005,-0.23312,0.0013812,0.00416886,0
34,-0.00471295,0.000107073,-0.216661,0.00391277,0.00354045,0
35,-0.00451627,4.85581e-005,-0.233259,0.0030182,-0.00175065,0
36,-0.00450489,-3.04739e-013,-0.23421,-2.44188e-014,-0.00172359,0
37,-0.00451627,-4.85581e-005,-0.233259,-0.0030182,-0.00175065,0
38,-0.00471295,-0.000107073,-0.216661,-0.00391277,0.00354045,0
39,-0.00482654,-9.45874e-005,-0.23312,-0.0013812,0.00416886,0
40,-0.00495824,-8.61527e-005,-0.25869,-0.000160826,0.00305109,0
41,-0.00509267,-8.37924e-005,-0.26398,0.000714398,0.000758628,0
42,-0.0052233,-8.26853e-005,-0.265965,0.000708608,-0.00205129,0
43,-0.00534675,-7.24254e-005,-0.24375,0.000467887,-0.00469439,0
44,-0.0054693,-2.96871e-005,-0.219146,-0.000612006,-0.00646486,0
45,-0.00564001,8.05406e-005,-0.179221,-0.00218674,-0.00673088,0
46,-0.00603167,0.000234018,-0.151021,-0.00499088,-0.0049225,0
47,-0.00438895,8.72742e-005,-0.234338,0.00384535,-0.00699728,0
48,-0.00417854,0.000100054,-0.267346,0.00121594,-0.0074415,0
49,-0.00398652,0.000109284,-0.309243,-4.21042e-005,-0.00601124,0
50,-0.00379862,0.000112953,-0.327464,-0.00104875,-0.00328684,0
51,-0.00361101,0.000113779,-0.341972,-0.00105196,8.39136e-005,0
52,-0.00342347,0.000112855,-0.326568,-0.000986828,0.00340545,0
53,-0.00323568,0.000108799,-0.308278,0.000102462,0.00598366,0
54,-0.00304331,9.85522e-005,-0.266581,0.00142026,0.00717023,0
55,-0.00283052,8.43522e-005,-0.236234,0.00418574,0.00639344,0
56,-0.00271012,4.7665e-005,-0.241025,0.00320741,0.000627705,0
57,-0.00272274,-5.2375e-013,-0.241564,-3.97405e-014,0.000625589,0
58,-0.00271012,-4.7665e-005,-0.241025,-0.00320741,0.000627705,0
59,-0.00283052,-8.43522e-005,-0.236234,-0.00418574,0.00639344,0
60,-0.00304331,-9.85522e-005,-0.266581,-0.00142026,0.00717023,0
61,-0.00323568,-0.000108799,-0.308278,-0.000102462,0.00598366,0
62,-0.00342347,-0.000112855,-0.326568,0.000986828,0.00340545,0
63,-0.00361101,-0.000113779,-0.341972,0.00105196,8.39136e-005,0
64,-0.00379862,-0.000112953,-0.327464,0.00104875,-0.00328684,0
65,-0.00398652,-0.000109284,-0.309243,4.21042e-005,-0.00601124,0
66,-0.00417854,-0.000100054,-0.267346,-0.00121594,-0.0074415,0
67,-0.00438895,-8.72742e-005,-0.234338,-0.00384535,-0.00699728,0
68,-0.00251273,0.000106319,-0.230005,0.00419366,-0.0051412,0
69,-0.00240773,9.21366e-005,-0.253969,0.00142517,-0.00593145,0
70,-0.00228232,8.19361e-005,-0.289766,0.00012639,-0.00476581,0
71,-0.00215242,7.79558e-005,-0.301684,-0.000977017,-0.00221824,0
72,-0.0020225,7.70154e-005,-0.311698,-0.0010113,0.00106523,0
73,-0.00189307,7.71948e-005,-0.290986,-0.00103355,0.00438816,0
74,-0.00176397,7.81545e-005,-0.268071,1.76949e-005,0.00705752,0
75,-0.00163594,8.04061e-005,-0.220286,0.00123985,0.00842302,0
76,-0.00151232,8.34677e-005,-0.183466,0.00393391,0.00790837,0
77,-0.00136887,4.05472e-005,-0.178399,0.00304757,0.00256861,0
78,-0.00136617,-7.01906e-013,-0.178286,-3.00903e-014,0.00254873,0
79,-0.00136887,-4.05472e-005,-0.178399,-0.00304757,0.00256861,0
80,-0.00151232,-8.34677e-005,-0.183466,-0.00393391,0.00790837,0
81,-0.00163594,-8.04061e-005,-0.220286,-0.00123985,0.00842302,0
82,-0.00176397,-7.81545e-005,-0.268071,-1.76949e-005,0.00705752,0
83,-0.00189307,-7.71948e-005,-0.290986,0.00103355,0.00438816,0
84,-0.0020225,-7.70154e-005,-0.311698,0.0010113,0.00106523,0
85,-0.00215242,-7.79558e-005,-0.301684,0.000977017,-0.00221824,0
86,-0.00228232,-8.19361e-005,-0.289766,-0.00012639,-0.00476581,0
87,-0.00240773,-9.21366e-005,-0.253969,-0.00142517,-0.00593145,0
88,-0.00251273,-0.000106319,-0.230005,-0.00419366,-0.0051412,0
89,-0.00124192,7.87331e-005,-0.157772,0.00398879,-0.00280342,0
90,-0.00109511,8.17622e-005,-0.16927,0.00134575,-0.0034527,0
91,-0.000952592,8.40142e-005,-0.192784,0.000182598,-0.00231128,0
92,-0.000810933,8.52614e-005,-0.192538,-0.000821112,4.41769e-005,0
93,-0.000669547,8.67127e-005,-0.192198,-0.00073496,0.00296372,0
94,-0.000529979,8.91121e-005,-0.162969,-0.000655068,0.00575426,0
95,-0.000396707,9.04386e-005,-0.135011,0.000520421,0.00771949,0
96,-0.000276592,7.50458e-005,-0.0857146,0.00186982,0.00821407,0
97,-0.000164917,2.34406e-005,-0.0524882,0.0047348,0.00666768,0
98,-1.54718e-015,-9.79271e-005,-0.0603179,0.00350016,7.21146e-015,0
99,-2.50866e-015,-7.72046e-013,-0.0611422,-1.3679e-014,6.59844e-015,0
100,-3.48511e-015,9.79271e-005,-0.0603179,-0.00350016,6.71701e-015,0
101,-0.000164917,-2.34406e-005,-0.0524882,-0.0047348,0.00666768,0
102,-0.000276592,-7.50458e-005,-0.0857146,-0.00186982,0.00821407,0
103,-0.000396707,-9.04386e-005,-0.135011,-0.000520421,0.00771949,0
104,-0.000529979,-8.91121e-005,-0.162969,0.000655068,0.00575426,0
105,-0.000669547,-8.67127e-005,-0.192198,0.00073496,0.00296372,0
106,-0.000810933,-8.52614e-005,-0.192538,0.000821112,4.41769e-005,0
107,-0.000952592,-8.40142e-005,-0.192784,-0.000182598,-0.00231128,0
108,-0.00109511,-8.17622e-005,-0.16927,-0.00134575,-0.0034527,0
109,-0.00124192,-7.87331e-005,-0.157772,-0.00398879,-0.00280342,0
110,0.000164917,2.34406e-005,-0.0524882,0.0047348,-0.00666768,0
111,0.000276592,7.50458e-005,-0.0857146,0.00186982,-0.00821407,0
112,0.000396707,9.04386e-005,-0.135011,0.000520421,-0.00771949,0
113,0.000529979,8.91121e-005,-0.162969,-0.000655068,-0.00575426,0
114,0.000669547,8.67127e-005,-0.192198,-0.00073496,-0.00296372,0
115,0.000810933,8.52614e-005,-0.192538,-0.000821112,-4.41769e-005,0
