node,U1,U2,U3,R1,R2,R3
1,-0.0128837,0.000207644,-0.140929,-0.0161796,0.00654746,0
2,-0.0128837,-0.000207644,-0.140929,0.0161796,0.00654746,0
3,-0.00848133,0.000184127,-0.202776,0.0130247,-0.00271441,0
4,-0.00848133,-0.000184127,-0.202776,-0.0130247,-0.00271441,0
5,-0.0042812,0.000175172,-0.20082,0.0138151,0.000985311,0
6,-0.0042812,-0.000175172,-0.20082,-0.0138151,0.000985311,0
7,-0.00247695,0.000139273,-0.139243,0.0133364,0.00244182,0
8,-0.00247695,-0.000139273,-0.139243,-0.0133364,0.00244182,0
9,-5.31578e-015,-0.000664795,-0.0204276,0.0143066,1.17267e-015,0
10,-3.64819e-016,0.000664795,-0.0204276,-0.0143066,4.04979e-015,0
11,0.00247695,0.000139273,-0.139243,0.0133364,-0.00244182,0
12,0.00247695,-0.000139273,-0.139243,-0.0133364,-0.00244182,0
13,0.0042812,0.000175172,-0.20082,0.0138151,-0.000985311,0
14,0.0042812,-0.000175172,-0.20082,-0.0138151,-0.000985311,0
15,0.00848133,0.000184127,-0.202776,0.0130247,0.00271441,0
16,0.00848133,-0.000184127,-0.202776,-0.0130247,0.00271441,0
17,0.0128837,-0.000207644,-0.140929,0.0161796,-0.00654746,0
18,0.0128837,0.000207644,-0.140929,-0.0161796,-0.00654746,0
19,0.00120107,-0.000775532,-0.000640013,0.00432715,0.0388711,0
20,0.00120107,0.000775532,-0.000640013,-0.00432715,0.0388711,0
21,-0.00120107,0.000775532,-0.000640013,-0.00432715,-0.0388711,0
22,-0.00120107,-0.000775532,-0.000640013,0.00432715,-0.0388711,0
23,-0.00983255,0.000103824,-0.209193,-0.00744715,0.00647818,0
24,-0.00958525,5.43803e-015,-0.218399,2.86859e-015,0.00624082,0
25,-0.00983255,-0.000103824,-0.209193,0.00744715,0.00647818,0
26,-0.0109334,-0.000423011,-0.160488,0.0100752,-0.00790099,0
27,-0.0102234,-0.000145188,-0.207316,0.00444971,-0.0116531,0
28,-0.0099133,5.43248e-005,-0.278638,0.00131006,-0.0112555,0
29,-0.00969034,0.000131646,-0.319645,-0.000862251,-0.00784561,0
30,-0.00946563,0.000150229,-0.356831,-0.00133599,-0.00268868,0
31,-0.00922765,0.000152634,-0.345977,-0.00135749,0.00280484,0
32,-0.00898278,0.000158583,-0.329391,0.000398801,0.00726553,0
33,-0.00874474,0.000178168,-0.272631,0.00283135,0.00937964,0
34,-0.00854811,0.000206777,-0.234905,0.00789875,0.00800359,0
35,-0.00816193,9.20452e-005,-0.264033,0.00607048,-0.00269464,0
36,-0.008136,1.54436e-014,-0.265934,-5.69811e-016,-0.00263963,0
37,-0.00816193,-9.20452e-005,-0.264033,-0.00607048,-0.00269464,0
38,-0.00854811,-0.000206777,-0.234905,-0.00789875,0.00800359,0
39,-0.00874474,-0.000178168,-0.272631,-0.00283135,0.00937964,0
40,-0.00898278,-0.000158583,-0.329391,-0.000398801,0.00726553,0
41,-0.00922765,-0.000152634,-0.345977,0.00135749,0.00280484,0
42,-0.00946563,-0.000150229,-0.356831,0.00133599,-0.00268868,0
43,-0.00969034,-0.000131646,-0.319645,0.000862251,-0.00784561,0
44,-0.0099133,-5.43248e-005,-0.278638,-0.00131006,-0.0112555,0
45,-0.0102234,0.000145188,-0.207316,-0.00444971,-0.0116531,0
46,-0.0109334,0.000423011,-0.160488,-0.0100752,-0.00790099,0
47,-0.00793393,0.000161629,-0.262184,0.00776104,-0.0133025,0
48,-0.00751638,0.00019079,-0.32495,0.00249715,-0.0143042,0
49,-0.00714076,0.000211865,-0.406198,-1.57668e-005,-0.0115556,0
50,-0.00677459,0.000220265,-0.440521,-0.0020336,-0.00621729,0
51,-0.00640918,0.000222145,-0.468087,-0.00203771,0.000415091,0
52,-0.00604408,0.000219783,-0.436262,-0.00191182,0.00695042,0
53,-0.00567841,0.000209472,-0.3993,0.000267882,0.0120005,0
54,-0.00530114,0.000183374,-0.315964,0.00289793,0.0142684,0
55,-0.0048718,0.00014719,-0.255936,0.00842624,0.0126103,0
56,-0.00467794,8.75857e-005,-0.266826,0.00644102,0.000982823,0
57,-0.00471009,2.64984e-014,-0.267937,-7.32726e-015,0.000972714,0
58,-0.00467794,-8.75857e-005,-0.266826,-0.00644102,0.000982823,0
59,-0.0048718,-0.00014719,-0.255936,-0.00842624,0.0126103,0
60,-0.00530114,-0.000183374,-0.315964,-0.00289793,0.0142684,0
61,-0.00567841,-0.000209472,-0.3993,-0.000267882,0.0120005,0
62,-0.00604408,-0.000219783,-0.436262,0.00191182,0.00695042,0
63,-0.00640918,-0.000222145,-0.468087,0.00203771,0.000415091,0
64,-0.00677459,-0.000220265,-0.440521,0.0020336,-0.00621729,0
65,-0.00714076,-0.000211865,-0.406198,1.57668e-005,-0.0115556,0
66,-0.00751638,-0.00019079,-0.32495,-0.00249715,-0.0143042,0
67,-0.00793393,-0.000161629,-0.262184,-0.00776104,-0.0133025,0
68,-0.00428785,0.000203174,-0.246195,0.0084579,-0.0106605,0
69,-0.00413323,0.000167029,-0.29631,0.00294012,-0.0123852,0
