node,U1,U2,U3,R1,R2,R3
1,-0.0118609,0.000232212,-0.215244,-0.0160663,0.00569953,0
2,-0.0118609,-0.000232212,-0.215244,0.0160663,0.00569953,0
3,-0.00915416,0.000122147,-0.28742,0.0130201,-0.00256132,0
4,-0.00915416,-0.000122147,-0.28742,-0.0130201,-0.00256132,0
5,-0.00590683,0.000170403,-0.276767,0.0138441,0.00109642,0
6,-0.00590683,-0.000170403,-0.276767,-0.0138441,0.00109642,0
7,-0.00323935,0.000180436,-0.197283,0.0131764,0.00346658,0
8,-0.00323935,-0.000180436,-0.197283,-0.0131764,0.00346658,0
9,3.84149e-015,-0.000680142,-0.0256344,0.0146055,4.16143e-014,0
10,-4.23855e-015,0.000680142,-0.0256344,-0.0146055,4.02126e-014,0
11,0.00323935,0.000180436,-0.197283,0.0131764,-0.00346658,0
12,0.00323935,-0.000180436,-0.197283,-0.0131764,-0.00346658,0
13,0.00590683,0.000170403,-0.276767,0.0138441,-0.00109642,0
14,0.00590683,-0.000170403,-0.276767,-0.0138441,-0.00109642,0
15,0.00915416,0.000122147,-0.28742,0.0130201,0.00256132,0
16,0.00915416,-0.000122147,-0.28742,-0.0130201,0.00256132,0
17,0.0118609,-0.000232212,-0.215244,0.0160663,-0.00569953,0
18,0.0118609,0.000232212,-0.215244,-0.0160663,-0.00569953,0
19,0.000910479,-0.000620824,-0.000667984,0.00455099,0.0406871,0
20,0.000910479,0.000620824,-0.000667984,-0.00455099,0.0406871,0
21,-0.000910479,0.000620824,-0.000667984,-0.00455099,-0.0406871,0
22,-0.000910479,-0.000620824,-0.000667984,0.00455099,-0.0406871,0
23,-0.00926024,0.000116103,-0.282809,-0.00739052,0.00563063,0
24,-0.00904945,7.46201e-015,-0.29212,6.42733e-015,0.00539327,0
25,-0.00926024,-0.000116103,-0.282809,0.00739052,0.00563063,0
26,-0.0102906,-0.000415771,-0.238336,0.00996152,-0.00856856,0
27,-0.00977742,-0.000178995,-0.288315,0.00436324,-0.0121668,0
28,-0.00960515,-9.01624e-006,-0.361643,0.00122381,-0.0116297,0
29,-0.00950699,5.67633e-005,-0.404376,-0.000927549,-0.00809665,0
30,-0.00940694,7.26293e-005,-0.442373,-0.00140046,-0.00283205,0
31,-0.00929489,7.57453e-005,-0.432138,-0.00140361,0.00275303,0
32,-0.00917691,8.52777e-005,-0.415477,0.000355132,0.00728958,0
33,-0.00906978,0.000113457,-0.35855,0.0028049,0.00946352,0
34,-0.00902096,0.000153831,-0.320172,0.00787738,0.00813183,0
35,-0.00870639,6.10585e-005,-0.348559,0.00606642,-0.00254295,0
36,-0.00867005,1.76329e-014,-0.350539,3.03035e-015,-0.00249252,0
37,-0.00870639,-6.10585e-005,-0.348559,-0.00606642,-0.00254295,0
38,-0.00902096,-0.000153831,-0.320172,-0.00787738,0.00813183,0
39,-0.00906978,-0.000113457,-0.35855,-0.0028049,0.00946352,0
40,-0.00917691,-8.52777e-005,-0.415477,-0.000355132,0.00728958,0
