node,U1,U2,U3,R1,R2,R3
1,-0.0129175,0.000231072,-0.141833,-0.0161951,0.00643877,0
2,-0.0129175,-0.000231072,-0.141833,0.0161951,0.00643877,0
3,-0.00832102,0.000181861,-0.210378,0.0130191,-0.00283256,0
4,-0.00832102,-0.000181861,-0.210378,-0.0130191,-0.00283256,0
5,-0.00425886,0.000172621,-0.211948,0.0138152,0.000946363,0
6,-0.00425886,-0.000172621,-0.211948,-0.0138152,0.000946363,0
7,-0.00241076,0.0001379,-0.149565,0.0133176,0.00255163,0
8,-0.00241076,-0.0001379,-0.149565,-0.0133176,0.00255163,0
9,1.7898e-015,-0.000631842,-0.0247989,0.0143414,1.48041e-014,0
10,-1.25755e-015,0.000631842,-0.0247989,-0.0143414,1.44483e-014,0
11,0.00241076,0.0001379,-0.149565,0.0133176,-0.00255163,0
12,0.00241076,-0.0001379,-0.149565,-0.0133176,-0.00255163,0
13,0.00425886,0.000172621,-0.211948,0.0138152,-0.000946363,0
14,0.00425886,-0.000172621,-0.211948,-0.0138152,-0.000946363,0
15,0.00832102,0.000181861,-0.210378,0.0130191,0.00283256,0
16,0.00832102,-0.000181861,-0.210378,-0.0130191,0.00283256,0
17,0.0129175,-0.000231072,-0.141833,0.0161951,-0.00643877,0
18,0.0129175,0.000231072,-0.141833,-0.0161951,-0.00643877,0
19,0.000342458,-0.000328695,-0.0001688,0.00413641,0.038861,0
20,0.000342458,0.000328695,-0.0001688,-0.00413641,0.038861,0
21,-0.000342458,0.000328695,-0.0001688,-0.00413641,-0.038861,0
22,-0.000342458,-0.000328695,-0.0001688,0.00413641,-0.038861,0
23,-0.00965413,0.000115534,-0.209851,-0.00745096,0.00636957,0
24,-0.00938962,-6.81594e-014,-0.219348,5.46496e-016,0.00613262,0
25,-0.00965413,-0.000115534,-0.209851,0.00745096,0.00636957,0
26,-0.0108465,-0.000461412,-0.161704,0.0100766,-0.00802302,0
27,-0.010102,-0.000164255,-0.209411,0.00446077,-0.0117848,0
28,-0.00978537,4.91588e-005,-0.281192,0.00130861,-0.0113946,0
29,-0.00956191,0.000131896,-0.323109,-0.000855264,-0.00798946,0
30,-0.00933669,0.000151764,-0.36084,-0.0013399,-0.00283478,0
31,-0.00909748,0.000154017,-0.350883,-0.00135443,0.00265906,0
32,-0.00885093,0.000159046,-0.334872,0.000392338,0.00712265,0
33,-0.00861017,0.000176559,-0.278951,0.00283034,0.00924213,0
34,-0.00840683,0.000202378,-0.241771,0.0078891,0.00787401,0
35,-0.00803189,9.09104e-005,-0.271496,0.00606668,-0.00281262,0
36,-0.00800841,-2.14757e-013,-0.273495,-9.392e-015,-0.00275727,0
37,-0.00803189,-9.09104e-005,-0.271496,-0.00606668,-0.00281262,0
38,-0.00840683,-0.000202378,-0.241771,-0.0078891,0.00787401,0
39,-0.00861017,-0.000176559,-0.278951,-0.00283034,0.00924213,0
40,-0.00885093,-0.000159046,-0.334872,-0.000392338,0.00712265,0
41,-0.00909748,-0.000154017,-0.350883,0.00135443,0.00265906,0
42,-0.00933669,-0.000151764,-0.36084,0.0013399,-0.00283478,0
43,-0.00956191,-0.000131896,-0.323109,0.000855264,-0.00798946,0
44,-0.00978537,-4.91588e-005,-0.281192,-0.00130861,-0.0113946,0
45,-0.010102,0.000164255,-0.209411,-0.00446077,-0.0117848,0
46,-0.0108465,0.000461412,-0.161704,-0.0100766,-0.00802302,0
47,-0.00780019,0.000161496,-0.270241,0.00775085,-0.0134083,0
48,-0.0073969,0.000187896,-0.333602,0.00249296,-0.0143995,0
49,-0.00703157,0.000206978,-0.415216,-2.38453e-005,-0.011641,0
50,-0.0066748,0.000214589,-0.450019,-0.00203689,-0.00629362,0
51,-0.00631875,0.000216289,-0.477875,-0.00204429,0.000347086,0
52,-0.00596301,0.000214092,-0.446434,-0.00191436,0.00688992,0
53,-0.00560676,0.000204509,-0.409699,0.00026272,0.0119467,0
54,-0.00523972,0.000180244,-0.326669,0.00289637,0.0142207,0
55,-0.00482427,0.000146599,-0.266818,0.00842292,0.0125678,0
56,-0.00462779,8.63098e-005,-0.277908,0.00644035,0.000943997,0
57,-0.00465769,-3.88716e-013,-0.279058,-1.77315e-014,0.000934173,0
58,-0.00462779,-8.63098e-005,-0.277908,-0.00644035,0.000943997,0
59,-0.00482427,-0.000146599,-0.266818,-0.00842292,0.0125678,0
60,-0.00523972,-0.000180244,-0.326669,-0.00289637,0.0142207,0
61,-0.00560676,-0.000204509,-0.409699,-0.00026272,0.0119467,0
62,-0.00596301,-0.000214092,-0.446434,0.00191436,0.00688992,0
63,-0.00631875,-0.000216289,-0.477875,0.00204429,0.000347086,0
64,-0.0066748,-0.000214589,-0.450019,0.00203689,-0.00629362,0
65,-0.00703157,-0.000206978,-0.415216,2.38453e-005,-0.011641,0
