component,count,mean_rel_percent,p50_rel_percent,p90_rel_percent,under_10_percent
Cable/T3D2,40,21.078686513925234,17.022107882600178,33.85695692004465,20.0
Floor/S4R,505,15.500408020966985,6.650812933943517,44.48207186741557,63.76237623762376
Pier/C3D8R,1680,59.202225201118175,39.06925905367624,133.36821341813405,2.261904761904762
RiverBank/C3D8R,1100,25.30287494522612,18.393223356699032,56.26803060079494,20.363636363636363
SupportBeam/B31,686,24.64739450513387,16.233092928378202,70.11248039924929,34.98542274052478
