instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,6.25039e-15,-9.44171e-05,-0.0118557,0.2832477197772525,95.98300331795102,95.98237973906701
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,1.23799e-15,9.44171e-05,-0.0118557,0.2832477197772525,95.98300331795102,95.98237973906701
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,5.63125e-15,-0.00033613,-0.01295,0.28208896339364986,95.61191018922077,95.60921760657705
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,5.39248e-16,0.00033613,-0.01295,0.28208896339364986,95.61191018922077,95.60921760657705
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.00208057,-0.000102439,-0.0145764,0.2810483535174794,95.07385097526601,95.01895577083566
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.00208057,-0.000102439,-0.0145764,0.2810483535174794,95.07385097526601,95.01895577083566
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.00208057,0.000102439,-0.0145764,0.2810483535174794,95.07385097526601,95.01895577083566
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.00208057,0.000102439,-0.0145764,0.2810483535174794,95.07385097526601,95.01895577083566
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,4.37526e-15,-0.000826538,-0.0140386,0.28093300601948173,95.24325769778585,95.23232446458944
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,-8.77808e-16,0.000826538,-0.0140386,0.28093300601948173,95.24325769778585,95.23232446458944
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,3.11801e-15,-0.00131695,-0.0151216,0.2797773574929292,94.87618781533347,94.85265582991464
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,-2.29283e-15,0.00131695,-0.0151216,0.2797773574929292,94.87618781533347,94.85265582991464
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,2.49734e-15,-0.00155866,-0.0161989,0.2786192439136478,94.50973580337535,94.4798340839574
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,-2.98656e-15,0.00155866,-0.0161989,0.2786192439136478,94.50973580337535,94.4798340839574
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,2.17227e-15,-0.00146366,-0.0183799,0.2763485263167518,93.7672111253466,93.74381347603355
PART-SUPPORTBEAM-1,185,SupportBeam/B31,0.0,-10.0,-11.25,-9.924525e-16,-0.0012674922,-0.29471493,-3.16722e-15,0.00146366,-0.0183799,0.2763485263167518,93.7672111253466,93.74381347603355
PART-SUPPORTBEAM-2,170,SupportBeam/B31,7.69231,10.0,-30.0,0.0012876368,0.002742094,-0.29622424,-0.00416114,-0.000123775,-0.0215223,0.2747709195193425,92.75289300302538,92.6001761690706
PART-SUPPORTBEAM-2,201,SupportBeam/B31,-7.69231,10.0,-30.0,-0.0012876368,0.002742094,-0.29622424,0.00416114,-0.000123775,-0.0215223,0.2747709195193425,92.75289300302538,92.6001761690706
PART-SUPPORTBEAM-1,170,SupportBeam/B31,7.69231,-10.0,-30.0,0.0012876368,-0.002742094,-0.29622424,-0.00416114,0.000123775,-0.0215223,0.2747709195193425,92.75289300302538,92.6001761690706
PART-SUPPORTBEAM-1,201,SupportBeam/B31,-7.69231,-10.0,-30.0,-0.0012876368,-0.002742094,-0.29622424,0.00416114,0.000123775,-0.0215223,0.2747709195193425,92.75289300302538,92.6001761690706
PART-SUPPORTBEAM-2,186,SupportBeam/B31,0.0,10.0,-7.5,7.309683e-16,0.00097364635,-0.29462373,1.39529e-15,-0.00123704,-0.0205552,0.2740774457530188,93.02575496869943,93.01065216638753
PART-SUPPORTBEAM-1,186,SupportBeam/B31,0.0,-10.0,-7.5,-9.525197e-16,-0.00097364635,-0.29462373,-3.52676e-15,0.00123704,-0.0205552,0.2740774457530188,93.02575496869943,93.01065216638753
PART-SUPPORTBEAM-2,187,SupportBeam/B31,0.0,10.0,-3.75,-1.5873603e-16,0.0006801343,-0.2945271,3.81768e-16,-0.000940673,-0.0227249,0.27180703254541394,92.28567008927709,92.27768850402182
PART-SUPPORTBEAM-1,187,SupportBeam/B31,0.0,-10.0,-3.75,-6.581144e-16,-0.0006801343,-0.2945271,-3.88378e-15,0.000940673,-0.0227249,0.27180703254541394,92.28567008927709,92.27768850402182
PART-SUPPORTBEAM-2,10,SupportBeam/B31,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,-6.4469e-16,-0.000636412,-0.0248888,0.2695381825204884,91.54722363318471,91.54388710598607
PART-FLOOR-1,9,Floor/S4R,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,-6.4469e-16,-0.000636412,-0.0248888,0.2695381825204884,91.54722363318471,91.54388710598607
PART-FLOOR-1,10,Floor/S4R,0.0,-10.0,0.0,-4.22187e-17,-0.00038689788,-0.29442504,-4.07173e-15,0.000636412,-0.0248888,0.2695381825204884,91.54722363318471,91.54388710598607
PART-SUPPORTBEAM-1,10,SupportBeam/B31,0.0,-10.0,0.0,-4.22187e-17,-0.00038689788,-0.29442504,-4.07173e-15,0.000636412,-0.0248888,0.2695381825204884,91.54722363318471,91.54388710598607
PART-SUPPORTBEAM-2,141,SupportBeam/B31,-3.33333,10.0,-2.0,0.001307067,0.0005426483,-0.29469514,-0.00117882,-0.000763154,-0.0281502,0.26655973025464114,90.4516635412281,90.43591964662849
PART-SUPPORTBEAM-2,155,SupportBeam/B31,3.33333,10.0,-2.0,-0.001307067,0.0005426483,-0.29469514,0.00117882,-0.000763154,-0.0281502,0.26655973025464114,90.4516635412281,90.43591964662849
PART-SUPPORTBEAM-1,141,SupportBeam/B31,-3.33333,-10.0,-2.0,0.001307067,-0.0005426483,-0.29469514,-0.00117882,0.000763154,-0.0281502,0.26655973025464114,90.4516635412281,90.43591964662849
PART-SUPPORTBEAM-1,155,SupportBeam/B31,3.33333,-10.0,-2.0,-0.001307067,-0.0005426483,-0.29469514,0.00117882,0.000763154,-0.0281502,0.26655973025464114,90.4516635412281,90.43591964662849
PART-FLOOR-1,99,Floor/S4R,0.0,0.0,0.0,-4.2136686e-16,7.151421e-15,-0.3599833,-1.98817e-15,-7.15407e-13,-0.0947757,0.2652076,73.67219534906202,73.67219534906202
PART-SUPPORTBEAM-2,171,SupportBeam/B31,11.53846,10.0,-30.0,0.0019314553,0.0027400749,-0.29640955,-0.00624171,-0.00015549,-0.0315269,0.2650245332004827,89.40588600380639,89.15785596005
PART-SUPPORTBEAM-2,202,SupportBeam/B31,-11.53846,10.0,-30.0,-0.0019314553,0.0027400749,-0.29640955,0.00624171,-0.00015549,-0.0315269,0.2650245332004827,89.40588600380639,89.15785596005
PART-SUPPORTBEAM-1,171,SupportBeam/B31,11.53846,-10.0,-30.0,0.0019314553,-0.0027400749,-0.29640955,-0.00624171,0.00015549,-0.0315269,0.2650245332004827,89.40588600380639,89.15785596005
PART-SUPPORTBEAM-1,202,SupportBeam/B31,-11.53846,-10.0,-30.0,-0.0019314553,-0.0027400749,-0.29640955,0.00624171,0.00015549,-0.0315269,0.2650245332004827,89.40588600380639,89.15785596005
PART-FLOOR-1,341,Floor/S4R,5.0,-5.0,0.0,-0.000497431,-0.0002010983,-0.3619919,-0.000138697,5.78353e-05,-0.0992924,0.26269987254839305,72.57056966903036,72.57054518467963
PART-FLOOR-1,343,Floor/S4R,5.0,5.0,0.0,-0.000497431,0.0002010983,-0.3619919,-0.000138697,-5.78353e-05,-0.0992924,0.26269987254839305,72.57056966903036,72.57054518467963
PART-FLOOR-1,344,Floor/S4R,-5.0,-5.0,0.0,0.000497431,-0.0002010983,-0.3619919,0.000138697,5.78353e-05,-0.0992924,0.26269987254839305,72.57056966903036,72.57054518467963
PART-FLOOR-1,346,Floor/S4R,-5.0,5.0,0.0,0.000497431,0.0002010983,-0.3619919,0.000138697,-5.78353e-05,-0.0992924,0.26269987254839305,72.57056966903036,72.57054518467963
PART-SUPPORTBEAM-2,142,SupportBeam/B31,-6.66667,10.0,-4.0,0.003023396,0.0006974005,-0.29564145,-0.000626354,-0.000849941,-0.034291,0.2613805131527264,88.40645287612855,88.39629534506223
PART-SUPPORTBEAM-2,156,SupportBeam/B31,6.66667,10.0,-4.0,-0.003023396,0.0006974005,-0.29564145,0.000626354,-0.000849941,-0.034291,0.2613805131527264,88.40645287612855,88.39629534506223
PART-SUPPORTBEAM-1,142,SupportBeam/B31,-6.66667,-10.0,-4.0,0.003023396,-0.0006974005,-0.29564145,-0.000626354,0.000849941,-0.034291,0.2613805131527264,88.40645287612855,88.39629534506223
PART-SUPPORTBEAM-1,156,SupportBeam/B31,6.66667,-10.0,-4.0,-0.003023396,-0.0006974005,-0.29564145,0.000626354,0.000849941,-0.034291,0.2613805131527264,88.40645287612855,88.39629534506223
