instance,node,component,x,y,z,aba_U1,aba_U2,aba_U3,stap_U1,stap_U2,stap_U3,abs_vec,rel_vec_percent,rel_mag_percent
PART-SUPPORTBEAM-2,12,SupportBeam/B31,0.0,10.0,-30.0,1.9346434e-15,0.0027437578,-0.2950892,5.24039e-15,-6.84096e-05,-0.00908817,0.28601485528997705,96.92069127995096,96.92024153132598
PART-SUPPORTBEAM-1,12,SupportBeam/B31,0.0,-10.0,-30.0,2.793473e-16,-0.0027437578,-0.2950892,1.97945e-15,6.84096e-05,-0.00908817,0.28601485528997705,96.92069127995096,96.92024153132598
PART-SUPPORTBEAM-2,181,SupportBeam/B31,0.0,10.0,-26.25,2.9544297e-15,0.002447373,-0.29502523,4.31666e-15,-0.000270536,-0.0100231,0.28501508930909114,96.60369832890458,96.60150916212575
PART-SUPPORTBEAM-1,181,SupportBeam/B31,0.0,-10.0,-26.25,5.2185048e-17,-0.002447373,-0.29502523,1.84241e-15,0.000270536,-0.0100231,0.28501508930909114,96.60369832890458,96.60150916212575
PART-SUPPORTBEAM-2,182,SupportBeam/B31,0.0,10.0,-22.5,3.2918726e-15,0.0021516122,-0.29495582,2.4413e-15,-0.000680627,-0.0109526,0.2840173419868132,96.28892409891613,96.2796340982349
PART-SUPPORTBEAM-1,182,SupportBeam/B31,0.0,-10.0,-22.5,-2.555939e-16,-0.0021516122,-0.29495582,1.5628e-15,0.000680627,-0.0109526,0.2840173419868132,96.28892409891613,96.2796340982349
PART-SUPPORTBEAM-2,169,SupportBeam/B31,3.84615,10.0,-30.0,0.0006438184,0.002743332,-0.29559714,-0.0019709,-7.35967e-05,-0.0116342,0.28398894896290555,96.0686041188371,96.00819771140877
PART-SUPPORTBEAM-2,200,SupportBeam/B31,-3.84615,10.0,-30.0,-0.0006438184,0.002743332,-0.29559714,0.0019709,-7.35967e-05,-0.0116342,0.28398894896290555,96.0686041188371,96.00819771140877
PART-SUPPORTBEAM-1,169,SupportBeam/B31,3.84615,-10.0,-30.0,0.0006438184,-0.002743332,-0.29559714,-0.0019709,7.35967e-05,-0.0116342,0.28398894896290555,96.0686041188371,96.00819771140877
PART-SUPPORTBEAM-1,200,SupportBeam/B31,-3.84615,-10.0,-30.0,-0.0006438184,-0.002743332,-0.29559714,0.0019709,7.35967e-05,-0.0116342,0.28398894896290555,96.0686041188371,96.00819771140877
PART-SUPPORTBEAM-2,183,SupportBeam/B31,0.0,10.0,-18.75,3.0926096e-15,0.001856417,-0.29488096,5.6551e-16,-0.00109072,-0.0118767,0.2830196049651762,95.97567664772933,95.9555060098821
PART-SUPPORTBEAM-1,183,SupportBeam/B31,0.0,-10.0,-18.75,-5.7697174e-16,-0.001856417,-0.29488096,1.28435e-15,0.00109072,-0.0118767,0.2830196049651762,95.97567664772933,95.9555060098821
PART-SUPPORTBEAM-2,184,SupportBeam/B31,0.0,10.0,-15.0,2.5022793e-15,0.0015617297,-0.29480067,-3.5921e-16,-0.00129285,-0.0127953,0.28201981727194375,95.66323577400966,95.63763911509574
PART-SUPPORTBEAM-1,184,SupportBeam/B31,0.0,-10.0,-15.0,-8.449305e-16,-0.0015617297,-0.29480067,1.14791e-15,0.00129285,-0.0127953,0.28201981727194375,95.66323577400966,95.63763911509574
PART-SUPPORTBEAM-2,185,SupportBeam/B31,0.0,10.0,-11.25,1.6665194e-15,0.0012674922,-0.29471493,-9.05239e-16,-0.00122714,-0.0147115,0.2800145424823114,95.01111901357233,94.99093755640037
PART-SUPPORTBEAM-1,185,SupportBeam/B31,0.0,-10.0,-11.25,-9.924525e-16,-0.0012674922,-0.29471493,5.53749e-16,0.00122714,-0.0147115,0.2800145424823114,95.01111901357233,94.99093755640037
PART-SUPPORTBEAM-2,170,SupportBeam/B31,7.69231,10.0,-30.0,0.0012876368,0.002742094,-0.29622424,-0.0039418,-8.72086e-05,-0.0181217,0.27816609196107844,93.89898250465833,93.73964549386037
PART-SUPPORTBEAM-2,201,SupportBeam/B31,-7.69231,10.0,-30.0,-0.0012876368,0.002742094,-0.29622424,0.0039418,-8.72086e-05,-0.0181217,0.27816609196107844,93.89898250465833,93.73964549386037
PART-SUPPORTBEAM-1,170,SupportBeam/B31,7.69231,-10.0,-30.0,0.0012876368,-0.002742094,-0.29622424,-0.0039418,8.72086e-05,-0.0181217,0.27816609196107844,93.89898250465833,93.73964549386037
PART-SUPPORTBEAM-1,201,SupportBeam/B31,-7.69231,-10.0,-30.0,-0.0012876368,-0.002742094,-0.29622424,0.0039418,8.72086e-05,-0.0181217,0.27816609196107844,93.89898250465833,93.73964549386037
PART-SUPPORTBEAM-2,186,SupportBeam/B31,0.0,10.0,-7.5,7.309683e-16,0.00097364635,-0.29462373,-2.17301e-15,-0.00107136,-0.0166223,0.2780089515339685,94.36016354227547,94.34645011834961
PART-SUPPORTBEAM-1,186,SupportBeam/B31,0.0,-10.0,-7.5,-9.525197e-16,-0.00097364635,-0.29462373,-4.48208e-16,0.00107136,-0.0166223,0.2780089515339685,94.36016354227547,94.34645011834961
PART-SUPPORTBEAM-2,187,SupportBeam/B31,0.0,10.0,-3.75,-1.5873603e-16,0.0006801343,-0.2945271,-3.76821e-15,-0.000869308,-0.0185277,0.2760037491988126,93.71056629194989,93.70243586224397
PART-SUPPORTBEAM-1,187,SupportBeam/B31,0.0,-10.0,-3.75,-6.581144e-16,-0.0006801343,-0.2945271,-1.03338e-15,0.000869308,-0.0185277,0.2760037491988126,93.71056629194989,93.70243586224397
PART-SUPPORTBEAM-2,10,SupportBeam/B31,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,-5.31578e-15,-0.000664795,-0.0204276,0.27399945836528117,93.06247246967015,93.05820013755802
PART-FLOOR-1,9,Floor/S4R,0.0,10.0,0.0,-8.569555e-16,0.00038689788,-0.29442504,-5.31578e-15,-0.000664795,-0.0204276,0.27399945836528117,93.06247246967015,93.05820013755802
PART-FLOOR-1,10,Floor/S4R,0.0,-10.0,0.0,-4.22187e-17,-0.00038689788,-0.29442504,-3.64819e-16,0.000664795,-0.0204276,0.27399945836528117,93.06247246967015,93.05820013755802
PART-SUPPORTBEAM-1,10,SupportBeam/B31,0.0,-10.0,0.0,-4.22187e-17,-0.00038689788,-0.29442504,-3.64819e-16,0.000664795,-0.0204276,0.27399945836528117,93.06247246967015,93.05820013755802
PART-SUPPORTBEAM-2,141,SupportBeam/B31,-3.33333,10.0,-2.0,0.001307067,0.0005426483,-0.29469514,-0.00106086,-0.000746032,-0.0234832,0.27122533836969687,92.03484347255194,92.0193071027984
PART-SUPPORTBEAM-2,155,SupportBeam/B31,3.33333,10.0,-2.0,-0.001307067,0.0005426483,-0.29469514,0.00106086,-0.000746032,-0.0234832,0.27122533836969687,92.03484347255194,92.0193071027984
PART-SUPPORTBEAM-1,141,SupportBeam/B31,-3.33333,-10.0,-2.0,0.001307067,-0.0005426483,-0.29469514,-0.00106086,0.000746032,-0.0234832,0.27122533836969687,92.03484347255194,92.0193071027984
PART-SUPPORTBEAM-1,155,SupportBeam/B31,3.33333,-10.0,-2.0,-0.001307067,-0.0005426483,-0.29469514,0.00106086,0.000746032,-0.0234832,0.27122533836969687,92.03484347255194,92.0193071027984
PART-FLOOR-1,99,Floor/S4R,0.0,0.0,0.0,-4.2136686e-16,7.151421e-15,-0.3599833,-2.57168e-15,2.46006e-14,-0.090066,0.2699173,74.98050604014132,74.98050604014132
PART-SUPPORTBEAM-2,171,SupportBeam/B31,11.53846,10.0,-30.0,0.0019314553,0.0027400749,-0.29640955,-0.0059127,-0.000107149,-0.0274487,0.2690902753520271,90.7774619667263,90.52773005305187
PART-SUPPORTBEAM-2,202,SupportBeam/B31,-11.53846,10.0,-30.0,-0.0019314553,0.0027400749,-0.29640955,0.0059127,-0.000107149,-0.0274487,0.2690902753520271,90.7774619667263,90.52773005305187
