node,U1,U2,U3,R1,R2,R3
1,-0.0138527,0.000215814,-0.155671,-0.0161823,0.00625609,0
2,-0.0138527,-0.000215814,-0.155671,0.0161823,0.00625609,0
3,-0.00875762,0.000204324,-0.230412,0.0130144,-0.00291178,0
4,-0.00875762,-0.000204324,-0.230412,-0.0130144,-0.00291178,0
5,-0.00434271,0.000185666,-0.23432,0.0138106,0.000937077,0
6,-0.00434271,-0.000185666,-0.23432,-0.0138106,0.000937077,0
7,-0.0024124,0.000141542,-0.167871,0.0132879,0.00277819,0
8,-0.0024124,-0.000141542,-0.167871,-0.0132879,0.00277819,0
9,-8.2673e-015,-0.000598924,-0.032103,0.0144014,2.20934e-014,0
10,1.48544e-016,0.000598924,-0.032103,-0.0144014,2.18775e-014,0
11,0.0024124,0.000141542,-0.167871,0.0132879,-0.00277819,0
12,0.0024124,-0.000141542,-0.167871,-0.0132879,-0.00277819,0
13,0.00434271,0.000185666,-0.23432,0.0138106,-0.000937077,0
14,0.00434271,-0.000185666,-0.23432,-0.0138106,-0.000937077,0
15,0.00875762,0.000204324,-0.230412,0.0130144,0.00291178,0
16,0.00875762,-0.000204324,-0.230412,-0.0130144,0.00291178,0
17,0.0138527,-0.000215814,-0.155671,0.0161823,-0.00625609,0
18,0.0138527,0.000215814,-0.155671,-0.0161823,-0.00625609,0
19,0.00117342,-0.000789056,-0.000856563,0.00431092,0.039162,0
20,0.00117342,0.000789056,-0.000856563,-0.00431092,0.039162,0
21,-0.00117342,0.000789056,-0.000856563,-0.00431092,-0.039162,0
22,-0.00117342,-0.000789056,-0.000856563,0.00431092,-0.039162,0
23,-0.0105035,0.00010791,-0.223826,-0.00744714,0.00618698,0
24,-0.010232,1.42634e-013,-0.233139,2.17282e-014,0.00594998,0
25,-0.0105035,-0.00010791,-0.223826,0.00744714,0.00618698,0
26,-0.0116917,-0.000452224,-0.176581,0.0100713,-0.0081907,0
27,-0.0108921,-0.000147248,-0.224943,0.00444958,-0.0119392,0
28,-0.0105316,7.17918e-005,-0.297598,0.00130429,-0.0115362,0
29,-0.0102667,0.000156727,-0.34007,-0.000864885,-0.00811941,0
30,-0.0100001,0.000177113,-0.378535,-0.00134345,-0.00295388,0
31,-0.00971931,0.000179236,-0.369047,-0.0013625,0.00254981,0
32,-0.00943097,0.000183603,-0.35365,0.000389578,0.00702237,0
33,-0.00914768,0.00019953,-0.298127,0.00282386,0.0091499,0
34,-0.00889869,0.00022318,-0.261465,0.00788735,0.00778891,0
35,-0.00849215,0.000102142,-0.291585,0.00606501,-0.00289191,0
36,-0.00847059,3.76915e-013,-0.293514,3.59202e-014,-0.00283667,0
37,-0.00849215,-0.000102142,-0.291585,-0.00606501,-0.00289191,0
38,-0.00889869,-0.00022318,-0.261465,-0.00788735,0.00778891,0
39,-0.00914768,-0.00019953,-0.298127,-0.00282386,0.0091499,0
40,-0.00943097,-0.000183603,-0.35365,-0.000389578,0.00702237,0
41,-0.00971931,-0.000179236,-0.369047,0.0013625,0.00254981,0
42,-0.0100001,-0.000177113,-0.378535,0.00134345,-0.00295388,0
43,-0.0102667,-0.000156727,-0.34007,0.000864885,-0.00811941,0
44,-0.0105316,-7.17918e-005,-0.297598,-0.00130429,-0.0115362,0
45,-0.0108921,0.000147248,-0.224943,-0.00444958,-0.0119392,0
46,-0.0116917,0.000452224,-0.176581,-0.0100713,-0.0081907,0
47,-0.00821714,0.000185636,-0.290721,0.00774918,-0.013482,0
48,-0.00778458,0.000209892,-0.354378,0.0024879,-0.014467,0
49,-0.0073869,0.000227451,-0.436366,-2.63535e-005,-0.0117021,0
50,-0.00699713,0.000234501,-0.471411,-0.00204214,-0.00634802,0
51,-0.00660822,0.000236049,-0.499565,-0.00204738,0.000299609,0
52,-0.00621994,0.0002335,-0.468304,-0.00191969,0.00684968,0
53,-0.00583122,0.000222477,-0.431787,0.00025923,0.011914,0
54,-0.0054301,0.000194468,-0.348869,0.00289116,0.0141957,0
55,-0.00497304,0.000155602,-0.289152,0.00841953,0.0125509,0
56,-0.00476899,9.28333e-005,-0.30029,0.00643813,0.000934927,0
57,-0.00480354,5.52279e-013,-0.30141,3.50733e-014,0.000925835,0
58,-0.00476899,-9.28333e-005,-0.30029,-0.00643813,0.000934927,0
59,-0.00497304,-0.000155602,-0.289152,-0.00841953,0.0125509,0
60,-0.0054301,-0.000194468,-0.348869,-0.00289116,0.0141957,0
